TaskID,BaseCandidateCount,EffectiveAlternativeCandidateCount,HasAlternativeCandidate
4921,3,2,True
4922,3,2,True
4923,3,2,True
4924,3,2,True
4925,3,2,True
4926,3,2,True
4927,3,2,True
4928,3,2,True
4929,3,2,True
4930,3,2,True
4931,3,2,True
4932,3,2,True
4933,3,2,True
4934,3,2,True
4935,3,2,True
4936,3,2,True
4937,3,2,True
4938,3,2,True
4939,3,2,True
4940,3,2,True
4941,3,2,True
4942,3,2,True
4943,3,2,True
4944,3,2,True
4945,3,2,True
4946,3,2,True
4947,3,2,True
4948,3,2,True
4949,3,2,True
4950,3,2,True
4951,1,0,False
4952,3,2,True
4953,3,2,True
4954,3,2,True
4955,3,2,True
4956,3,2,True
4957,3,2,True
4958,3,2,True
4959,3,2,True
4960,3,2,True
4961,3,2,True
4962,3,2,True
4963,3,2,True
4964,3,2,True
4965,3,2,True
4966,3,2,True
4967,3,2,True
4968,3,2,True
4969,3,2,True
4970,3,2,True
4971,3,2,True
4972,3,2,True
4973,3,2,True
4974,3,2,True
4975,3,2,True
4976,3,2,True
4977,3,2,True
4978,3,2,True
4979,3,2,True
4980,3,2,True
4981,3,2,True
4982,3,2,True
4983,3,2,True
4984,3,2,True
4985,3,2,True
4986,3,2,True
4987,3,2,True
4988,3,2,True
4989,3,2,True
4990,3,2,True
4991,3,2,True
4992,3,2,True
4993,3,2,True
4994,3,2,True
4995,3,2,True
4996,3,2,True
4997,1,0,False
4998,3,2,True
4999,3,2,True
5000,3,2,True
5001,3,2,True
5002,3,2,True
5003,3,2,True
5004,3,2,True
5005,3,2,True
5006,3,2,True
5007,3,2,True
5008,3,2,True
5009,3,2,True
5010,3,2,True
5011,3,2,True
5012,3,2,True
5013,3,2,True
5014,3,2,True
5015,3,2,True
5016,3,2,True
5017,2,1,True
5018,3,2,True
5019,3,2,True
5020,3,2,True
5021,3,2,True
5022,3,2,True
5023,3,2,True
5024,3,2,True
5025,3,2,True
5026,3,2,True
5027,3,2,True
5028,3,2,True
5029,3,2,True
5030,3,2,True
5031,3,2,True
5032,3,2,True
5033,3,2,True
5034,3,2,True
5035,3,2,True
5036,3,2,True
5037,3,2,True
5038,3,2,True
5039,3,2,True
5040,3,2,True
5041,3,2,True
5042,3,2,True
5043,3,2,True
5044,3,2,True
5045,3,2,True
5046,3,2,True
5047,3,2,True
5048,3,2,True
5049,3,2,True
5050,3,2,True
5051,3,2,True
5052,3,2,True
5053,3,2,True
5054,3,2,True
5055,3,2,True
5056,3,2,True
5057,3,2,True
5058,3,2,True
5059,3,2,True
5060,3,2,True
5061,3,2,True
5062,3,2,True
5063,3,2,True
5064,3,2,True
5065,3,2,True
5066,3,2,True
5067,3,2,True
5068,3,2,True
5069,3,2,True
5070,3,2,True
5071,3,2,True
5072,3,2,True
5073,3,2,True
5074,3,2,True
5075,3,2,True
5076,2,1,True
5077,3,2,True
5078,3,2,True
5079,3,2,True
5080,3,2,True
5081,3,2,True
5082,3,2,True
5083,3,2,True
5084,3,2,True
5085,3,2,True
5086,3,2,True
5087,3,2,True
5088,3,2,True
5089,3,2,True
5090,3,2,True
5091,3,2,True
5092,3,2,True
5093,3,2,True
5094,3,2,True
5095,3,2,True
5096,3,2,True
5097,3,2,True
5098,3,2,True
5099,3,2,True
5100,3,2,True
5101,3,2,True
5102,1,0,False
5103,3,2,True
5104,3,2,True
5105,3,2,True
5106,3,2,True
5107,3,2,True
5108,3,2,True
5109,3,2,True
5110,3,2,True
5111,3,2,True
5112,3,2,True
5113,3,2,True
5114,3,2,True
5115,1,0,False
5116,3,2,True
5117,3,2,True
5118,3,2,True
5119,3,2,True
5120,3,2,True
5121,3,2,True
5122,2,1,True
5123,3,2,True
5124,3,2,True
5125,3,2,True
5126,3,2,True
5127,3,2,True
5128,3,2,True
5129,3,2,True
5130,3,2,True
5131,3,2,True
5132,3,2,True
5133,3,2,True
5134,3,2,True
5135,3,2,True
5136,3,2,True
5137,3,2,True
5138,3,2,True
5139,3,2,True
5140,3,2,True
5141,3,2,True
5142,3,2,True
5143,3,2,True
5144,3,2,True
5145,3,2,True
5146,3,2,True
5147,3,2,True
5148,3,2,True
5149,3,2,True
5150,3,2,True
5151,3,2,True
5152,3,2,True
5153,3,2,True
5154,3,2,True
5155,3,2,True
5156,3,2,True
5157,3,2,True
5158,3,2,True
5159,3,2,True
5160,3,2,True
5161,1,0,False
5162,3,2,True
5163,3,2,True
5164,3,2,True
5165,3,2,True
5166,3,2,True
5167,3,2,True
5168,2,1,True
5169,3,2,True
5170,3,2,True
5171,3,2,True
5172,3,2,True
5173,3,2,True
5174,3,2,True
5175,3,2,True
5176,3,2,True
5177,3,2,True
5178,3,2,True
5179,3,2,True
5180,3,2,True
5181,3,2,True
5182,3,2,True
5183,3,2,True
5184,3,2,True
5185,3,2,True
5186,3,2,True
5187,3,2,True
5188,3,2,True
5189,3,2,True
5190,3,2,True
5191,3,2,True
5192,3,2,True
5193,3,2,True
5194,2,1,True
5195,3,2,True
5196,3,2,True
5197,3,2,True
5198,3,2,True
5199,3,2,True
5200,3,2,True
5201,3,2,True
5202,3,2,True
5203,3,2,True
5204,3,2,True
5205,3,2,True
5206,3,2,True
5207,3,2,True
5208,3,2,True
5209,3,2,True
5210,3,2,True
5211,3,2,True
5212,3,2,True
5213,3,2,True
5214,3,2,True
5215,3,2,True
5216,3,2,True
5217,3,2,True
5218,3,2,True
5219,3,2,True
5220,3,2,True
5221,3,2,True
5222,3,2,True
5223,3,2,True
5224,3,2,True
5225,3,2,True
5226,3,2,True
5227,3,2,True
5228,3,2,True
5229,3,2,True
5230,3,2,True
5231,3,2,True
5232,3,2,True
5233,3,2,True
5234,3,2,True
5235,3,2,True
5236,3,2,True
5237,3,2,True
5238,3,2,True
5239,3,2,True
5240,3,2,True
5241,3,2,True
5242,3,2,True
5243,3,2,True
5244,3,2,True
5245,3,2,True
5246,3,2,True
5247,3,2,True
5248,3,2,True
5249,3,2,True
5250,3,2,True
5251,3,2,True
5252,3,2,True
5253,3,2,True
5254,3,2,True
5255,3,2,True
5256,3,2,True
5257,3,2,True
5258,3,2,True
5259,3,2,True
5260,3,2,True
5261,3,2,True
5262,3,2,True
5263,3,2,True
5264,3,2,True
5265,3,2,True
5266,3,2,True
5267,3,2,True
5268,3,2,True
5269,3,2,True
5270,3,2,True
5271,3,2,True
5272,3,2,True
5273,2,1,True
5274,3,2,True
5275,3,2,True
5276,3,2,True
5277,3,2,True
5278,3,2,True
5279,1,0,False
5280,3,2,True
5281,3,2,True
5282,3,2,True
5283,3,2,True
5284,3,2,True
5285,3,2,True
5286,3,2,True
5287,3,2,True
5288,3,2,True
5289,3,2,True
5290,3,2,True
5291,3,2,True
5292,3,2,True
5293,3,2,True
5294,3,2,True
5295,3,2,True
5296,3,2,True
5297,3,2,True
5298,3,2,True
5299,3,2,True
5300,3,2,True
5301,3,2,True
5302,3,2,True
5303,3,2,True
5304,3,2,True
5305,3,2,True
5306,3,2,True
5307,3,2,True
5308,3,2,True
5309,3,2,True
5310,3,2,True
5311,3,2,True
5312,3,2,True
5313,3,2,True
5314,3,2,True
5315,3,2,True
5316,3,2,True
5317,3,2,True
5318,3,2,True
5319,3,2,True
5320,3,2,True
5321,3,2,True
5322,3,2,True
5323,3,2,True
5324,3,2,True
5325,1,0,False
5326,3,2,True
5327,3,2,True
5328,3,2,True
5329,3,2,True
5330,3,2,True
5331,3,2,True
5332,2,1,True
5333,3,2,True
5334,3,2,True
5335,3,2,True
5336,3,2,True
5337,3,2,True
5338,3,2,True
5339,3,2,True
5340,3,2,True
5341,3,2,True
5342,3,2,True
5343,3,2,True
5344,3,2,True
5345,3,2,True
5346,3,2,True
5347,3,2,True
5348,3,2,True
5349,3,2,True
5350,3,2,True
5351,3,2,True
5352,3,2,True
5353,3,2,True
5354,3,2,True
5355,3,2,True
5356,3,2,True
5357,3,2,True
5358,2,1,True
5359,3,2,True
5360,3,2,True
5361,3,2,True
5362,3,2,True
5363,3,2,True
5364,3,2,True
5365,3,2,True
5366,3,2,True
5367,3,2,True
5368,3,2,True
5369,3,2,True
5370,3,2,True
5371,2,1,True
5372,3,2,True
5373,3,2,True
5374,3,2,True
5375,3,2,True
5376,3,2,True
5377,3,2,True
5378,3,2,True
5379,3,2,True
5380,3,2,True
5381,3,2,True
5382,3,2,True
5383,3,2,True
5384,3,2,True
5385,3,2,True
5386,3,2,True
5387,3,2,True
5388,3,2,True
5389,3,2,True
5390,3,2,True
5391,3,2,True
5392,3,2,True
5393,3,2,True
5394,3,2,True
5395,3,2,True
5396,3,2,True
5397,3,2,True
5398,3,2,True
5399,3,2,True
5400,3,2,True
5401,3,2,True
5402,3,2,True
5403,3,2,True
5404,3,2,True
5405,3,2,True
5406,3,2,True
5407,3,2,True
5408,3,2,True
5409,3,2,True
5410,3,2,True
5411,3,2,True
5412,3,2,True
5413,3,2,True
5414,3,2,True
5415,3,2,True
5416,3,2,True
5417,2,1,True
5418,3,2,True
5419,3,2,True
5420,3,2,True
5421,3,2,True
5422,3,2,True
5423,3,2,True
5424,3,2,True
5425,3,2,True
5426,3,2,True
5427,3,2,True
5428,3,2,True
5429,3,2,True
5430,1,0,False
5431,3,2,True
5432,3,2,True
5433,3,2,True
5434,3,2,True
5435,3,2,True
5436,3,2,True
5437,2,1,True
5438,3,2,True
5439,3,2,True
5440,3,2,True
5441,3,2,True
5442,3,2,True
5443,1,0,False
5444,3,2,True
5445,3,2,True
5446,3,2,True
5447,3,2,True
5448,3,2,True
5449,3,2,True
5450,3,2,True
5451,3,2,True
5452,3,2,True
5453,3,2,True
5454,3,2,True
5455,3,2,True
5456,3,2,True
5457,3,2,True
5458,3,2,True
5459,3,2,True
5460,3,2,True
5461,3,2,True
5462,3,2,True
5463,2,1,True
5464,3,2,True
5465,3,2,True
5466,3,2,True
5467,3,2,True
5468,3,2,True
5469,3,2,True
5470,3,2,True
5471,3,2,True
5472,3,2,True
5473,3,2,True
5474,3,2,True
5475,3,2,True
5476,3,2,True
5477,3,2,True
5478,3,2,True
5479,3,2,True
5480,3,2,True
5481,3,2,True
5482,3,2,True
5483,3,2,True
5484,3,2,True
5485,3,2,True
5486,3,2,True
5487,3,2,True
5488,3,2,True
5489,3,2,True
5490,3,2,True
5491,3,2,True
5492,3,2,True
5493,3,2,True
5494,3,2,True
5495,3,2,True
5496,3,2,True
5497,3,2,True
5498,3,2,True
5499,3,2,True
5500,3,2,True
5501,3,2,True
5502,3,2,True
5503,3,2,True
5504,3,2,True
5505,3,2,True
5506,3,2,True
5507,3,2,True
5508,3,2,True
5509,3,2,True
5510,3,2,True
5511,3,2,True
5512,3,2,True
5513,3,2,True
5514,3,2,True
5515,3,2,True
5516,3,2,True
5517,3,2,True
5518,3,2,True
5519,3,2,True
5520,3,2,True
5521,3,2,True
5522,3,2,True
5523,3,2,True
5524,3,2,True
5525,3,2,True
5526,3,2,True
5527,3,2,True
5528,3,2,True
5529,3,2,True
5530,3,2,True
5531,3,2,True
5532,3,2,True
5533,3,2,True
5534,3,2,True
5535,3,2,True
5536,3,2,True
5537,3,2,True
5538,3,2,True
5539,3,2,True
5540,3,2,True
5541,3,2,True
5542,3,2,True
5543,3,2,True
5544,3,2,True
5545,3,2,True
5546,3,2,True
5547,3,2,True
5548,3,2,True
5549,3,2,True
5550,3,2,True
5551,3,2,True
5552,3,2,True
5553,3,2,True
5554,3,2,True
5555,3,2,True
5556,3,2,True
5557,3,2,True
5558,3,2,True
5559,3,2,True
5560,3,2,True
5561,3,2,True
5562,3,2,True
5563,3,2,True
5564,3,2,True
5565,3,2,True
5566,3,2,True
5567,3,2,True
5568,2,1,True
5569,3,2,True
5570,3,2,True
5571,3,2,True
5572,3,2,True
5573,3,2,True
5574,3,2,True
5575,3,2,True
5576,3,2,True
5577,3,2,True
5578,3,2,True
5579,3,2,True
5580,3,2,True
5581,3,2,True
5582,3,2,True
5583,3,2,True
5584,3,2,True
5585,3,2,True
5586,3,2,True
5587,3,2,True
5588,3,2,True
5589,3,2,True
5590,3,2,True
5591,3,2,True
5592,3,2,True
5593,3,2,True
5594,3,2,True
5595,3,2,True
5596,3,2,True
5597,3,2,True
5598,3,2,True
5599,3,2,True
5600,3,2,True
5601,3,2,True
5602,3,2,True
5603,3,2,True
5604,3,2,True
5605,3,2,True
5606,3,2,True
5607,1,0,False
5608,3,2,True
5609,3,2,True
5610,3,2,True
5611,3,2,True
5612,3,2,True
5613,3,2,True
5614,3,2,True
5615,3,2,True
5616,3,2,True
5617,3,2,True
5618,3,2,True
5619,3,2,True
5620,3,2,True
5621,3,2,True
5622,3,2,True
5623,3,2,True
5624,3,2,True
5625,3,2,True
5626,3,2,True
5627,2,1,True
5628,3,2,True
5629,3,2,True
5630,3,2,True
5631,3,2,True
5632,3,2,True
5633,3,2,True
5634,3,2,True
5635,3,2,True
5636,3,2,True
5637,3,2,True
5638,3,2,True
5639,3,2,True
5640,3,2,True
5641,3,2,True
5642,3,2,True
5643,3,2,True
5644,3,2,True
5645,3,2,True
5646,3,2,True
5647,3,2,True
5648,3,2,True
5649,3,2,True
5650,3,2,True
5651,3,2,True
5652,3,2,True
5653,3,2,True
5654,3,2,True
5655,3,2,True
5656,3,2,True
5657,3,2,True
5658,3,2,True
5659,3,2,True
5660,3,2,True
5661,3,2,True
5662,3,2,True
5663,3,2,True
5664,3,2,True
5665,3,2,True
5666,3,2,True
5667,3,2,True
5668,3,2,True
5669,3,2,True
5670,3,2,True
5671,3,2,True
5672,3,2,True
5673,3,2,True
5674,3,2,True
5675,3,2,True
5676,3,2,True
5677,3,2,True
5678,3,2,True
5679,3,2,True
5680,3,2,True
5681,3,2,True
5682,3,2,True
5683,3,2,True
5684,3,2,True
5685,3,2,True
5686,3,2,True
5687,3,2,True
5688,3,2,True
5689,3,2,True
5690,3,2,True
5691,3,2,True
5692,3,2,True
5693,3,2,True
5694,3,2,True
5695,3,2,True
5696,3,2,True
5697,3,2,True
5698,3,2,True
5699,3,2,True
5700,3,2,True
5701,3,2,True
5702,3,2,True
5703,3,2,True
5704,3,2,True
5705,3,2,True
5706,3,2,True
5707,3,2,True
5708,3,2,True
5709,3,2,True
5710,3,2,True
5711,3,2,True
5712,3,2,True
5713,3,2,True
5714,3,2,True
5715,3,2,True
5716,3,2,True
5717,3,2,True
5718,3,2,True
5719,3,2,True
5720,3,2,True
5721,3,2,True
5722,3,2,True
5723,3,2,True
5724,3,2,True
5725,3,2,True
5726,3,2,True
5727,3,2,True
5728,3,2,True
5729,3,2,True
5730,3,2,True
5731,3,2,True
5732,2,1,True
5733,3,2,True
5734,3,2,True
5735,3,2,True
5736,3,2,True
5737,3,2,True
5738,3,2,True
5739,3,2,True
5740,3,2,True
5741,3,2,True
5742,3,2,True
5743,3,2,True
5744,3,2,True
5745,2,1,True
5746,3,2,True
5747,3,2,True
5748,3,2,True
5749,3,2,True
5750,3,2,True
5751,3,2,True
5752,3,2,True
5753,3,2,True
5754,3,2,True
5755,3,2,True
5756,3,2,True
5757,3,2,True
5758,2,1,True
5759,3,2,True
5760,3,2,True
5761,3,2,True
5762,3,2,True
5763,3,2,True
5764,3,2,True
5765,3,2,True
5766,3,2,True
5767,3,2,True
5768,3,2,True
5769,3,2,True
5770,3,2,True
5771,3,2,True
5772,3,2,True
5773,3,2,True
5774,3,2,True
5775,3,2,True
5776,3,2,True
5777,3,2,True
5778,2,1,True
5779,3,2,True
5780,3,2,True
5781,3,2,True
5782,3,2,True
5783,3,2,True
5784,3,2,True
5785,3,2,True
5786,3,2,True
5787,3,2,True
5788,3,2,True
5789,3,2,True
5790,3,2,True
5791,3,2,True
5792,3,2,True
5793,3,2,True
5794,3,2,True
5795,3,2,True
5796,3,2,True
5797,3,2,True
5798,3,2,True
5799,3,2,True
5800,3,2,True
5801,3,2,True
5802,3,2,True
5803,3,2,True
5804,3,2,True
5805,3,2,True
5806,3,2,True
5807,3,2,True
5808,3,2,True
5809,3,2,True
5810,3,2,True
5811,3,2,True
5812,3,2,True
5813,3,2,True
5814,3,2,True
5815,3,2,True
5816,3,2,True
5817,1,0,False
5818,3,2,True
5819,3,2,True
5820,3,2,True
5821,3,2,True
5822,3,2,True
5823,3,2,True
5824,3,2,True
5825,3,2,True
5826,3,2,True
5827,3,2,True
5828,3,2,True
5829,3,2,True
5830,1,0,False
5831,3,2,True
5832,3,2,True
5833,3,2,True
5834,3,2,True
5835,3,2,True
5836,3,2,True
5837,3,2,True
5838,3,2,True
5839,3,2,True
5840,3,2,True
5841,3,2,True
5842,3,2,True
5843,3,2,True
5844,3,2,True
5845,3,2,True
5846,3,2,True
5847,3,2,True
5848,3,2,True
5849,3,2,True
5850,2,1,True
5851,3,2,True
5852,3,2,True
5853,3,2,True
5854,3,2,True
5855,3,2,True
5856,3,2,True
5857,3,2,True
5858,3,2,True
5859,3,2,True
5860,3,2,True
5861,3,2,True
5862,3,2,True
5863,3,2,True
5864,3,2,True
5865,3,2,True
5866,3,2,True
5867,3,2,True
5868,3,2,True
5869,3,2,True
5870,3,2,True
5871,3,2,True
5872,3,2,True
5873,3,2,True
5874,3,2,True
5875,3,2,True
5876,1,0,False
5877,3,2,True
5878,3,2,True
5879,3,2,True
5880,3,2,True
5881,3,2,True
5882,3,2,True
5883,3,2,True
5884,3,2,True
5885,3,2,True
5886,3,2,True
5887,3,2,True
5888,3,2,True
5889,3,2,True
5890,3,2,True
5891,3,2,True
5892,3,2,True
5893,3,2,True
5894,3,2,True
5895,3,2,True
5896,2,1,True
5897,3,2,True
5898,3,2,True
5899,3,2,True
5900,3,2,True
5901,3,2,True
5902,3,2,True
5903,3,2,True
5904,3,2,True
5905,3,2,True
5906,3,2,True
5907,3,2,True
5908,3,2,True
5909,3,2,True
5910,3,2,True
5911,3,2,True
5912,3,2,True
5913,3,2,True
5914,3,2,True
5915,3,2,True
5916,3,2,True
5917,3,2,True
5918,3,2,True
5919,3,2,True
5920,3,2,True
5921,3,2,True
5922,3,2,True
5923,3,2,True
5924,3,2,True
5925,3,2,True
5926,3,2,True
5927,3,2,True
5928,3,2,True
5929,2,1,True
5930,3,2,True
5931,3,2,True
5932,3,2,True
5933,3,2,True
5934,3,2,True
5935,3,2,True
5936,3,2,True
5937,3,2,True
5938,3,2,True
5939,3,2,True
5940,3,2,True
5941,3,2,True
5942,3,2,True
5943,3,2,True
5944,3,2,True
5945,3,2,True
5946,3,2,True
5947,3,2,True
5948,3,2,True
5949,3,2,True
5950,3,2,True
5951,3,2,True
5952,3,2,True
5953,3,2,True
5954,3,2,True
5955,3,2,True
5956,3,2,True
5957,3,2,True
5958,3,2,True
5959,3,2,True
5960,3,2,True
5961,3,2,True
5962,3,2,True
5963,3,2,True
5964,3,2,True
5965,3,2,True
5966,3,2,True
5967,3,2,True
5968,3,2,True
5969,3,2,True
5970,3,2,True
5971,3,2,True
5972,3,2,True
5973,3,2,True
5974,3,2,True
5975,3,2,True
5976,3,2,True
5977,3,2,True
5978,3,2,True
5979,3,2,True
5980,3,2,True
5981,3,2,True
5982,3,2,True
5983,3,2,True
5984,3,2,True
5985,3,2,True
5986,3,2,True
5987,3,2,True
5988,3,2,True
5989,3,2,True
5990,3,2,True
5991,3,2,True
5992,3,2,True
5993,3,2,True
5994,3,2,True
5995,3,2,True
5996,3,2,True
5997,3,2,True
5998,3,2,True
5999,3,2,True
6000,3,2,True
6001,3,2,True
6002,3,2,True
6003,3,2,True
6004,3,2,True
6005,3,2,True
6006,3,2,True
6007,3,2,True
6008,3,2,True
6009,3,2,True
6010,3,2,True
6011,3,2,True
6012,3,2,True
6013,3,2,True
6014,2,1,True
6015,3,2,True
6016,3,2,True
6017,3,2,True
6018,3,2,True
6019,3,2,True
6020,3,2,True
6021,3,2,True
6022,3,2,True
6023,3,2,True
6024,3,2,True
6025,3,2,True
6026,3,2,True
6027,2,1,True
6028,3,2,True
6029,3,2,True
6030,3,2,True
6031,3,2,True
6032,3,2,True
6033,3,2,True
6034,3,2,True
6035,3,2,True
6036,3,2,True
6037,3,2,True
6038,3,2,True
6039,3,2,True
6040,3,2,True
6041,3,2,True
6042,3,2,True
6043,3,2,True
6044,3,2,True
6045,3,2,True
6046,3,2,True
6047,2,1,True
6048,3,2,True
6049,3,2,True
6050,3,2,True
6051,3,2,True
6052,3,2,True
6053,1,0,False
6054,3,2,True
6055,3,2,True
6056,3,2,True
6057,3,2,True
6058,3,2,True
6059,3,2,True
6060,3,2,True
6061,3,2,True
6062,3,2,True
6063,3,2,True
6064,3,2,True
6065,3,2,True
6066,3,2,True
6067,3,2,True
6068,3,2,True
6069,3,2,True
6070,3,2,True
6071,3,2,True
6072,3,2,True
6073,3,2,True
6074,3,2,True
6075,3,2,True
6076,3,2,True
6077,3,2,True
6078,3,2,True
6079,3,2,True
6080,3,2,True
6081,3,2,True
6082,3,2,True
6083,3,2,True
6084,3,2,True
6085,3,2,True
6086,3,2,True
6087,3,2,True
6088,3,2,True
6089,3,2,True
6090,3,2,True
6091,3,2,True
6092,3,2,True
6093,3,2,True
6094,3,2,True
6095,3,2,True
6096,3,2,True
6097,3,2,True
6098,3,2,True
6099,3,2,True
6100,3,2,True
6101,3,2,True
6102,3,2,True
6103,3,2,True
6104,3,2,True
6105,3,2,True
6106,3,2,True
6107,3,2,True
6108,3,2,True
6109,3,2,True
6110,3,2,True
6111,3,2,True
6112,3,2,True
6113,3,2,True
6114,3,2,True
6115,3,2,True
6116,3,2,True
6117,3,2,True
6118,3,2,True
6119,3,2,True
6120,3,2,True
6121,3,2,True
6122,3,2,True
6123,3,2,True
6124,3,2,True
6125,3,2,True
6126,3,2,True
6127,3,2,True
6128,3,2,True
6129,3,2,True
6130,3,2,True
6131,3,2,True
6132,3,2,True
6133,3,2,True
6134,3,2,True
6135,3,2,True
6136,3,2,True
6137,3,2,True
6138,3,2,True
6139,3,2,True
6140,3,2,True
6141,3,2,True
6142,3,2,True
6143,3,2,True
6144,3,2,True
6145,3,2,True
6146,3,2,True
6147,3,2,True
6148,3,2,True
6149,3,2,True
6150,3,2,True
6151,3,2,True
6152,2,1,True
6153,3,2,True
6154,3,2,True
6155,3,2,True
6156,3,2,True
6157,3,2,True
6158,3,2,True
6159,3,2,True
6160,3,2,True
6161,3,2,True
6162,3,2,True
6163,3,2,True
6164,3,2,True
6165,3,2,True
6166,3,2,True
6167,3,2,True
6168,3,2,True
6169,3,2,True
6170,3,2,True
6171,3,2,True
6172,3,2,True
6173,3,2,True
6174,3,2,True
6175,3,2,True
6176,3,2,True
6177,3,2,True
6178,3,2,True
6179,3,2,True
6180,3,2,True
6181,3,2,True
6182,3,2,True
6183,3,2,True
6184,3,2,True
6185,3,2,True
6186,3,2,True
6187,3,2,True
6188,3,2,True
6189,3,2,True
6190,3,2,True
6191,3,2,True
6192,3,2,True
6193,3,2,True
6194,3,2,True
6195,3,2,True
6196,3,2,True
6197,3,2,True
6198,3,2,True
6199,3,2,True
6200,3,2,True
6201,3,2,True
6202,3,2,True
6203,3,2,True
6204,3,2,True
6205,3,2,True
6206,3,2,True
6207,3,2,True
6208,3,2,True
6209,3,2,True
6210,3,2,True
6211,3,2,True
6212,3,2,True
6213,3,2,True
6214,3,2,True
6215,3,2,True
6216,3,2,True
6217,1,0,False
6218,3,2,True
6219,3,2,True
6220,3,2,True
6221,3,2,True
6222,3,2,True
6223,3,2,True
6224,3,2,True
6225,3,2,True
6226,3,2,True
6227,3,2,True
6228,3,2,True
6229,3,2,True
6230,3,2,True
6231,3,2,True
6232,3,2,True
6233,3,2,True
6234,3,2,True
6235,3,2,True
6236,3,2,True
6237,3,2,True
6238,3,2,True
6239,3,2,True
6240,3,2,True
6241,3,2,True
6242,3,2,True
6243,3,2,True
6244,3,2,True
6245,3,2,True
6246,3,2,True
6247,3,2,True
6248,3,2,True
6249,3,2,True
6250,2,1,True
6251,3,2,True
6252,3,2,True
6253,3,2,True
6254,3,2,True
6255,3,2,True
6256,3,2,True
6257,3,2,True
6258,3,2,True
6259,3,2,True
6260,3,2,True
6261,3,2,True
6262,3,2,True
6263,1,0,False
6264,3,2,True
6265,3,2,True
6266,3,2,True
6267,3,2,True
6268,3,2,True
6269,3,2,True
6270,2,1,True
6271,3,2,True
6272,3,2,True
6273,3,2,True
6274,3,2,True
6275,3,2,True
6276,3,2,True
6277,3,2,True
6278,3,2,True
6279,3,2,True
6280,3,2,True
6281,3,2,True
6282,3,2,True
6283,3,2,True
6284,3,2,True
6285,3,2,True
6286,3,2,True
6287,3,2,True
6288,3,2,True
6289,3,2,True
6290,3,2,True
6291,3,2,True
6292,3,2,True
6293,3,2,True
6294,3,2,True
6295,3,2,True
6296,3,2,True
6297,3,2,True
6298,3,2,True
6299,3,2,True
6300,3,2,True
6301,3,2,True
6302,3,2,True
6303,3,2,True
6304,3,2,True
6305,3,2,True
6306,3,2,True
6307,3,2,True
6308,3,2,True
6309,3,2,True
6310,3,2,True
6311,3,2,True
6312,3,2,True
6313,3,2,True
6314,3,2,True
6315,3,2,True
6316,2,1,True
6317,3,2,True
6318,3,2,True
6319,3,2,True
6320,3,2,True
6321,3,2,True
6322,3,2,True
6323,3,2,True
6324,3,2,True
6325,3,2,True
6326,3,2,True
6327,3,2,True
6328,3,2,True
6329,2,1,True
6330,3,2,True
6331,3,2,True
6332,3,2,True
6333,3,2,True
6334,3,2,True
6335,3,2,True
6336,3,2,True
6337,3,2,True
6338,3,2,True
6339,3,2,True
6340,3,2,True
6341,3,2,True
6342,3,2,True
6343,3,2,True
6344,3,2,True
6345,3,2,True
6346,3,2,True
6347,3,2,True
6348,3,2,True
6349,3,2,True
6350,3,2,True
6351,3,2,True
6352,3,2,True
6353,3,2,True
6354,3,2,True
6355,3,2,True
6356,3,2,True
6357,3,2,True
6358,3,2,True
6359,3,2,True
6360,3,2,True
6361,3,2,True
6362,3,2,True
6363,3,2,True
6364,3,2,True
6365,3,2,True
6366,3,2,True
6367,3,2,True
6368,3,2,True
6369,3,2,True
6370,3,2,True
6371,3,2,True
6372,3,2,True
6373,3,2,True
6374,3,2,True
6375,3,2,True
6376,3,2,True
6377,3,2,True
6378,3,2,True
6379,3,2,True
6380,3,2,True
6381,1,0,False
6382,3,2,True
6383,3,2,True
6384,3,2,True
6385,3,2,True
6386,3,2,True
6387,3,2,True
6388,3,2,True
6389,3,2,True
6390,3,2,True
6391,3,2,True
6392,3,2,True
6393,3,2,True
6394,3,2,True
6395,3,2,True
6396,3,2,True
6397,3,2,True
6398,3,2,True
6399,3,2,True
6400,3,2,True
6401,3,2,True
6402,3,2,True
6403,3,2,True
6404,3,2,True
6405,3,2,True
6406,3,2,True
6407,3,2,True
6408,3,2,True
6409,3,2,True
6410,3,2,True
6411,3,2,True
6412,3,2,True
6413,3,2,True
6414,3,2,True
6415,3,2,True
6416,3,2,True
6417,3,2,True
6418,3,2,True
6419,3,2,True
6420,3,2,True
6421,3,2,True
6422,3,2,True
6423,3,2,True
6424,3,2,True
6425,3,2,True
6426,3,2,True
6427,1,0,False
6428,3,2,True
6429,3,2,True
6430,3,2,True
6431,3,2,True
6432,3,2,True
6433,3,2,True
6434,3,2,True
6435,3,2,True
6436,3,2,True
6437,3,2,True
6438,3,2,True
6439,3,2,True
6440,3,2,True
6441,3,2,True
6442,3,2,True
6443,3,2,True
6444,3,2,True
6445,3,2,True
6446,3,2,True
6447,3,2,True
6448,3,2,True
6449,3,2,True
6450,3,2,True
6451,3,2,True
6452,3,2,True
6453,3,2,True
6454,3,2,True
6455,3,2,True
6456,3,2,True
6457,3,2,True
6458,3,2,True
6459,3,2,True
6460,2,1,True
6461,3,2,True
6462,3,2,True
6463,3,2,True
6464,3,2,True
6465,3,2,True
6466,3,2,True
6467,3,2,True
6468,3,2,True
6469,3,2,True
6470,3,2,True
