TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartHour,FinishHour,WaitHour,NetworkLatency_ms,GPU_Demand
37033,RealTimeInference,RegionC,RegionC,2390,2390,2394.883333333333,0,5.0,3.0
39397,BatchInference,RegionA,RegionA,2390,2390,2396.4666666666667,0,5.0,7.0
46424,AITraining,RegionD,RegionD,2390,2390,2396.0666666666666,0,5.0,120.0
47967,BatchInference,RegionD,RegionD,2390,2390,2393.1833333333334,0,5.0,20.0
4113,BatchInference,RegionA,RegionA,2391,2391,2395.2,0,5.0,15.0
4930,AITraining,RegionE,RegionE,2391,2391,2396.866666666667,0,5.0,50.0
4943,RealTimeInference,RegionC,RegionC,2391,2391,2394.0,0,5.0,4.0
6876,AITraining,RegionD,RegionD,2391,2391,2397.5,0,5.0,52.0
12397,AITraining,RegionA,RegionA,2391,2391,2391.616666666667,0,5.0,101.0
13836,AITraining,RegionD,RegionD,2391,2391,2397.4,0,5.0,40.0
14305,RealTimeInference,RegionD,RegionD,2391,2391,2395.6666666666665,0,5.0,2.0
17898,AITraining,RegionE,RegionF,2391,2391,2393.65,0,18.0,78.0
18367,BatchInference,RegionA,RegionA,2391,2391,2396.766666666667,0,5.0,19.0
18687,RealTimeInference,RegionE,RegionE,2391,2391,2392.45,0,5.0,5.0
18847,BatchInference,RegionB,RegionB,2391,2391,2395.516666666667,0,5.0,8.0
22706,RealTimeInference,RegionC,RegionC,2391,2391,2391.75,0,5.0,2.0
25215,RealTimeInference,RegionA,RegionA,2391,2391,2394.4333333333334,0,5.0,5.0
25763,AITraining,RegionE,RegionE,2391,2391,2395.8333333333335,0,5.0,114.0
27637,AITraining,RegionD,RegionD,2391,2391,2391.516666666667,0,5.0,50.0
30452,AITraining,RegionE,RegionE,2391,2391,2394.3,0,5.0,55.0
31011,AITraining,RegionF,RegionF,2391,2391,2393.016666666667,0,5.0,58.0
31688,BatchInference,RegionF,RegionF,2391,2391,2392.9666666666667,0,5.0,21.0
33573,BatchInference,RegionB,RegionB,2391,2391,2392.4166666666665,0,5.0,21.0
35181,RealTimeInference,RegionB,RegionB,2391,2391,2395.2,0,5.0,4.0
35783,RealTimeInference,RegionA,RegionA,2391,2391,2395.616666666667,0,5.0,3.0
38937,AITraining,RegionB,RegionB,2391,2391,2396.266666666667,0,5.0,31.0
39380,RealTimeInference,RegionB,RegionB,2391,2391,2391.733333333333,0,5.0,3.0
41410,AITraining,RegionB,RegionB,2391,2391,2397.5666666666666,0,5.0,23.0
45363,RealTimeInference,RegionC,RegionC,2391,2391,2396.0833333333335,0,5.0,2.0
45731,BatchInference,RegionE,RegionE,2391,2391,2395.2,0,5.0,14.0
49684,RealTimeInference,RegionB,RegionB,2391,2391,2392.75,0,5.0,1.0
315,BatchInference,RegionA,RegionA,2392,2392,2393.45,0,5.0,17.0
1371,AITraining,RegionC,RegionC,2392,2392,2397.5833333333335,0,5.0,18.0
2412,RealTimeInference,RegionC,RegionC,2392,2392,2396.266666666667,0,5.0,2.0
2517,AITraining,RegionF,RegionF,2392,2392,2394.733333333333,0,5.0,30.0
3566,BatchInference,RegionE,RegionE,2392,2392,2392.9,0,5.0,9.0
6235,RealTimeInference,RegionB,RegionB,2392,2392,2393.733333333333,0,5.0,1.0
8915,AITraining,RegionD,RegionD,2392,2392,2392.8166666666666,0,5.0,97.0
16024,RealTimeInference,RegionF,RegionF,2392,2392,2395.35,0,5.0,1.0
17673,AITraining,RegionD,RegionD,2392,2392,2398.616666666667,0,5.0,124.0
18826,BatchInference,RegionA,RegionA,2392,2392,2396.5333333333333,0,5.0,17.0
19387,AITraining,RegionE,RegionE,2392,2392,2395.766666666667,0,5.0,104.0
21792,RealTimeInference,RegionA,RegionA,2392,2392,2397.266666666667,0,5.0,4.0
23364,RealTimeInference,RegionE,RegionE,2392,2392,2393.9166666666665,0,5.0,5.0
25631,BatchInference,RegionD,RegionD,2392,2392,2396.7166666666667,0,5.0,18.0
27301,BatchInference,RegionA,RegionA,2392,2392,2395.2,0,5.0,5.0
28488,BatchInference,RegionA,RegionA,2392,2392,2392.65,0,5.0,14.0
28923,BatchInference,RegionC,RegionC,2392,2392,2393.85,0,5.0,14.0
32917,RealTimeInference,RegionA,RegionA,2392,2392,2394.883333333333,0,5.0,2.0
37668,BatchInference,RegionD,RegionD,2392,2392,2396.116666666667,0,5.0,11.0
38208,AITraining,RegionF,RegionD,2392,2392,2393.766666666667,0,25.0,122.0
44811,RealTimeInference,RegionB,RegionB,2392,2392,2397.5666666666666,0,5.0,2.0
47090,AITraining,RegionF,RegionF,2392,2392,2397.2166666666667,0,5.0,98.0
47787,BatchInference,RegionB,RegionB,2392,2392,2395.2166666666667,0,5.0,8.0
4611,BatchInference,RegionA,RegionA,2393,2393,2395.05,0,5.0,15.0
5663,RealTimeInference,RegionB,RegionB,2393,2393,2397.25,0,5.0,6.0
7484,RealTimeInference,RegionA,RegionA,2393,2393,2396.95,0,5.0,3.0
12184,BatchInference,RegionD,RegionD,2393,2393,2393.25,0,5.0,5.0
16345,BatchInference,RegionF,RegionF,2393,2393,2396.233333333333,0,5.0,9.0
16699,AITraining,RegionF,RegionF,2393,2393,2394.7,0,5.0,127.0
21897,RealTimeInference,RegionA,RegionA,2393,2393,2394.5333333333333,0,5.0,3.0
23544,RealTimeInference,RegionB,RegionB,2393,2393,2395.25,0,5.0,1.0
24477,BatchInference,RegionD,RegionD,2393,2393,2394.133333333333,0,5.0,16.0
27485,RealTimeInference,RegionA,RegionA,2393,2393,2395.4333333333334,0,5.0,5.0
28664,AITraining,RegionF,RegionF,2393,2393,2399.25,0,5.0,96.0
31748,RealTimeInference,RegionA,RegionA,2393,2393,2398.5333333333333,0,5.0,4.0
38021,RealTimeInference,RegionB,RegionB,2393,2393,2396.5333333333333,0,5.0,6.0
41990,AITraining,RegionD,RegionD,2393,2393,2393.4166666666665,0,5.0,22.0
43531,BatchInference,RegionC,RegionC,2393,2393,2395.4666666666667,0,5.0,18.0
44602,RealTimeInference,RegionC,RegionC,2393,2393,2398.6666666666665,0,5.0,4.0
45529,RealTimeInference,RegionA,RegionA,2393,2393,2399.1,0,5.0,4.0
48651,BatchInference,RegionF,RegionF,2393,2393,2394.233333333333,0,5.0,14.0
56,AITraining,RegionE,RegionE,2394,2394,2398.0,0,5.0,19.0
1843,RealTimeInference,RegionA,RegionA,2394,2394,2394.8166666666666,0,5.0,1.0
4848,BatchInference,RegionB,RegionB,2394,2394,2397.6,0,5.0,17.0
6438,AITraining,RegionE,RegionE,2394,2394,2398.95,0,5.0,98.0
6508,BatchInference,RegionB,RegionB,2394,2394,2398.983333333333,0,5.0,23.0
11351,BatchInference,RegionD,RegionD,2394,2394,2398.35,0,5.0,16.0
12444,RealTimeInference,RegionA,RegionA,2394,2394,2398.483333333333,0,5.0,1.0
13174,RealTimeInference,RegionB,RegionB,2394,2394,2394.1666666666665,0,5.0,6.0
13376,AITraining,RegionD,RegionD,2394,2394,2396.383333333333,0,5.0,53.0
14327,BatchInference,RegionB,RegionB,2394,2394,2399.55,0,5.0,21.0
14619,AITraining,RegionF,RegionF,2394,2394,2400.616666666667,0,5.0,117.0
15921,AITraining,RegionD,RegionD,2394,2394,2397.9166666666665,0,5.0,127.0
16041,RealTimeInference,RegionB,RegionB,2394,2394,2394.9166666666665,0,5.0,5.0
21451,AITraining,RegionD,RegionD,2394,2394,2398.2166666666667,0,5.0,34.0
23381,BatchInference,RegionD,RegionD,2394,2394,2398.0,0,5.0,15.0
31076,AITraining,RegionE,RegionE,2394,2394,2400.366666666667,0,5.0,67.0
34439,RealTimeInference,RegionA,RegionA,2394,2394,2399.0666666666666,0,5.0,2.0
36863,AITraining,RegionF,RegionF,2394,2394,2394.516666666667,0,5.0,101.0
37834,BatchInference,RegionF,RegionF,2394,2394,2400.65,0,5.0,17.0
39468,BatchInference,RegionA,RegionA,2394,2394,2395.116666666667,0,5.0,16.0
39669,AITraining,RegionE,RegionE,2394,2394,2398.5333333333333,0,5.0,77.0
40831,BatchInference,RegionE,RegionE,2394,2394,2399.9166666666665,0,5.0,17.0
41146,AITraining,RegionF,RegionF,2394,2394,2395.7166666666667,0,5.0,57.0
42018,AITraining,RegionF,RegionF,2394,2394,2397.5666666666666,0,5.0,64.0
42258,RealTimeInference,RegionB,RegionB,2394,2394,2396.733333333333,0,5.0,6.0
45887,BatchInference,RegionD,RegionD,2394,2394,2399.4333333333334,0,5.0,10.0
5435,AITraining,RegionE,RegionE,2395,2395,2397.95,0,5.0,116.0
6767,AITraining,RegionF,RegionF,2395,2395,2395.7,0,5.0,29.0
7372,AITraining,RegionF,RegionF,2395,2395,2399.1,0,5.0,104.0
8294,BatchInference,RegionC,RegionC,2395,2395,2396.0333333333333,0,5.0,8.0
12481,RealTimeInference,RegionC,RegionC,2395,2395,2397.9166666666665,0,5.0,5.0
13251,RealTimeInference,RegionA,RegionA,2395,2395,2395.7833333333333,0,5.0,6.0
16494,BatchInference,RegionD,RegionD,2395,2395,2397.6833333333334,0,5.0,22.0
22576,AITraining,RegionF,RegionF,2395,2395,2398.0833333333335,0,5.0,16.0
24073,AITraining,RegionB,RegionB,2395,2395,2396.5333333333333,0,5.0,110.0
32241,AITraining,RegionD,RegionD,2395,2395,2395.233333333333,0,5.0,112.0
39773,AITraining,RegionE,RegionF,2395,2395,2395.5666666666666,0,18.0,33.0
40599,RealTimeInference,RegionB,RegionB,2395,2395,2395.8333333333335,0,5.0,4.0
41247,RealTimeInference,RegionA,RegionA,2395,2395,2397.0666666666666,0,5.0,3.0
42958,BatchInference,RegionA,RegionA,2395,2395,2401.016666666667,0,5.0,19.0
45986,BatchInference,RegionD,RegionD,2395,2395,2399.1833333333334,0,5.0,20.0
46011,AITraining,RegionE,RegionE,2395,2395,2396.9666666666667,0,5.0,66.0
47260,RealTimeInference,RegionD,RegionD,2395,2395,2398.483333333333,0,5.0,3.0
49617,RealTimeInference,RegionA,RegionA,2395,2395,2399.266666666667,0,5.0,3.0
49640,AITraining,RegionE,RegionE,2395,2395,2399.05,0,5.0,54.0
3736,BatchInference,RegionD,RegionD,2396,2396,2402.6,0,5.0,19.0
5138,RealTimeInference,RegionB,RegionB,2396,2396,2401.266666666667,0,5.0,1.0
7874,BatchInference,RegionC,RegionC,2396,2396,2396.45,0,5.0,21.0
10284,BatchInference,RegionF,RegionF,2396,2396,2398.2833333333333,0,5.0,14.0
10504,BatchInference,RegionC,RegionC,2396,2396,2397.15,0,5.0,4.0
12431,BatchInference,RegionB,RegionB,2396,2396,2399.2833333333333,0,5.0,17.0
14578,AITraining,RegionE,RegionE,2396,2396,2402.25,0,5.0,31.0
14844,AITraining,RegionB,RegionB,2396,2396,2400.15,0,5.0,51.0
14868,AITraining,RegionF,RegionF,2396,2396,2402.45,0,5.0,22.0
15175,RealTimeInference,RegionB,RegionB,2396,2396,2398.9166666666665,0,5.0,6.0
18394,RealTimeInference,RegionA,RegionA,2396,2396,2401.4333333333334,0,5.0,3.0
20312,BatchInference,RegionD,RegionD,2396,2396,2400.133333333333,0,5.0,16.0
23682,RealTimeInference,RegionB,RegionB,2396,2396,2400.616666666667,0,5.0,7.0
24995,BatchInference,RegionD,RegionD,2396,2396,2397.05,0,5.0,10.0
26836,RealTimeInference,RegionA,RegionA,2396,2396,2400.5333333333333,0,5.0,7.0
27964,AITraining,RegionD,RegionD,2396,2396,2402.4166666666665,0,5.0,25.0
28656,RealTimeInference,RegionC,RegionC,2396,2396,2397.3333333333335,0,5.0,4.0
28753,AITraining,RegionE,RegionE,2396,2396,2397.75,0,5.0,74.0
30715,BatchInference,RegionD,RegionD,2396,2396,2401.3166666666666,0,5.0,14.0
36157,AITraining,RegionD,RegionD,2396,2396,2396.7833333333333,0,5.0,86.0
37857,AITraining,RegionD,RegionD,2396,2396,2397.9166666666665,0,5.0,42.0
38774,RealTimeInference,RegionA,RegionA,2396,2396,2396.55,0,5.0,4.0
38786,AITraining,RegionA,RegionA,2396,2396,2402.633333333333,0,5.0,95.0
40341,RealTimeInference,RegionA,RegionA,2396,2396,2402.4333333333334,0,5.0,2.0
40505,BatchInference,RegionA,RegionA,2396,2396,2402.3333333333335,0,5.0,6.0
43993,BatchInference,RegionE,RegionE,2396,2396,2399.6666666666665,0,5.0,16.0
46184,AITraining,RegionF,RegionF,2396,2396,2402.5,0,5.0,99.0
48837,AITraining,RegionD,RegionD,2396,2396,2399.85,0,5.0,23.0
49227,RealTimeInference,RegionC,RegionC,2396,2396,2401.25,0,5.0,3.0
701,BatchInference,RegionF,RegionF,2397,2397,2398.75,0,5.0,21.0
2648,BatchInference,RegionE,RegionE,2397,2397,2400.1833333333334,0,5.0,19.0
3928,BatchInference,RegionF,RegionF,2397,2397,2400.0333333333333,0,5.0,4.0
6392,BatchInference,RegionD,RegionD,2397,2397,2401.7833333333333,0,5.0,5.0
7165,RealTimeInference,RegionB,RegionB,2397,2397,2401.633333333333,0,5.0,5.0
15916,AITraining,RegionE,RegionE,2397,2397,2400.383333333333,0,5.0,81.0
20799,BatchInference,RegionF,RegionF,2397,2397,2400.4,0,5.0,14.0
21730,AITraining,RegionF,RegionF,2397,2397,2401.8166666666666,0,5.0,49.0
24255,BatchInference,RegionE,RegionE,2397,2397,2399.1,0,5.0,20.0
27547,BatchInference,RegionD,RegionD,2397,2397,2397.9666666666667,0,5.0,17.0
29787,BatchInference,RegionA,RegionA,2397,2397,2401.1666666666665,0,5.0,7.0
34117,BatchInference,RegionB,RegionB,2397,2397,2397.6666666666665,0,5.0,19.0
37081,BatchInference,RegionA,RegionA,2397,2397,2401.45,0,5.0,17.0
38408,AITraining,RegionD,RegionD,2397,2397,2399.2833333333333,0,5.0,37.0
39629,BatchInference,RegionD,RegionD,2397,2397,2397.3166666666666,0,5.0,5.0
42220,RealTimeInference,RegionB,RegionB,2397,2397,2397.266666666667,0,5.0,2.0
46028,BatchInference,RegionA,RegionA,2397,2397,2398.116666666667,0,5.0,22.0
46818,BatchInference,RegionC,RegionC,2397,2397,2399.8333333333335,0,5.0,16.0
47435,AITraining,RegionE,RegionE,2397,2397,2403.516666666667,0,5.0,28.0
49550,AITraining,RegionA,RegionA,2397,2397,2399.0,0,5.0,120.0
49575,AITraining,RegionF,RegionF,2397,2397,2400.2166666666667,0,5.0,27.0
49609,AITraining,RegionA,RegionA,2397,2397,2398.1666666666665,0,5.0,38.0
2473,AITraining,RegionC,RegionC,2398,2398,2403.8333333333335,0,5.0,16.0
4353,AITraining,RegionE,RegionE,2398,2398,2401.7,0,5.0,21.0
4418,BatchInference,RegionD,RegionD,2398,2398,2402.233333333333,0,5.0,11.0
4886,RealTimeInference,RegionF,RegionF,2398,2398,2401.3333333333335,0,5.0,3.0
5272,RealTimeInference,RegionC,RegionC,2398,2398,2402.35,0,5.0,4.0
7530,RealTimeInference,RegionA,RegionA,2398,2398,2399.1666666666665,0,5.0,5.0
8745,BatchInference,RegionB,RegionB,2398,2398,2400.1,0,5.0,21.0
8972,RealTimeInference,RegionD,RegionD,2398,2398,2402.1,0,5.0,2.0
9572,AITraining,RegionD,RegionD,2398,2398,2404.0666666666666,0,5.0,123.0
11780,BatchInference,RegionF,RegionF,2398,2398,2398.5833333333335,0,5.0,21.0
13381,RealTimeInference,RegionA,RegionA,2398,2398,2400.0833333333335,0,5.0,6.0
17052,RealTimeInference,RegionC,RegionC,2398,2398,2398.55,0,5.0,2.0
17421,BatchInference,RegionF,RegionF,2398,2398,2400.35,0,5.0,15.0
17938,BatchInference,RegionE,RegionE,2398,2398,2402.266666666667,0,5.0,23.0
19172,RealTimeInference,RegionC,RegionC,2398,2398,2401.3166666666666,0,5.0,6.0
19289,AITraining,RegionE,RegionE,2398,2398,2404.016666666667,0,5.0,121.0
22136,BatchInference,RegionE,RegionE,2398,2398,2399.3166666666666,0,5.0,7.0
22360,RealTimeInference,RegionD,RegionD,2398,2398,2398.1833333333334,0,5.0,6.0
23421,AITraining,RegionE,RegionE,2398,2398,2402.4,0,5.0,19.0
30449,AITraining,RegionB,RegionB,2398,2398,2398.266666666667,0,5.0,44.0
30610,RealTimeInference,RegionB,RegionB,2398,2398,2400.6833333333334,0,5.0,7.0
33770,AITraining,RegionD,RegionD,2398,2398,2400.3333333333335,0,5.0,88.0
37758,AITraining,RegionD,RegionD,2398,2398,2402.7833333333333,0,5.0,25.0
40375,RealTimeInference,RegionA,RegionA,2398,2398,2399.3333333333335,0,5.0,4.0
43423,AITraining,RegionF,RegionF,2398,2398,2403.5,0,5.0,122.0
46823,AITraining,RegionD,RegionD,2398,2398,2400.983333333333,0,5.0,109.0
48528,AITraining,RegionD,RegionD,2398,2398,2399.516666666667,0,5.0,36.0
1455,AITraining,RegionF,RegionF,2399,2399,2401.733333333333,0,5.0,37.0
7857,AITraining,RegionF,RegionF,2399,2399,2400.2833333333333,0,5.0,115.0
7890,RealTimeInference,RegionE,RegionE,2399,2399,2403.4166666666665,0,5.0,4.0
9621,RealTimeInference,RegionC,RegionC,2399,2399,2400.3333333333335,0,5.0,6.0
15242,BatchInference,RegionE,RegionE,2399,2399,2403.05,0,5.0,7.0
16844,RealTimeInference,RegionF,RegionF,2399,2399,2399.85,0,5.0,1.0
21400,RealTimeInference,RegionB,RegionB,2399,2399,2400.6833333333334,0,5.0,1.0
37062,BatchInference,RegionB,RegionB,2399,2399,2401.4666666666667,0,5.0,12.0
38165,BatchInference,RegionB,RegionB,2399,2399,2403.75,0,5.0,10.0
38894,AITraining,RegionE,RegionE,2399,2399,2405.15,0,5.0,115.0
39788,RealTimeInference,RegionC,RegionC,2399,2399,2403.383333333333,0,5.0,7.0
40966,BatchInference,RegionB,RegionB,2399,2399,2404.0833333333335,0,5.0,20.0
41451,RealTimeInference,RegionA,RegionA,2399,2399,2405.6,0,5.0,4.0
42578,AITraining,RegionC,RegionC,2399,2399,2402.9166666666665,0,5.0,37.0
43786,BatchInference,RegionB,RegionB,2399,2399,2401.1,0,5.0,17.0
44439,BatchInference,RegionE,RegionE,2399,2399,2404.616666666667,0,5.0,6.0
46942,BatchInference,RegionC,RegionC,2399,2399,2404.7,0,5.0,11.0
48579,AITraining,RegionF,RegionF,2399,2399,2401.5,0,5.0,119.0
49525,BatchInference,RegionB,RegionB,2399,2399,2402.116666666667,0,5.0,16.0
