Region,Hour,FacilityLoad_MW,RenewableUse_MW,Charge_MW,Discharge_MW,SOC_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,GridExportLimit_MW,Price,SellPrice,CarbonIntensity,AvailableRenewable_MW
RegionB,1658,531.3599995500001,531.3599995500001,0.0,-0.0,32.0,0.0,0.0,118.64000044999989,0.0,428.94,0.0,0.6121,650.0
RegionB,1659,531.3600000000002,531.3600000000002,0.0,-0.0,32.0,0.0,0.0,190.98999999999978,0.0,429.1,0.0,0.6079,722.35
RegionB,1660,529.9559995500017,529.9559995500017,0.0,-0.0,32.0,0.0,0.0,270.0440004499983,0.0,429.27,0.0,0.601,800.0
RegionB,1661,529.9560000000002,529.9560000000002,0.0,-0.0,32.0,0.0,0.0,347.69399999999973,0.0,429.44,0.0,0.5919,877.65
RegionB,1662,530.3987995500001,530.3987995500001,0.0,-0.0,32.0,0.0,0.0,419.60120044999985,0.0,429.62,0.0,0.5812,950.0
RegionB,1663,528.8490004500001,528.8490004500001,0.0,-0.0,32.0,0.0,0.0,483.28099954999993,0.0,661.24,0.0,0.5697,1012.13
RegionB,1664,529.4915995499997,529.4915995499997,0.0,-0.0,32.0,0.0,0.0,530.3184004500002,0.0,661.53,0.0,0.5582,1059.81
RegionB,1665,529.6049995499997,529.6049995499997,0.0,-0.0,32.0,0.0,0.0,560.1750004500003,0.0,661.84,0.0,0.5475,1089.78
RegionB,1666,529.605000449999,529.605000449999,0.0,-0.0,32.0,0.0,0.0,570.394999550001,0.0,662.15,0.0,0.5385,1100.0
RegionB,1667,524.2320004500002,524.2320004500002,0.0,-0.0,32.0,0.0,0.0,565.5479995499998,0.0,662.46,0.0,0.5317,1089.78
RegionB,1668,441.0584995499997,441.0584995499997,0.0,-0.0,32.0,0.0,0.0,618.7515004500003,0.0,662.79,0.0,0.5276,1059.81
RegionB,1669,448.7535,448.7535,0.0,-0.0,32.0,0.0,0.0,563.3765000000001,0.0,663.12,0.0,0.5266,1012.13
RegionB,1670,437.5484995500026,437.5484995500026,0.0,-0.0,32.0,0.0,0.0,512.4515004499974,0.0,663.45,0.0,0.5288,950.0
RegionB,1671,402.1744499999997,402.1744499999997,0.0,-0.0,32.0,0.0,0.0,475.4755500000003,0.0,663.8,0.0,0.5341,877.65
RegionB,1672,338.5584000000006,338.5584000000006,0.0,-0.0,32.0,0.0,0.0,461.4415999999994,0.0,664.14,0.0,0.5421,800.0
RegionB,1673,329.6699999999999,329.6699999999999,0.0,-0.0,32.0,0.0,0.0,392.6800000000001,0.0,963.52,0.0,0.5523,722.35
RegionB,1674,313.2135000000001,313.2135000000001,0.0,-0.0,32.0,0.0,0.0,336.7864999999999,0.0,964.03,0.0,0.5641,650.0
RegionB,1675,306.84149955,306.84149955,0.0,-0.0,32.0,0.0,0.0,281.02850045,0.0,964.55,0.0,0.5768,587.87
RegionB,1676,339.12000044999996,339.12000044999996,0.0,-0.0,32.0,0.0,0.0,201.0699995500001,0.0,965.07,0.0,0.5894,540.19
RegionB,1677,367.7669995500031,367.7669995500031,0.0,-0.0,32.0,0.0,0.0,142.45300044999692,0.0,965.6,0.0,0.6013,510.22
RegionB,1678,384.99300045,384.99300045,0.0,-0.0,32.0,0.0,0.0,115.00699954999999,0.0,599.67,0.0,0.6115,500.0
RegionB,1679,449.36100045000006,449.36100045000006,0.0,-0.0,32.0,0.0,0.0,60.858999549999965,0.0,600.0,0.0,0.6195,510.22
RegionB,1680,477.819,477.819,0.0,-0.0,32.0,0.0,0.0,62.37100000000004,0.0,433.57,0.0,0.6248,540.19
RegionB,1681,506.3850000000003,506.3850000000003,0.0,-0.0,32.0,0.0,0.0,81.48499999999973,0.0,433.81,0.0,0.6271,587.87
RegionB,1682,519.6419999999998,519.6419999999998,0.0,-0.0,32.0,0.0,0.0,130.35800000000017,0.0,434.05,0.0,0.6261,650.0
RegionB,1683,531.3600000000002,531.3600000000002,0.0,-0.0,32.0,0.0,0.0,190.98999999999978,0.0,434.29,0.0,0.6221,722.35
RegionB,1684,507.38399955000017,507.38399955000017,0.0,-0.0,32.0,0.0,0.0,292.61600044999983,0.0,434.52,0.0,0.6154,800.0
RegionB,1685,528.9624000000002,528.9624000000002,0.0,-0.0,32.0,0.0,0.0,348.68759999999975,0.0,434.76,0.0,0.6064,877.65
RegionB,1686,530.71200045,530.71200045,0.0,-0.0,32.0,0.0,0.0,419.28799955,0.0,434.99,0.0,0.5959,950.0
RegionB,1687,530.7120000000002,530.7120000000002,0.0,-0.0,32.0,0.0,0.0,481.4179999999998,0.0,669.58,0.0,0.5845,1012.13
RegionB,1688,531.3275995500002,531.3275995500002,0.0,-0.0,32.0,0.0,0.0,528.4824004499998,0.0,669.93,0.0,0.5731,1059.81
RegionB,1689,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,558.4199995499999,0.0,670.28,0.0,0.5625,1089.78
RegionB,1690,531.3600004499999,531.3600004499999,0.0,-0.0,32.0,0.0,0.0,568.6399995500001,0.0,670.63,0.0,0.5535,1100.0
RegionB,1691,522.9494995500008,522.9494995500008,0.0,-0.0,32.0,0.0,0.0,566.8305004499991,0.0,670.97,0.0,0.5468,1089.78
RegionB,1692,466.4115004499999,466.4115004499999,0.0,-0.0,32.0,0.0,0.0,593.39849955,0.0,671.3,0.0,0.5427,1059.81
RegionB,1693,435.9420004500003,435.9420004500003,0.0,-0.0,32.0,0.0,0.0,576.1879995499996,0.0,671.63,0.0,0.5417,1012.13
RegionB,1694,422.2813495500001,422.2813495500001,0.0,-0.0,32.0,0.0,0.0,527.7186504499999,0.0,671.95,0.0,0.5439,950.0
RegionB,1695,384.38954954999974,384.38954954999974,0.0,-0.0,32.0,0.0,0.0,493.26045045000023,0.0,672.26,0.0,0.5491,877.65
RegionB,1696,337.78080044999996,337.78080044999996,0.0,-0.0,32.0,0.0,0.0,462.21919955000004,0.0,672.57,0.0,0.557,800.0
RegionB,1697,286.1230495499997,286.1230495499997,0.0,-0.0,32.0,0.0,0.0,436.22695045000034,0.0,975.66,0.0,0.5671,722.35
RegionB,1698,303.6150000000001,303.6150000000001,0.0,-0.0,32.0,0.0,0.0,346.3849999999999,0.0,976.08,0.0,0.5788,650.0
RegionB,1699,291.01950000000016,291.01950000000016,0.0,-0.0,32.0,0.0,0.0,296.85049999999984,0.0,976.49,0.0,0.5913,587.87
RegionB,1700,328.06349954999877,328.06349954999877,0.0,-0.0,32.0,0.0,0.0,212.1265004500013,0.0,976.88,0.0,0.6038,540.19
RegionB,1701,376.353,376.353,0.0,-0.0,32.0,0.0,0.0,133.86700000000002,0.0,977.26,0.0,0.6155,510.22
RegionB,1702,421.98300000000006,421.98300000000006,0.0,-0.0,32.0,0.0,0.0,78.01699999999994,0.0,606.8,0.0,0.6256,500.0
RegionB,1703,457.65000044999994,457.65000044999994,0.0,-0.0,32.0,0.0,0.0,52.56999955000009,0.0,607.02,0.0,0.6334,510.22
RegionB,1704,442.3275000000001,442.3275000000001,0.0,-0.0,32.0,0.0,0.0,97.86249999999995,0.0,438.56,0.0,0.6384,540.19
RegionB,1705,525.0014999999997,525.0014999999997,0.0,-0.0,32.0,0.0,0.0,62.86850000000027,0.0,438.7,0.0,0.6404,587.87
RegionB,1706,529.6283999999986,529.6283999999986,0.0,-0.0,32.0,0.0,0.0,120.37160000000142,0.0,438.83,0.0,0.6392,650.0
RegionB,1707,531.0791995500003,531.0791995500003,0.0,-0.0,32.0,0.0,0.0,191.27080044999968,0.0,438.96,0.0,0.6349,722.35
RegionB,1708,531.3599995499999,531.3599995499999,0.0,-0.0,32.0,0.0,0.0,268.6400004500001,0.0,439.08,0.0,0.6279,800.0
RegionB,1709,531.3600000000006,531.3600000000006,0.0,-0.0,32.0,0.0,0.0,346.2899999999994,0.0,439.19,0.0,0.6186,877.65
RegionB,1710,527.9309995500004,527.9309995500004,0.0,-0.0,32.0,0.0,0.0,422.06900044999963,0.0,439.3,0.0,0.6077,950.0
RegionB,1711,527.3909995499997,527.3909995499997,0.0,-0.0,32.0,0.0,0.0,484.7390004500003,0.0,675.99,0.0,0.5959,1012.13
RegionB,1712,527.3909995500002,527.3909995500002,0.0,-0.0,32.0,0.0,0.0,532.4190004499998,0.0,676.12,0.0,0.5842,1059.81
RegionB,1713,528.5888995500001,528.5888995500001,0.0,-0.0,32.0,0.0,0.0,561.1911004499999,0.0,676.24,0.0,0.5732,1089.78
RegionB,1714,530.4959995500001,530.4959995500001,0.0,-0.0,32.0,0.0,0.0,569.5040004499999,0.0,676.35,0.0,0.5638,1100.0
RegionB,1715,487.78199955000025,487.78199955000025,0.0,-0.0,32.0,0.0,0.0,601.9980004499997,0.0,676.44,0.0,0.5566,1089.78
RegionB,1716,468.4391999999996,468.4391999999996,0.0,-0.0,32.0,0.0,0.0,591.3708000000004,0.0,676.52,0.0,0.5521,1059.81
RegionB,1717,443.81250045,443.81250045,0.0,-0.0,32.0,0.0,0.0,568.31749955,0.0,676.59,0.0,0.5507,1012.13
RegionB,1718,423.0454495499999,423.0454495499999,0.0,-0.0,32.0,0.0,0.0,526.9545504500002,0.0,676.64,0.0,0.5524,950.0
RegionB,1719,387.2826004499997,387.2826004499997,0.0,-0.0,32.0,0.0,0.0,490.3673995500003,0.0,676.68,0.0,0.5571,877.65
RegionB,1720,362.3804999999997,362.3804999999997,0.0,-0.0,32.0,0.0,0.0,437.6195000000003,0.0,676.7,0.0,0.5645,800.0
RegionB,1721,297.3239995500002,297.3239995500002,0.0,-0.0,32.0,0.0,0.0,425.0260004499998,0.0,981.23,0.0,0.5742,722.35
RegionB,1722,306.49050044999893,306.49050044999893,0.0,-0.0,32.0,0.0,0.0,343.50949955000107,0.0,981.22,0.0,0.5854,650.0
RegionB,1723,301.30649955000007,301.30649955000007,0.0,-0.0,32.0,0.0,0.0,286.56350044999994,0.0,981.19,0.0,0.5974,587.87
RegionB,1724,315.37349955000013,315.37349955000013,0.0,-0.0,32.0,0.0,0.0,224.81650044999992,0.0,981.14,0.0,0.6094,540.19
RegionB,1725,340.7399995499998,340.7399995499998,0.0,-0.0,32.0,0.0,0.0,169.4800004500002,0.0,981.07,0.0,0.6205,510.22
RegionB,1726,373.7880004499977,373.7880004499977,0.0,-0.0,32.0,0.0,0.0,126.2119995500023,0.0,608.88,0.0,0.63,500.0
RegionB,1727,455.16599954999975,455.16599954999975,0.0,-0.0,32.0,0.0,0.0,55.054000450000274,0.0,608.81,0.0,0.6373,510.22
RegionB,1728,483.3135004500001,483.3135004500001,0.0,-0.0,32.0,0.0,0.0,56.87649954999995,0.0,439.64,0.0,0.6418,540.19
RegionB,1729,515.9645999999998,515.9645999999998,0.0,-0.0,32.0,0.0,0.0,71.90540000000021,0.0,439.57,0.0,0.6432,587.87
RegionB,1730,529.3080004500001,529.3080004500001,0.0,-0.0,32.0,0.0,0.0,120.69199954999988,0.0,439.49,0.0,0.6414,650.0
RegionB,1731,530.0981995499994,530.0981995499994,0.0,-0.0,32.0,0.0,0.0,192.2518004500006,0.0,439.41,0.0,0.6366,722.35
RegionB,1732,531.036,531.036,0.0,-0.0,32.0,0.0,0.0,268.96400000000006,0.0,439.31,0.0,0.629,800.0
RegionB,1733,531.036,531.036,0.0,-0.0,32.0,0.0,0.0,346.61400000000003,0.0,439.21,0.0,0.6191,877.65
RegionB,1734,531.21959955,531.21959955,0.0,-0.0,32.0,0.0,0.0,418.78040045,0.0,439.1,0.0,0.6077,950.0
RegionB,1735,531.0359995500004,531.0359995500004,0.0,-0.0,32.0,0.0,0.0,481.0940004499996,0.0,675.35,0.0,0.5954,1012.13
RegionB,1736,530.4959995500001,530.4959995500001,0.0,-0.0,32.0,0.0,0.0,529.3140004499999,0.0,675.15,0.0,0.5831,1059.81
RegionB,1737,530.4959999999976,530.4959999999976,0.0,-0.0,32.0,0.0,0.0,559.2840000000024,0.0,674.94,0.0,0.5715,1089.78
RegionB,1738,530.4959995500006,530.4959995500006,0.0,-0.0,32.0,0.0,0.0,569.5040004499994,0.0,674.72,0.0,0.5616,1100.0
RegionB,1739,522.1530000000001,522.1530000000001,0.0,-0.0,32.0,0.0,0.0,567.6269999999998,0.0,674.48,0.0,0.5538,1089.78
RegionB,1740,480.54330045000205,480.54330045000205,0.0,-0.0,32.0,0.0,0.0,579.2666995499978,0.0,674.24,0.0,0.5488,1059.81
RegionB,1741,458.90955000000025,458.90955000000025,0.0,-0.0,32.0,0.0,0.0,553.2204499999998,0.0,673.98,0.0,0.5468,1012.13
RegionB,1742,436.7452495500001,436.7452495500001,0.0,-0.0,32.0,0.0,0.0,513.2547504499998,0.0,673.71,0.0,0.5479,950.0
RegionB,1743,370.90170045000013,370.90170045000013,0.0,-0.0,32.0,0.0,0.0,506.74829954999984,0.0,673.44,0.0,0.5521,877.65
RegionB,1744,341.07615045,341.07615045,0.0,-0.0,32.0,0.0,0.0,458.92384955,0.0,673.15,0.0,0.559,800.0
RegionB,1745,315.33299999999963,315.33299999999963,0.0,-0.0,32.0,0.0,0.0,407.0170000000004,0.0,975.63,0.0,0.5681,722.35
RegionB,1746,308.5289995499999,308.5289995499999,0.0,-0.0,32.0,0.0,0.0,341.4710004500001,0.0,975.19,0.0,0.5788,650.0
RegionB,1747,280.0116,280.0116,0.0,-0.0,32.0,0.0,0.0,307.8584,0.0,974.73,0.0,0.5903,587.87
RegionB,1748,334.0574995500001,334.0574995500001,0.0,-0.0,32.0,0.0,0.0,206.13250044999995,0.0,974.26,0.0,0.6018,540.19
RegionB,1749,334.7189995499999,334.7189995499999,0.0,-0.0,32.0,0.0,0.0,175.5010004500001,0.0,973.78,0.0,0.6125,510.22
RegionB,1750,410.9804995500002,410.9804995500002,0.0,-0.0,32.0,0.0,0.0,89.01950044999978,0.0,604.11,0.0,0.6215,500.0
RegionB,1751,434.36250045,434.36250045,0.0,-0.0,32.0,0.0,0.0,75.85749955,0.0,603.8,0.0,0.6283,510.22
RegionB,1752,489.4965004500001,489.4965004500001,0.0,-0.0,32.0,0.0,0.0,50.693499549999956,0.0,435.85,0.0,0.6324,540.19
RegionB,1753,495.7064995500004,495.7064995500004,0.0,-0.0,32.0,0.0,0.0,92.16350044999962,0.0,435.61,0.0,0.6334,587.87
RegionB,1754,530.9279999999986,530.9279999999986,0.0,-0.0,32.0,0.0,0.0,119.07200000000137,0.0,435.37,0.0,0.6312,650.0
RegionB,1755,530.9280004500001,530.9280004500001,0.0,-0.0,32.0,0.0,0.0,191.4219995499999,0.0,435.13,0.0,0.6259,722.35
RegionB,1756,531.1656004499999,531.1656004499999,0.0,-0.0,32.0,0.0,0.0,268.83439955000006,0.0,434.89,0.0,0.6179,800.0
RegionB,1757,531.3600004500023,531.3600004500023,0.0,-0.0,32.0,0.0,0.0,346.2899995499977,0.0,434.64,0.0,0.6077,877.65
RegionB,1758,531.3599995500001,531.3599995500001,0.0,-0.0,32.0,0.0,0.0,418.6400004499999,0.0,434.39,0.0,0.5959,950.0
RegionB,1759,531.3600004500003,531.3600004500003,0.0,-0.0,32.0,0.0,0.0,480.76999954999974,0.0,667.91,0.0,0.5832,1012.13
RegionB,1760,531.36,531.36,0.0,-0.0,32.0,0.0,0.0,528.4499999999999,0.0,667.52,0.0,0.5706,1059.81
RegionB,1761,531.35999955,531.35999955,0.0,-0.0,32.0,0.0,0.0,558.42000045,0.0,667.13,0.0,0.5587,1089.78
RegionB,1762,514.6335,514.6335,0.0,-0.0,32.0,0.0,0.0,585.3665,0.0,666.74,0.0,0.5485,1100.0
RegionB,1763,488.8485000000001,488.8485000000001,0.0,-0.0,32.0,0.0,0.0,600.9314999999999,0.0,666.35,0.0,0.5405,1089.78
RegionB,1764,480.006,480.006,0.0,-0.0,32.0,0.0,0.0,579.804,0.0,665.96,0.0,0.5352,1059.81
RegionB,1765,452.2594495500003,452.2594495500003,0.0,-0.0,32.0,0.0,0.0,559.8705504499997,0.0,665.56,0.0,0.5329,1012.13
RegionB,1766,411.27750045000016,411.27750045000016,0.0,-0.0,32.0,0.0,0.0,538.7224995499998,0.0,665.17,0.0,0.5339,950.0
RegionB,1767,398.41469999999987,398.41469999999987,0.0,-0.0,32.0,0.0,0.0,479.2353000000001,0.0,664.78,0.0,0.5379,877.65
RegionB,1768,342.1628999999999,342.1628999999999,0.0,-0.0,32.0,0.0,0.0,457.8371000000001,0.0,664.39,0.0,0.5446,800.0
RegionB,1769,303.54615045000014,303.54615045000014,0.0,-0.0,32.0,0.0,0.0,418.8038495499999,0.0,962.81,0.0,0.5536,722.35
RegionB,1770,294.47549999999825,294.47549999999825,0.0,-0.0,32.0,0.0,0.0,355.52450000000175,0.0,962.25,0.0,0.5641,650.0
RegionB,1771,346.2749999999991,346.2749999999991,0.0,-0.0,32.0,0.0,0.0,241.59500000000088,0.0,961.7,0.0,0.5755,587.87
RegionB,1772,337.7025004500003,337.7025004500003,0.0,-0.0,32.0,0.0,0.0,202.48749954999977,0.0,961.15,0.0,0.5869,540.19
RegionB,1773,362.51910000000004,362.51910000000004,0.0,-0.0,32.0,0.0,0.0,147.7009,0.0,960.61,0.0,0.5975,510.22
RegionB,1774,390.4200000000017,390.4200000000017,0.0,-0.0,32.0,0.0,0.0,109.57999999999828,0.0,595.91,0.0,0.6065,500.0
RegionB,1775,470.08350044999963,470.08350044999963,0.0,-0.0,32.0,0.0,0.0,40.136499550000394,0.0,595.59,0.0,0.6132,510.22
RegionB,1776,467.3511,467.3511,0.0,-0.0,32.0,0.0,0.0,72.83890000000008,0.0,429.91,0.0,0.6173,540.19
RegionB,1777,510.19200044999997,510.19200044999997,0.0,-0.0,32.0,0.0,0.0,77.67799955000004,0.0,429.69,0.0,0.6183,587.87
RegionB,1778,531.3599999999986,531.3599999999986,0.0,-0.0,32.0,0.0,0.0,118.64000000000135,0.0,429.46,0.0,0.6161,650.0
RegionB,1779,531.36,531.36,0.0,-0.0,32.0,0.0,0.0,190.99,0.0,429.25,0.0,0.6109,722.35
RegionB,1780,531.3600004499998,531.3600004499998,0.0,-0.0,32.0,0.0,0.0,268.6399995500002,0.0,429.03,0.0,0.603,800.0
RegionB,1781,531.3599995500001,531.3599995500001,0.0,-0.0,32.0,0.0,0.0,346.29000044999987,0.0,428.83,0.0,0.5929,877.65
RegionB,1782,531.3599999999998,531.3599999999998,0.0,-0.0,32.0,0.0,0.0,418.6400000000002,0.0,428.63,0.0,0.5812,950.0
RegionB,1783,508.89599955000034,508.89599955000034,0.0,-0.0,32.0,0.0,0.0,503.23400044999966,0.0,659.12,0.0,0.5687,1012.13
RegionB,1784,530.98560045,530.98560045,0.0,-0.0,32.0,0.0,0.0,528.82439955,0.0,658.83,0.0,0.5562,1059.81
RegionB,1785,531.3600004500003,531.3600004500003,0.0,-0.0,32.0,0.0,0.0,558.4199995499997,0.0,658.55,0.0,0.5445,1089.78
RegionB,1786,531.3599999999999,531.3599999999999,0.0,-0.0,32.0,0.0,0.0,568.6400000000001,0.0,658.28,0.0,0.5344,1100.0
RegionB,1787,487.7685004500002,487.7685004500002,0.0,-0.0,32.0,0.0,0.0,602.0114995499998,0.0,658.02,0.0,0.5266,1089.78
RegionB,1788,464.73345000000165,464.73345000000165,0.0,-0.0,32.0,0.0,0.0,595.0765499999983,0.0,657.77,0.0,0.5216,1059.81
RegionB,1789,446.2290004500018,446.2290004500018,0.0,-0.0,32.0,0.0,0.0,565.9009995499982,0.0,657.53,0.0,0.5196,1012.13
RegionB,1790,407.0965500000011,407.0965500000011,0.0,-0.0,32.0,0.0,0.0,542.9034499999989,0.0,657.31,0.0,0.5208,950.0
RegionB,1791,380.57984999999985,380.57984999999985,0.0,-0.0,32.0,0.0,0.0,497.0701500000001,0.0,657.09,0.0,0.5251,877.65
RegionB,1792,327.94199999999995,327.94199999999995,0.0,-0.0,32.0,0.0,0.0,472.05800000000005,0.0,656.89,0.0,0.5321,800.0
RegionB,1793,321.3000004500001,321.3000004500001,0.0,-0.0,32.0,0.0,0.0,401.04999954999994,0.0,952.22,0.0,0.5414,722.35
RegionB,1794,311.95800045,311.95800045,0.0,-0.0,32.0,0.0,0.0,338.04199955,0.0,951.97,0.0,0.5523,650.0
RegionB,1795,311.25599954999996,311.25599954999996,0.0,-0.0,32.0,0.0,0.0,276.61400045000005,0.0,951.73,0.0,0.5641,587.87
RegionB,1796,335.3265000000002,335.3265000000002,0.0,-0.0,32.0,0.0,0.0,204.86349999999987,0.0,951.51,0.0,0.5758,540.19
RegionB,1797,346.6395004500009,346.6395004500009,0.0,-0.0,32.0,0.0,0.0,163.5804995499991,0.0,951.32,0.0,0.5868,510.22
RegionB,1798,434.18699954999994,434.18699954999994,0.0,-0.0,32.0,0.0,0.0,65.81300045000006,0.0,590.36,0.0,0.5962,500.0
RegionB,1799,423.7110000000002,423.7110000000002,0.0,-0.0,32.0,0.0,0.0,86.50899999999984,0.0,590.27,0.0,0.6034,510.22
RegionB,1800,467.50499954999987,467.50499954999987,0.0,-0.0,32.0,0.0,0.0,72.68500045000019,0.0,426.24,0.0,0.6079,540.19
RegionB,1801,502.1460004500005,502.1460004500005,0.0,-0.0,32.0,0.0,0.0,85.72399954999952,0.0,426.19,0.0,0.6093,587.87
RegionB,1802,531.3600004499999,531.3600004499999,0.0,-0.0,32.0,0.0,0.0,118.63999955000008,0.0,426.15,0.0,0.6076,650.0
RegionB,1803,531.3599995500001,531.3599995500001,0.0,-0.0,32.0,0.0,0.0,190.9900004499999,0.0,426.12,0.0,0.6029,722.35
RegionB,1804,531.3599999999999,531.3599999999999,0.0,-0.0,32.0,0.0,0.0,268.6400000000001,0.0,426.09,0.0,0.5955,800.0
RegionB,1805,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,346.28999954999995,0.0,426.08,0.0,0.5858,877.65
RegionB,1806,531.3600004499982,531.3600004499982,0.0,-0.0,32.0,0.0,0.0,418.6399995500018,0.0,426.08,0.0,0.5746,950.0
RegionB,1807,531.3599999999998,531.3599999999998,0.0,-0.0,32.0,0.0,0.0,480.7700000000002,0.0,655.51,0.0,0.5626,1012.13
RegionB,1808,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,528.4499995499999,0.0,655.53,0.0,0.5506,1059.81
RegionB,1809,531.35999955,531.35999955,0.0,-0.0,32.0,0.0,0.0,558.42000045,0.0,655.57,0.0,0.5395,1089.78
RegionB,1810,531.36,531.36,0.0,-0.0,32.0,0.0,0.0,568.64,0.0,655.62,0.0,0.53,1100.0
RegionB,1811,527.9714995500001,527.9714995500001,0.0,-0.0,32.0,0.0,0.0,561.8085004499999,0.0,655.69,0.0,0.5227,1089.78
RegionB,1812,487.701,487.701,0.0,-0.0,32.0,0.0,0.0,572.1089999999999,0.0,655.77,0.0,0.5182,1059.81
RegionB,1813,436.45500044999983,436.45500044999983,0.0,-0.0,32.0,0.0,0.0,575.6749995500002,0.0,655.87,0.0,0.5168,1012.13
RegionB,1814,441.3730495499976,441.3730495499976,0.0,-0.0,32.0,0.0,0.0,508.6269504500024,0.0,655.98,0.0,0.5186,950.0
RegionB,1815,385.68285000000014,385.68285000000014,0.0,-0.0,32.0,0.0,0.0,491.96714999999983,0.0,656.1,0.0,0.5234,877.65
RegionB,1816,322.05600000000015,322.05600000000015,0.0,-0.0,32.0,0.0,0.0,477.94399999999985,0.0,656.24,0.0,0.531,800.0
RegionB,1817,320.3279999999995,320.3279999999995,0.0,-0.0,32.0,0.0,0.0,402.0220000000005,0.0,951.76,0.0,0.5409,722.35
RegionB,1818,338.6610000000001,338.6610000000001,0.0,-0.0,32.0,0.0,0.0,311.3389999999999,0.0,952.0,0.0,0.5523,650.0
RegionB,1819,284.86349954999787,284.86349954999787,0.0,-0.0,32.0,0.0,0.0,303.00650045000214,0.0,952.26,0.0,0.5646,587.87
RegionB,1820,342.2519995500014,342.2519995500014,0.0,-0.0,32.0,0.0,0.0,197.93800044999864,0.0,952.53,0.0,0.5769,540.19
RegionB,1821,320.17950044999986,320.17950044999986,0.0,-0.0,32.0,0.0,0.0,190.04049955000016,0.0,952.83,0.0,0.5885,510.22
RegionB,1822,404.50049954999986,404.50049954999986,0.0,-0.0,32.0,0.0,0.0,95.49950045000014,0.0,591.6,0.0,0.5984,500.0
RegionB,1823,405.9719995500014,405.9719995500014,0.0,-0.0,32.0,0.0,0.0,104.24800044999864,0.0,591.81,0.0,0.6062,510.22
RegionB,1824,460.98449999999997,460.98449999999997,0.0,-0.0,32.0,0.0,0.0,79.20550000000009,0.0,427.57,0.0,0.6112,540.19
RegionB,1825,500.83650045000013,500.83650045000013,0.0,-0.0,32.0,0.0,0.0,87.03349954999987,0.0,427.74,0.0,0.6132,587.87
RegionB,1826,531.3599999999998,531.3599999999998,0.0,-0.0,32.0,0.0,0.0,118.64000000000021,0.0,427.91,0.0,0.6121,650.0
RegionB,1827,531.3600004500003,531.3600004500003,0.0,-0.0,32.0,0.0,0.0,190.98999954999977,0.0,428.08,0.0,0.6079,722.35
RegionB,1828,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,268.63999954999997,0.0,428.27,0.0,0.601,800.0
RegionB,1829,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,346.28999954999995,0.0,428.46,0.0,0.5919,877.65
RegionB,1830,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,418.63999954999997,0.0,428.66,0.0,0.5812,950.0
RegionB,1831,531.36,531.36,0.0,-0.0,32.0,0.0,0.0,480.77,0.0,659.78,0.0,0.5697,1012.13
RegionB,1832,531.3599995499999,531.3599995499999,0.0,-0.0,32.0,0.0,0.0,528.4500004500001,0.0,660.1,0.0,0.5582,1059.81
RegionB,1833,531.3599995499985,531.3599995499985,0.0,-0.0,32.0,0.0,0.0,558.4200004500015,0.0,660.43,0.0,0.5475,1089.78
RegionB,1834,531.36000045,531.36000045,0.0,-0.0,32.0,0.0,0.0,568.63999955,0.0,660.77,0.0,0.5385,1100.0
RegionB,1835,526.2704999999993,526.2704999999993,0.0,-0.0,32.0,0.0,0.0,563.5095000000007,0.0,661.12,0.0,0.5317,1089.78
RegionB,1836,483.2541000000001,483.2541000000001,0.0,-0.0,32.0,0.0,0.0,576.5558999999998,0.0,661.47,0.0,0.5276,1059.81
RegionB,1837,461.5622999999998,461.5622999999998,0.0,-0.0,32.0,0.0,0.0,550.5677000000002,0.0,661.82,0.0,0.5266,1012.13
RegionB,1838,427.7731500000002,427.7731500000002,0.0,-0.0,32.0,0.0,0.0,522.2268499999998,0.0,662.19,0.0,0.5288,950.0
RegionB,1839,382.59539955,382.59539955,0.0,-0.0,32.0,0.0,0.0,495.05460044999995,0.0,662.56,0.0,0.5341,877.65
RegionB,1840,347.88150045000015,347.88150045000015,0.0,-0.0,32.0,0.0,0.0,452.11849954999985,0.0,662.93,0.0,0.5421,800.0
RegionB,1841,318.46499954999786,318.46499954999786,0.0,-0.0,32.0,0.0,0.0,403.88500045000217,0.0,961.8,0.0,0.5523,722.35
RegionB,1842,327.8204995500002,327.8204995500002,0.0,-0.0,32.0,0.0,0.0,322.1795004499998,0.0,962.35,0.0,0.5641,650.0
RegionB,1843,330.8444995500001,330.8444995500001,0.0,-0.0,32.0,0.0,0.0,257.0255004499999,0.0,962.91,0.0,0.5768,587.87
RegionB,1844,327.4965000000002,327.4965000000002,0.0,-0.0,32.0,0.0,0.0,212.69349999999986,0.0,963.48,0.0,0.5894,540.19
RegionB,1845,369.96750045000005,369.96750045000005,0.0,-0.0,32.0,0.0,0.0,140.25249954999998,0.0,964.04,0.0,0.6013,510.22
RegionB,1846,412.7489995500001,412.7489995500001,0.0,-0.0,32.0,0.0,0.0,87.25100044999988,0.0,598.73,0.0,0.6115,500.0
RegionB,1847,410.3055000000003,410.3055000000003,0.0,-0.0,32.0,0.0,0.0,99.91449999999975,0.0,599.08,0.0,0.6195,510.22
