Region,Hour,FacilityLoad_MW,RenewableUse_MW,Charge_MW,Discharge_MW,SOC_MWh,GridPurchase_MW,GridSell_MW,Curtailment_MW,GridExportLimit_MW,Price,SellPrice,CarbonIntensity,AvailableRenewable_MW
RegionA,869,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,333.3300004499549,0.0,486.69,0.0,0.6612,877.65
RegionA,870,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,405.67999999999995,0.0,486.78,0.0,0.6496,950.0
RegionA,871,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,467.80999999999995,0.0,749.02,0.0,0.637,1012.13
RegionA,872,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,515.4899995500449,0.0,749.13,0.0,0.6245,1059.81
RegionA,873,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,545.4599999999999,0.0,749.23,0.0,0.6128,1089.78
RegionA,874,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,555.68,0.0,749.31,0.0,0.6027,1100.0
RegionA,875,504.3735004499551,504.3735004499551,0.0,-0.0,35.0,0.0,0.0,585.4064995500448,0.0,749.38,0.0,0.595,1089.78
RegionA,876,479.222999550045,479.222999550045,0.0,-0.0,35.0,0.0,0.0,580.587000449955,0.0,749.43,0.0,0.5902,1059.81
RegionA,877,426.45150044995506,426.45150044995506,0.0,-0.0,35.0,0.0,0.0,585.678499550045,0.0,749.47,0.0,0.5887,1012.13
RegionA,878,424.3941,424.3941,0.0,-0.0,35.0,0.0,0.0,525.6059,0.0,749.49,0.0,0.5905,950.0
RegionA,879,391.70385000000005,391.70385000000005,0.0,-0.0,35.0,0.0,0.0,485.94614999999993,0.0,749.5,0.0,0.5955,877.65
RegionA,880,342.37350044995503,342.37350044995503,0.0,-0.0,35.0,0.0,0.0,457.62649955004497,0.0,749.5,0.0,0.6035,800.0
RegionA,881,329.359500449955,329.359500449955,0.0,-0.0,35.0,0.0,0.0,392.990499550045,0.0,1086.74,0.0,0.6138,722.35
RegionA,882,321.016500449955,321.016500449955,0.0,-0.0,35.0,0.0,0.0,328.983499550045,0.0,1086.69,0.0,0.6258,650.0
RegionA,883,313.929000449955,313.929000449955,0.0,-0.0,35.0,0.0,0.0,273.940999550045,0.0,1086.61,0.0,0.6386,587.87
RegionA,884,326.97,326.97,0.0,-0.0,35.0,0.0,0.0,213.22000000000003,0.0,1086.51,0.0,0.6514,540.19
RegionA,885,371.304000449955,371.304000449955,0.0,-0.0,35.0,0.0,0.0,138.915999550045,0.0,1086.39,0.0,0.6633,510.22
RegionA,886,390.89250000000004,390.89250000000004,0.0,-0.0,35.0,0.0,0.0,109.10749999999996,0.0,674.23,0.0,0.6735,500.0
RegionA,887,456.988499550045,456.988499550045,0.0,-0.0,35.0,0.0,0.0,53.231500449955035,0.0,674.12,0.0,0.6812,510.22
RegionA,888,502.294499550045,502.294499550045,0.0,-0.0,35.0,0.0,0.0,37.89550044995508,0.0,486.78,0.0,0.686,540.19
RegionA,889,504.684,504.684,0.0,-0.0,35.0,0.0,0.0,83.18599999999998,0.0,486.69,0.0,0.6876,587.87
RegionA,890,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,105.68000044995506,0.0,486.59,0.0,0.6857,650.0
RegionA,891,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,178.03000044995497,0.0,486.48,0.0,0.6805,722.35
RegionA,892,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,255.68000044995495,0.0,486.36,0.0,0.6724,800.0
RegionA,893,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,333.3299999999999,0.0,486.23,0.0,0.6618,877.65
RegionA,894,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,405.68000044995506,0.0,486.09,0.0,0.6496,950.0
RegionA,895,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,467.80999955004495,0.0,747.6,0.0,0.6364,1012.13
RegionA,896,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,515.4899999999999,0.0,747.36,0.0,0.6233,1059.81
RegionA,897,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,545.459999550045,0.0,747.1,0.0,0.6109,1089.78
RegionA,898,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,555.6799995500451,0.0,746.84,0.0,0.6003,1100.0
RegionA,899,503.4824995500451,503.4824995500451,0.0,-0.0,35.0,0.0,0.0,586.2975004499549,0.0,746.56,0.0,0.592,1089.78
RegionA,900,486.054,486.054,0.0,-0.0,35.0,0.0,0.0,573.756,0.0,746.26,0.0,0.5866,1059.81
RegionA,901,427.18050044995505,427.18050044995505,0.0,-0.0,35.0,0.0,0.0,584.949499550045,0.0,745.96,0.0,0.5845,1012.13
RegionA,902,427.8987,427.8987,0.0,-0.0,35.0,0.0,0.0,522.1013,0.0,745.64,0.0,0.5857,950.0
RegionA,903,394.97220044995504,394.97220044995504,0.0,-0.0,35.0,0.0,0.0,482.67779955004494,0.0,745.32,0.0,0.5902,877.65
RegionA,904,337.84965044995505,337.84965044995505,0.0,-0.0,35.0,0.0,0.0,462.15034955004495,0.0,744.98,0.0,0.5976,800.0
RegionA,905,308.542499550045,308.542499550045,0.0,-0.0,35.0,0.0,0.0,413.807500449955,0.0,1079.71,0.0,0.6073,722.35
RegionA,906,299.07900044995506,299.07900044995506,0.0,-0.0,35.0,0.0,0.0,350.92099955004494,0.0,1079.19,0.0,0.6188,650.0
RegionA,907,278.019,278.019,0.0,-0.0,35.0,0.0,0.0,309.851,0.0,1078.66,0.0,0.631,587.87
RegionA,908,318.28950000000003,318.28950000000003,0.0,-0.0,35.0,0.0,0.0,221.90050000000002,0.0,1078.11,0.0,0.6433,540.19
RegionA,909,359.1945,359.1945,0.0,-0.0,35.0,0.0,0.0,151.02550000000002,0.0,1077.55,0.0,0.6547,510.22
RegionA,910,413.478000449955,413.478000449955,0.0,-0.0,35.0,0.0,0.0,86.521999550045,0.0,668.47,0.0,0.6644,500.0
RegionA,911,372.519,372.519,0.0,-0.0,35.0,0.0,0.0,137.70100000000002,0.0,668.11,0.0,0.6716,510.22
RegionA,912,452.925,452.925,0.0,-0.0,35.0,0.0,0.0,87.26500000000004,0.0,482.26,0.0,0.676,540.19
RegionA,913,527.525999550045,527.525999550045,0.0,-0.0,35.0,0.0,0.0,60.34400044995505,0.0,481.99,0.0,0.677,587.87
RegionA,914,532.0215,532.0215,0.0,-0.0,35.0,0.0,0.0,117.97850000000005,0.0,481.71,0.0,0.6747,650.0
RegionA,915,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,178.02999955004498,0.0,481.44,0.0,0.6691,722.35
RegionA,916,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,255.67999955004507,0.0,481.16,0.0,0.6606,800.0
RegionA,917,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,333.32999955004493,0.0,480.87,0.0,0.6496,877.65
RegionA,918,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,405.67999955004507,0.0,480.59,0.0,0.637,950.0
RegionA,919,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,467.81000044995494,0.0,738.92,0.0,0.6235,1012.13
RegionA,920,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,515.4899995500449,0.0,738.47,0.0,0.6099,1059.81
RegionA,921,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,545.460000449955,0.0,738.02,0.0,0.5973,1089.78
RegionA,922,532.615499550045,532.615499550045,0.0,-0.0,35.0,0.0,0.0,567.384500449955,0.0,737.57,0.0,0.5863,1100.0
RegionA,923,528.0119995500451,528.0119995500451,0.0,-0.0,35.0,0.0,0.0,561.7680004499549,0.0,737.12,0.0,0.5777,1089.78
RegionA,924,470.600550449955,470.600550449955,0.0,-0.0,35.0,0.0,0.0,589.209449550045,0.0,736.67,0.0,0.5721,1059.81
RegionA,925,433.544399550045,433.544399550045,0.0,-0.0,35.0,0.0,0.0,578.585600449955,0.0,736.21,0.0,0.5697,1012.13
RegionA,926,420.0011995500451,420.0011995500451,0.0,-0.0,35.0,0.0,0.0,529.9988004499548,0.0,735.76,0.0,0.5707,950.0
RegionA,927,375.99119955004505,375.99119955004505,0.0,-0.0,35.0,0.0,0.0,501.6588004499549,0.0,735.31,0.0,0.575,877.65
RegionA,928,349.71749955004503,349.71749955004503,0.0,-0.0,35.0,0.0,0.0,450.28250044995497,0.0,734.86,0.0,0.5822,800.0
RegionA,929,309.582000449955,309.582000449955,0.0,-0.0,35.0,0.0,0.0,412.76799955004503,0.0,1064.89,0.0,0.5917,722.35
RegionA,930,293.12550044995504,293.12550044995504,0.0,-0.0,35.0,0.0,0.0,356.87449955004496,0.0,1064.25,0.0,0.603,650.0
RegionA,931,345.12750000000005,345.12750000000005,0.0,-0.0,35.0,0.0,0.0,242.74249999999995,0.0,1063.6,0.0,0.6152,587.87
RegionA,932,316.11600000000004,316.11600000000004,0.0,-0.0,35.0,0.0,0.0,224.074,0.0,1062.97,0.0,0.6274,540.19
RegionA,933,373.51800000000003,373.51800000000003,0.0,-0.0,35.0,0.0,0.0,136.702,0.0,1062.34,0.0,0.6387,510.22
RegionA,934,372.9509995500451,372.9509995500451,0.0,-0.0,35.0,0.0,0.0,127.04900044995492,0.0,659.0,0.0,0.6483,500.0
RegionA,935,400.07249955004505,400.07249955004505,0.0,-0.0,35.0,0.0,0.0,110.14750044995498,0.0,658.62,0.0,0.6555,510.22
RegionA,936,510.46200044995504,510.46200044995504,0.0,-0.0,35.0,0.0,0.0,29.727999550045013,0.0,475.4,0.0,0.6598,540.19
RegionA,937,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,43.55000044995495,0.0,475.13,0.0,0.6609,587.87
RegionA,938,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,105.68000044995506,0.0,474.86,0.0,0.6586,650.0
RegionA,939,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,178.03000044995497,0.0,474.61,0.0,0.6531,722.35
RegionA,940,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,255.68000044995495,0.0,474.35,0.0,0.6446,800.0
RegionA,941,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,333.32999955004504,0.0,474.11,0.0,0.6338,877.65
RegionA,942,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,405.68000044995495,0.0,473.86,0.0,0.6212,950.0
RegionA,943,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,467.80999955004495,0.0,728.66,0.0,0.6079,1012.13
RegionA,944,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,515.490000449955,0.0,728.31,0.0,0.5945,1059.81
RegionA,945,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,545.4599999999999,0.0,727.96,0.0,0.582,1089.78
RegionA,946,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,555.679999550045,0.0,727.63,0.0,0.5713,1100.0
RegionA,947,527.769,527.769,0.0,-0.0,35.0,0.0,0.0,562.011,0.0,727.31,0.0,0.5629,1089.78
RegionA,948,492.7635004499551,492.7635004499551,0.0,-0.0,35.0,0.0,0.0,567.0464995500449,0.0,727.0,0.0,0.5575,1059.81
RegionA,949,440.343000449955,440.343000449955,0.0,-0.0,35.0,0.0,0.0,571.786999550045,0.0,726.7,0.0,0.5554,1012.13
RegionA,950,423.67185000000006,423.67185000000006,0.0,-0.0,35.0,0.0,0.0,526.3281499999999,0.0,726.42,0.0,0.5567,950.0
RegionA,951,379.296,379.296,0.0,-0.0,35.0,0.0,0.0,498.354,0.0,726.14,0.0,0.5613,877.65
RegionA,952,355.99499955004495,355.99499955004495,0.0,-0.0,35.0,0.0,0.0,444.00500044995505,0.0,725.88,0.0,0.5688,800.0
RegionA,953,294.18795,294.18795,0.0,-0.0,35.0,0.0,0.0,428.16205,0.0,1052.17,0.0,0.5788,722.35
RegionA,954,318.154499550045,318.154499550045,0.0,-0.0,35.0,0.0,0.0,331.845500449955,0.0,1051.83,0.0,0.5904,650.0
RegionA,955,314.8335,314.8335,0.0,-0.0,35.0,0.0,0.0,273.0365,0.0,1051.51,0.0,0.603,587.87
RegionA,956,291.96450000000004,291.96450000000004,0.0,-0.0,35.0,0.0,0.0,248.2255,0.0,1051.21,0.0,0.6155,540.19
RegionA,957,369.5625,369.5625,0.0,-0.0,35.0,0.0,0.0,140.65750000000003,0.0,1050.93,0.0,0.6272,510.22
RegionA,958,410.562,410.562,0.0,-0.0,35.0,0.0,0.0,89.43799999999999,0.0,652.14,0.0,0.6373,500.0
RegionA,959,421.429500449955,421.429500449955,0.0,-0.0,35.0,0.0,0.0,88.79049955004501,0.0,651.99,0.0,0.645,510.22
RegionA,960,467.950499550045,467.950499550045,0.0,-0.0,35.0,0.0,0.0,72.23950044995507,0.0,470.78,0.0,0.6498,540.19
RegionA,961,517.4819995500451,517.4819995500451,0.0,-0.0,35.0,0.0,0.0,70.38800044995492,0.0,470.7,0.0,0.6513,587.87
RegionA,962,539.0550000000001,539.0550000000001,0.0,-0.0,35.0,0.0,0.0,110.94499999999994,0.0,470.62,0.0,0.6495,650.0
RegionA,963,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,178.02999999999997,0.0,470.55,0.0,0.6445,722.35
RegionA,964,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,255.67999999999995,0.0,470.49,0.0,0.6365,800.0
RegionA,965,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,333.32999955004493,0.0,470.44,0.0,0.6262,877.65
RegionA,966,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,405.67999955004495,0.0,470.4,0.0,0.6142,950.0
RegionA,967,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,467.80999999999995,0.0,723.64,0.0,0.6014,1012.13
RegionA,968,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,515.4900004499549,0.0,723.61,0.0,0.5886,1059.81
RegionA,969,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,545.4599999999999,0.0,723.6,0.0,0.5767,1089.78
RegionA,970,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,555.6800004499551,0.0,723.59,0.0,0.5665,1100.0
RegionA,971,533.0205004499551,533.0205004499551,0.0,-0.0,35.0,0.0,0.0,556.7594995500449,0.0,723.61,0.0,0.5588,1089.78
RegionA,972,469.745999550045,469.745999550045,0.0,-0.0,35.0,0.0,0.0,590.064000449955,0.0,723.64,0.0,0.554,1059.81
RegionA,973,458.73945044995503,458.73945044995503,0.0,-0.0,35.0,0.0,0.0,553.390549550045,0.0,723.68,0.0,0.5524,1012.13
RegionA,974,404.788050449955,404.788050449955,0.0,-0.0,35.0,0.0,0.0,545.211949550045,0.0,723.73,0.0,0.5543,950.0
RegionA,975,385.501950449955,385.501950449955,0.0,-0.0,35.0,0.0,0.0,492.14804955004496,0.0,723.81,0.0,0.5595,877.65
RegionA,976,355.81950044995506,355.81950044995506,0.0,-0.0,35.0,0.0,0.0,444.18049955004494,0.0,723.89,0.0,0.5676,800.0
RegionA,977,299.281499550045,299.281499550045,0.0,-0.0,35.0,0.0,0.0,423.068500449955,0.0,1049.79,0.0,0.5782,722.35
RegionA,978,301.549500449955,301.549500449955,0.0,-0.0,35.0,0.0,0.0,348.450499550045,0.0,1049.95,0.0,0.5904,650.0
RegionA,979,344.62800044995504,344.62800044995504,0.0,-0.0,35.0,0.0,0.0,243.24199955004497,0.0,1050.14,0.0,0.6036,587.87
RegionA,980,334.12500044995505,334.12500044995505,0.0,-0.0,35.0,0.0,0.0,206.064999550045,0.0,1050.34,0.0,0.6167,540.19
RegionA,981,343.737000449955,343.737000449955,0.0,-0.0,35.0,0.0,0.0,166.482999550045,0.0,1050.56,0.0,0.6291,510.22
RegionA,982,372.96449955004505,372.96449955004505,0.0,-0.0,35.0,0.0,0.0,127.03550044995495,0.0,652.22,0.0,0.6397,500.0
RegionA,983,428.82750044995504,428.82750044995504,0.0,-0.0,35.0,0.0,0.0,81.39249955004499,0.0,652.38,0.0,0.648,510.22
RegionA,984,447.78150044995505,447.78150044995505,0.0,-0.0,35.0,0.0,0.0,92.40849955004501,0.0,471.29,0.0,0.6534,540.19
RegionA,985,521.2619995500451,521.2619995500451,0.0,-0.0,35.0,0.0,0.0,66.60800044995494,0.0,471.42,0.0,0.6555,587.87
RegionA,986,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,105.67999955004495,0.0,471.56,0.0,0.6543,650.0
RegionA,987,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,178.03000044995497,0.0,471.7,0.0,0.6498,722.35
RegionA,988,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,255.67999999999995,0.0,471.86,0.0,0.6424,800.0
RegionA,989,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,333.3299999999999,0.0,472.02,0.0,0.6327,877.65
RegionA,990,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,405.67999999999995,0.0,472.18,0.0,0.6212,950.0
RegionA,991,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,467.80999999999995,0.0,726.7,0.0,0.609,1012.13
RegionA,992,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,515.4899999999999,0.0,726.97,0.0,0.5967,1059.81
RegionA,993,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,545.4599995500449,0.0,727.25,0.0,0.5853,1089.78
RegionA,994,543.428999550045,543.428999550045,0.0,-0.0,35.0,0.0,0.0,556.571000449955,0.0,727.54,0.0,0.5756,1100.0
RegionA,995,511.677,511.677,0.0,-0.0,35.0,0.0,0.0,578.103,0.0,727.84,0.0,0.5684,1089.78
RegionA,996,481.49100044995504,481.49100044995504,0.0,-0.0,35.0,0.0,0.0,578.318999550045,0.0,728.14,0.0,0.564,1059.81
RegionA,997,439.6004995500451,439.6004995500451,0.0,-0.0,35.0,0.0,0.0,572.5295004499549,0.0,728.45,0.0,0.563,1012.13
RegionA,998,420.08355044995506,420.08355044995506,0.0,-0.0,35.0,0.0,0.0,529.916449550045,0.0,728.77,0.0,0.5653,950.0
RegionA,999,395.88885000000005,395.88885000000005,0.0,-0.0,35.0,0.0,0.0,481.76114999999993,0.0,729.09,0.0,0.5709,877.65
RegionA,1000,352.741500449955,352.741500449955,0.0,-0.0,35.0,0.0,0.0,447.258499550045,0.0,729.42,0.0,0.5794,800.0
RegionA,1001,330.790500449955,330.790500449955,0.0,-0.0,35.0,0.0,0.0,391.559499550045,0.0,1058.13,0.0,0.5904,722.35
RegionA,1002,280.341000449955,280.341000449955,0.0,-0.0,35.0,0.0,0.0,369.658999550045,0.0,1058.62,0.0,0.603,650.0
RegionA,1003,341.064000449955,341.064000449955,0.0,-0.0,35.0,0.0,0.0,246.805999550045,0.0,1059.11,0.0,0.6165,587.87
RegionA,1004,352.566000449955,352.566000449955,0.0,-0.0,35.0,0.0,0.0,187.62399955004503,0.0,1059.6,0.0,0.6301,540.19
RegionA,1005,366.33600000000007,366.33600000000007,0.0,-0.0,35.0,0.0,0.0,143.88399999999996,0.0,1060.1,0.0,0.6427,510.22
RegionA,1006,390.95999955004504,390.95999955004504,0.0,-0.0,35.0,0.0,0.0,109.04000044995496,0.0,658.3,0.0,0.6537,500.0
RegionA,1007,436.482000449955,436.482000449955,0.0,-0.0,35.0,0.0,0.0,73.737999550045,0.0,658.61,0.0,0.6623,510.22
RegionA,1008,459.9045004499551,459.9045004499551,0.0,-0.0,35.0,0.0,0.0,80.28549955004496,0.0,475.89,0.0,0.6679,540.19
RegionA,1009,501.457499550045,501.457499550045,0.0,-0.0,35.0,0.0,0.0,86.41250044995502,0.0,476.12,0.0,0.6703,587.87
RegionA,1010,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,105.67999999999995,0.0,476.34,0.0,0.6693,650.0
RegionA,1011,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,178.02999955004498,0.0,476.56,0.0,0.665,722.35
RegionA,1012,544.3199995500449,544.3199995500449,0.0,-0.0,35.0,0.0,0.0,255.68000044995506,0.0,476.79,0.0,0.6578,800.0
RegionA,1013,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,333.32999955004493,0.0,477.01,0.0,0.6483,877.65
RegionA,1014,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,405.67999955004495,0.0,477.23,0.0,0.637,950.0
RegionA,1015,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,467.80999955004495,0.0,734.53,0.0,0.6248,1012.13
RegionA,1016,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,515.4899999999999,0.0,734.86,0.0,0.6126,1059.81
RegionA,1017,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,545.4600004499549,0.0,735.18,0.0,0.6013,1089.78
RegionA,1018,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,555.68,0.0,735.5,0.0,0.5917,1100.0
RegionA,1019,489.442500449955,489.442500449955,0.0,-0.0,35.0,0.0,0.0,600.337499550045,0.0,735.82,0.0,0.5845,1089.78
RegionA,1020,492.97950000000003,492.97950000000003,0.0,-0.0,35.0,0.0,0.0,566.8304999999999,0.0,736.13,0.0,0.5802,1059.81
RegionA,1021,444.4038,444.4038,0.0,-0.0,35.0,0.0,0.0,567.7262000000001,0.0,736.43,0.0,0.5791,1012.13
RegionA,1022,448.51995,448.51995,0.0,-0.0,35.0,0.0,0.0,501.48005,0.0,736.72,0.0,0.5814,950.0
RegionA,1023,368.55000044995506,368.55000044995506,0.0,-0.0,35.0,0.0,0.0,509.0999995500449,0.0,737.01,0.0,0.5869,877.65
RegionA,1024,321.692850449955,321.692850449955,0.0,-0.0,35.0,0.0,0.0,478.307149550045,0.0,737.29,0.0,0.5954,800.0
RegionA,1025,286.888500449955,286.888500449955,0.0,-0.0,35.0,0.0,0.0,435.461499550045,0.0,1069.46,0.0,0.6062,722.35
RegionA,1026,336.582,336.582,0.0,-0.0,35.0,0.0,0.0,313.418,0.0,1069.84,0.0,0.6188,650.0
RegionA,1027,298.485,298.485,0.0,-0.0,35.0,0.0,0.0,289.385,0.0,1070.2,0.0,0.6321,587.87
RegionA,1028,337.6755,337.6755,0.0,-0.0,35.0,0.0,0.0,202.51450000000006,0.0,1070.55,0.0,0.6455,540.19
RegionA,1029,333.854999550045,333.854999550045,0.0,-0.0,35.0,0.0,0.0,176.365000449955,0.0,1070.89,0.0,0.658,510.22
RegionA,1030,342.886500449955,342.886500449955,0.0,-0.0,35.0,0.0,0.0,157.113499550045,0.0,664.89,0.0,0.6687,500.0
RegionA,1031,387.841499550045,387.841499550045,0.0,-0.0,35.0,0.0,0.0,122.37850044995503,0.0,665.08,0.0,0.6771,510.22
RegionA,1032,479.142,479.142,0.0,-0.0,35.0,0.0,0.0,61.04800000000006,0.0,480.46,0.0,0.6825,540.19
RegionA,1033,521.045999550045,521.045999550045,0.0,-0.0,35.0,0.0,0.0,66.82400044995495,0.0,480.58,0.0,0.6846,587.87
RegionA,1034,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,105.67999955004495,0.0,480.7,0.0,0.6833,650.0
RegionA,1035,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,178.02999999999997,0.0,480.8,0.0,0.6787,722.35
RegionA,1036,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,255.67999999999995,0.0,480.9,0.0,0.6712,800.0
RegionA,1037,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,333.32999955004493,0.0,480.99,0.0,0.6612,877.65
RegionA,1038,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,405.67999999999995,0.0,481.07,0.0,0.6496,950.0
RegionA,1039,544.319999550045,544.319999550045,0.0,-0.0,35.0,0.0,0.0,467.81000044995494,0.0,740.21,0.0,0.637,1012.13
RegionA,1040,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,515.4899995500449,0.0,740.3,0.0,0.6245,1059.81
RegionA,1041,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,545.4599999999999,0.0,740.38,0.0,0.6128,1089.78
RegionA,1042,497.39399955004507,497.39399955004507,0.0,-0.0,35.0,0.0,0.0,602.606000449955,0.0,740.45,0.0,0.6027,1100.0
RegionA,1043,518.2110004499551,518.2110004499551,0.0,-0.0,35.0,0.0,0.0,571.5689995500449,0.0,740.5,0.0,0.595,1089.78
RegionA,1044,493.236000449955,493.236000449955,0.0,-0.0,35.0,0.0,0.0,566.573999550045,0.0,740.54,0.0,0.5902,1059.81
RegionA,1045,458.622000449955,458.622000449955,0.0,-0.0,35.0,0.0,0.0,553.507999550045,0.0,740.56,0.0,0.5887,1012.13
RegionA,1046,424.102500449955,424.102500449955,0.0,-0.0,35.0,0.0,0.0,525.897499550045,0.0,740.57,0.0,0.5905,950.0
RegionA,1047,397.29419955004505,397.29419955004505,0.0,-0.0,35.0,0.0,0.0,480.3558004499549,0.0,740.56,0.0,0.5955,877.65
RegionA,1048,351.850499550045,351.850499550045,0.0,-0.0,35.0,0.0,0.0,448.149500449955,0.0,740.54,0.0,0.6035,800.0
RegionA,1049,339.417000449955,339.417000449955,0.0,-0.0,35.0,0.0,0.0,382.932999550045,0.0,1073.72,0.0,0.6138,722.35
RegionA,1050,323.6355,323.6355,0.0,-0.0,35.0,0.0,0.0,326.3645,0.0,1073.64,0.0,0.6258,650.0
RegionA,1051,341.523000449955,341.523000449955,0.0,-0.0,35.0,0.0,0.0,246.34699955004498,0.0,1073.54,0.0,0.6386,587.87
RegionA,1052,334.40849955004506,334.40849955004506,0.0,-0.0,35.0,0.0,0.0,205.781500449955,0.0,1073.42,0.0,0.6514,540.19
RegionA,1053,344.331,344.331,0.0,-0.0,35.0,0.0,0.0,165.889,0.0,1073.28,0.0,0.6633,510.22
RegionA,1054,368.28000000000003,368.28000000000003,0.0,-0.0,35.0,0.0,0.0,131.71999999999997,0.0,666.07,0.0,0.6735,500.0
RegionA,1055,449.57700044995505,449.57700044995505,0.0,-0.0,35.0,0.0,0.0,60.642999550044976,0.0,665.95,0.0,0.6812,510.22
RegionA,1056,481.0049995500451,481.0049995500451,0.0,-0.0,35.0,0.0,0.0,59.18500044995494,0.0,480.87,0.0,0.686,540.19
RegionA,1057,521.154000449955,521.154000449955,0.0,-0.0,35.0,0.0,0.0,66.71599955004501,0.0,480.77,0.0,0.6876,587.87
RegionA,1058,528.714,528.714,0.0,-0.0,35.0,0.0,0.0,121.28599999999994,0.0,480.66,0.0,0.6857,650.0
RegionA,1059,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,178.02999955004498,0.0,480.54,0.0,0.6805,722.35
RegionA,1060,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,255.67999999999995,0.0,480.4,0.0,0.6724,800.0
RegionA,1061,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,333.32999955004504,0.0,480.26,0.0,0.6618,877.65
RegionA,1062,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,405.67999999999995,0.0,480.11,0.0,0.6496,950.0
RegionA,1063,544.320000449955,544.320000449955,0.0,-0.0,35.0,0.0,0.0,467.80999955004495,0.0,738.39,0.0,0.6364,1012.13
RegionA,1064,544.3200004499549,544.3200004499549,0.0,-0.0,35.0,0.0,0.0,515.489999550045,0.0,738.14,0.0,0.6233,1059.81
RegionA,1065,544.32,544.32,0.0,-0.0,35.0,0.0,0.0,545.4599999999999,0.0,737.87,0.0,0.6109,1089.78
