Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
528,129.5,132.8,219.0,373.5,340.3,429.25
529,66.5,60.8,135.0,252.0,192.7,276.25
530,157.5,144.0,57.0,171.0,118.9,199.75
531,66.5,60.8,135.0,90.0,82.0,85.0
532,157.5,144.0,57.0,90.0,118.9,85.0
533,66.5,60.8,135.0,130.5,155.8,123.25
534,157.5,144.0,57.0,292.5,266.5,238.0
535,66.5,60.8,135.0,414.0,487.9,85.0
536,157.5,144.0,57.0,171.0,709.3,314.5
537,66.5,60.8,135.0,414.0,487.9,544.0
538,157.5,144.0,57.0,657.0,266.5,276.25
539,66.5,60.8,135.0,405.0,487.9,505.75
540,157.5,144.0,57.0,130.5,266.5,735.25
541,66.5,60.8,135.0,373.5,487.9,467.5
542,157.5,144.0,57.0,130.5,266.5,199.75
543,66.5,60.8,135.0,373.5,487.9,429.25
544,157.5,144.0,43.5,616.5,709.3,658.75
545,50.75,60.8,111.0,859.5,487.9,773.5
546,129.5,144.0,178.5,657.0,672.4,850.0
547,35.0,60.8,246.0,819.0,783.1,850.0
548,113.75,144.0,165.0,900.0,820.0,811.75
549,192.5,60.8,232.5,657.0,783.1,735.25
550,98.0,144.0,151.5,616.5,709.3,620.5
551,176.75,219.20000000000002,219.0,495.0,598.6,467.5
552,82.25,144.0,135.0,373.5,451.0,352.75
553,161.0,60.8,57.0,252.0,303.4,238.0
554,66.5,144.0,135.0,130.5,192.7,85.0
555,157.5,60.8,57.0,90.0,82.0,85.0
556,66.5,144.0,135.0,130.5,82.0,123.25
557,157.5,60.8,57.0,252.0,155.8,161.5
558,66.5,144.0,135.0,414.0,303.4,238.0
559,157.5,60.8,57.0,171.0,82.0,429.25
560,66.5,144.0,135.0,414.0,303.4,658.75
561,157.5,60.8,57.0,171.0,524.8,391.0
562,66.5,144.0,135.0,414.0,303.4,123.25
563,157.5,60.8,57.0,657.0,524.8,352.75
564,66.5,144.0,135.0,405.0,303.4,85.0
565,157.5,60.8,57.0,130.5,524.8,314.5
566,66.5,144.0,135.0,373.5,303.4,544.0
567,157.5,60.8,57.0,130.5,524.8,314.5
568,50.75,144.0,135.0,373.5,746.1999999999999,544.0
569,129.5,60.8,43.5,616.5,598.6,697.0
570,35.0,144.0,111.0,738.0,746.1999999999999,811.75
571,113.75,60.8,30.0,859.5,820.0,850.0
572,192.5,144.0,97.5,819.0,820.0,850.0
573,271.25,60.8,165.0,778.5,746.1999999999999,773.5
574,350.0,144.0,232.5,697.5,635.5,697.0
575,255.5,60.8,300.0,535.5,487.9,582.25
576,161.0,144.0,219.0,405.0,370.0,429.25
577,66.5,60.8,135.0,292.5,266.5,314.5
578,157.5,144.0,57.0,130.5,155.8,161.5
579,66.5,60.8,135.0,90.0,82.0,85.0
580,157.5,144.0,57.0,90.0,118.9,85.0
581,66.5,60.8,135.0,171.0,155.8,161.5
582,157.5,144.0,57.0,333.0,266.5,276.25
583,66.5,60.8,135.0,90.0,82.0,467.5
584,157.5,144.0,57.0,333.0,303.4,199.75
585,66.5,60.8,135.0,90.0,82.0,429.25
586,157.5,144.0,57.0,333.0,303.4,161.5
587,66.5,60.8,135.0,576.0,82.0,391.0
588,157.5,144.0,57.0,405.0,303.4,620.5
589,66.5,60.8,135.0,130.5,118.9,352.75
590,157.5,144.0,57.0,373.5,340.3,582.25
591,66.5,60.8,135.0,616.5,561.7,811.75
592,157.5,144.0,43.5,859.5,783.1,544.0
593,66.5,60.8,111.0,616.5,561.7,735.25
594,157.5,144.0,30.0,778.5,709.3,773.5
595,50.75,60.8,97.5,859.5,783.1,850.0
596,129.5,144.0,165.0,900.0,746.1999999999999,850.0
597,208.25,60.8,232.5,738.0,709.3,811.75
598,287.0,144.0,300.0,697.5,598.6,697.0
599,192.5,60.8,219.0,616.5,487.9,505.75
600,98.0,144.0,138.0,373.5,340.3,352.75
601,161.0,60.8,57.0,252.0,229.6,238.0
602,66.5,144.0,135.0,211.5,155.8,161.5
603,157.5,60.8,57.0,130.5,82.0,123.25
604,66.5,144.0,135.0,171.0,82.0,85.0
605,157.5,60.8,57.0,252.0,118.9,123.25
606,66.5,144.0,135.0,405.0,82.0,238.0
607,157.5,60.8,57.0,171.0,229.6,391.0
608,66.5,144.0,135.0,414.0,451.0,620.5
609,157.5,60.8,57.0,657.0,229.6,352.75
610,66.5,144.0,135.0,405.0,451.0,85.0
611,157.5,60.8,57.0,130.5,672.4,314.5
612,66.5,144.0,135.0,373.5,451.0,85.0
613,157.5,60.8,57.0,130.5,229.6,314.5
614,66.5,144.0,135.0,373.5,451.0,544.0
615,157.5,60.8,57.0,616.5,229.6,276.25
616,50.75,144.0,135.0,859.5,451.0,505.75
617,129.5,60.8,57.0,657.0,635.5,697.0
618,35.0,144.0,135.0,819.0,783.1,811.75
619,113.75,60.8,43.5,900.0,820.0,850.0
620,192.5,144.0,111.0,900.0,820.0,850.0
621,271.25,219.20000000000002,178.5,859.5,746.1999999999999,773.5
622,350.0,144.0,246.0,657.0,635.5,658.75
623,255.5,219.20000000000002,300.0,495.0,487.9,505.75
624,157.5,132.8,219.0,405.0,370.0,391.0
625,66.5,60.8,135.0,333.0,229.6,276.25
626,157.5,144.0,57.0,171.0,118.9,161.5
627,66.5,60.8,135.0,90.0,82.0,85.0
628,157.5,144.0,57.0,130.5,82.0,85.0
629,66.5,60.8,135.0,211.5,155.8,123.25
630,157.5,144.0,57.0,373.5,82.0,276.25
631,66.5,60.8,135.0,130.5,229.6,429.25
632,157.5,144.0,57.0,373.5,451.0,658.75
633,66.5,60.8,135.0,130.5,672.4,391.0
634,157.5,144.0,57.0,373.5,451.0,123.25
635,66.5,60.8,135.0,130.5,229.6,352.75
636,157.5,144.0,57.0,373.5,451.0,85.0
637,66.5,60.8,135.0,130.5,229.6,314.5
638,157.5,144.0,57.0,373.5,451.0,544.0
639,66.5,60.8,135.0,616.5,229.6,276.25
640,157.5,144.0,43.5,859.5,451.0,505.75
641,66.5,60.8,111.0,697.5,635.5,697.0
642,157.5,144.0,178.5,819.0,746.1999999999999,811.75
643,50.75,60.8,97.5,900.0,820.0,850.0
644,129.5,144.0,165.0,900.0,820.0,735.25
645,208.25,60.8,232.5,778.5,746.1999999999999,658.75
646,287.0,144.0,300.0,576.0,635.5,582.25
647,192.5,219.20000000000002,219.0,414.0,524.8,467.5
648,255.5,132.8,135.0,292.5,370.0,314.5
649,157.5,60.8,57.0,211.5,266.5,199.75
650,66.5,144.0,135.0,90.0,155.8,85.0
651,157.5,60.8,57.0,90.0,82.0,85.0
652,66.5,144.0,135.0,130.5,82.0,85.0
653,157.5,60.8,57.0,252.0,118.9,161.5
654,66.5,144.0,135.0,90.0,229.6,276.25
655,157.5,60.8,57.0,333.0,155.8,429.25
656,66.5,144.0,135.0,90.0,377.2,161.5
657,157.5,60.8,57.0,333.0,598.6,391.0
658,66.5,144.0,135.0,576.0,377.2,123.25
659,157.5,60.8,57.0,333.0,598.6,352.75
660,66.5,144.0,135.0,90.0,370.0,582.25
661,157.5,60.8,57.0,333.0,118.9,811.75
662,66.5,144.0,135.0,90.0,340.3,544.0
663,157.5,60.8,57.0,333.0,561.7,276.25
664,50.75,144.0,135.0,576.0,783.1,505.75
665,129.5,60.8,57.0,819.0,598.6,697.0
666,35.0,144.0,135.0,616.5,746.1999999999999,811.75
667,113.75,60.8,57.0,778.5,820.0,850.0
668,192.5,144.0,135.0,859.5,820.0,850.0
669,271.25,60.8,205.5,778.5,783.1,811.75
670,350.0,144.0,273.0,616.5,672.4,697.0
671,255.5,219.20000000000002,192.0,495.0,524.8,544.0
672,157.5,132.8,111.0,373.5,370.0,429.25
673,66.5,60.8,30.0,211.5,229.6,276.25
674,157.5,144.0,97.5,130.5,118.9,123.25
675,66.5,60.8,165.0,90.0,82.0,85.0
676,157.5,144.0,84.0,130.5,82.0,85.0
677,66.5,60.8,151.5,171.0,155.8,123.25
678,157.5,144.0,219.0,333.0,266.5,238.0
679,66.5,60.8,135.0,90.0,118.9,391.0
680,157.5,144.0,57.0,333.0,340.3,620.5
681,66.5,60.8,135.0,90.0,118.9,352.75
682,157.5,144.0,57.0,333.0,340.3,85.0
683,66.5,60.8,135.0,90.0,561.7,314.5
684,157.5,144.0,57.0,333.0,370.0,544.0
685,66.5,60.8,135.0,90.0,155.8,276.25
686,157.5,144.0,57.0,333.0,377.2,505.75
687,66.5,60.8,135.0,576.0,598.6,238.0
688,157.5,144.0,57.0,819.0,820.0,467.5
689,50.75,46.4,135.0,616.5,635.5,697.0
690,129.5,118.4,205.5,778.5,783.1,811.75
691,35.0,190.4,124.5,859.5,820.0,850.0
692,113.75,262.4,192.0,900.0,820.0,850.0
693,192.5,176.0,259.5,778.5,820.0,773.5
694,271.25,248.0,178.5,697.5,709.3,697.0
695,350.0,161.6,219.0,535.5,598.6,582.25
696,255.5,75.2,135.0,333.0,451.0,467.5
697,157.5,147.2,57.0,171.0,303.4,276.25
698,66.5,60.8,135.0,90.0,192.7,161.5
699,157.5,144.0,57.0,90.0,118.9,123.25
700,66.5,60.8,135.0,130.5,82.0,85.0
701,157.5,144.0,57.0,211.5,155.8,123.25
702,66.5,60.8,135.0,333.0,303.4,199.75
703,157.5,144.0,57.0,90.0,155.8,391.0
704,66.5,60.8,135.0,333.0,377.2,620.5
705,157.5,144.0,57.0,130.5,598.6,352.75
706,66.5,60.8,135.0,373.5,370.0,582.25
707,157.5,144.0,57.0,616.5,118.9,314.5
708,66.5,60.8,135.0,373.5,340.3,544.0
709,157.5,144.0,57.0,171.0,561.7,276.25
710,66.5,60.8,135.0,414.0,783.1,505.75
711,157.5,144.0,57.0,657.0,561.7,735.25
712,50.75,46.4,135.0,900.0,783.1,467.5
713,129.5,118.4,43.5,657.0,635.5,658.75
714,35.0,190.4,111.0,778.5,746.1999999999999,773.5
715,113.75,104.0,30.0,859.5,820.0,850.0
716,192.5,176.0,97.5,900.0,746.1999999999999,735.25
717,271.25,248.0,165.0,697.5,709.3,697.0
718,350.0,320.0,232.5,616.5,635.5,620.5
719,255.5,233.6,151.5,495.0,487.9,467.5
720,157.5,147.2,70.5,333.0,370.0,314.5
721,66.5,60.8,138.0,211.5,229.6,199.75
722,157.5,144.0,57.0,130.5,155.8,123.25
723,66.5,60.8,135.0,90.0,82.0,85.0
724,157.5,144.0,57.0,130.5,82.0,85.0
725,66.5,60.8,135.0,211.5,118.9,161.5
726,157.5,144.0,57.0,333.0,192.7,314.5
727,66.5,60.8,135.0,90.0,377.2,85.0
728,157.5,144.0,57.0,333.0,598.6,314.5
729,66.5,60.8,135.0,130.5,820.0,544.0
730,157.5,144.0,57.0,373.5,598.6,276.25
731,66.5,60.8,135.0,616.5,370.0,505.75
732,157.5,144.0,57.0,405.0,192.7,238.0
733,66.5,60.8,135.0,130.5,414.09999999999997,467.5
734,157.5,144.0,57.0,373.5,192.7,199.75
735,66.5,60.8,135.0,616.5,414.09999999999997,429.25
736,157.5,144.0,43.5,859.5,635.5,658.75
737,66.5,60.8,111.0,657.0,820.0,850.0
738,157.5,144.0,30.0,819.0,709.3,697.0
739,66.5,60.8,97.5,900.0,783.1,773.5
740,157.5,144.0,165.0,859.5,820.0,773.5
741,239.75,60.8,232.5,738.0,746.1999999999999,735.25
742,318.5,144.0,300.0,657.0,635.5,620.5
743,224.0,60.8,219.0,495.0,487.9,505.75
744,129.5,144.0,135.0,373.5,370.0,352.75
745,66.5,60.8,57.0,252.0,229.6,199.75
746,157.5,144.0,135.0,130.5,155.8,85.0
747,66.5,60.8,57.0,90.0,118.9,85.0
748,157.5,144.0,135.0,90.0,82.0,85.0
749,66.5,60.8,57.0,171.0,118.9,85.0
750,157.5,144.0,135.0,333.0,266.5,199.75
751,66.5,60.8,57.0,90.0,414.09999999999997,391.0
752,157.5,144.0,135.0,333.0,635.5,620.5
753,66.5,60.8,57.0,576.0,414.09999999999997,850.0
754,157.5,144.0,135.0,819.0,635.5,582.25
755,66.5,60.8,57.0,616.5,414.09999999999997,314.5
756,157.5,144.0,135.0,405.0,192.7,544.0
757,66.5,60.8,57.0,171.0,414.09999999999997,773.5
758,157.5,144.0,135.0,414.0,192.7,505.75
759,66.5,60.8,57.0,657.0,414.09999999999997,238.0
760,157.5,144.0,135.0,900.0,635.5,467.5
761,66.5,60.8,57.0,657.0,820.0,658.75
762,157.5,144.0,135.0,819.0,746.1999999999999,773.5
763,66.5,60.8,57.0,859.5,820.0,850.0
764,157.5,144.0,135.0,900.0,820.0,850.0
765,66.5,60.8,57.0,738.0,709.3,773.5
766,157.5,144.0,135.0,657.0,672.4,658.75
767,239.75,219.20000000000002,205.5,495.0,561.7,544.0
768,145.25,132.8,124.5,405.0,451.0,391.0
769,66.5,60.8,57.0,292.5,303.4,238.0
770,157.5,144.0,135.0,90.0,155.8,199.75
771,66.5,60.8,57.0,90.0,82.0,123.25
772,157.5,144.0,135.0,130.5,82.0,85.0
773,66.5,60.8,57.0,211.5,118.9,123.25
774,157.5,144.0,135.0,333.0,266.5,199.75
775,66.5,60.8,57.0,90.0,118.9,352.75
776,157.5,144.0,135.0,333.0,340.3,85.0
777,66.5,60.8,57.0,90.0,118.9,314.5
778,157.5,144.0,135.0,333.0,340.3,544.0
779,66.5,60.8,57.0,90.0,561.7,773.5
780,157.5,144.0,135.0,333.0,340.3,505.75
781,66.5,60.8,57.0,90.0,118.9,238.0
782,157.5,144.0,135.0,333.0,340.3,467.5
783,66.5,60.8,57.0,576.0,561.7,697.0
784,157.5,144.0,135.0,819.0,783.1,505.75
785,66.5,60.8,57.0,576.0,561.7,697.0
786,157.5,144.0,135.0,697.5,709.3,811.75
787,50.75,46.4,57.0,778.5,820.0,850.0
788,129.5,118.4,135.0,859.5,783.1,850.0
789,208.25,190.4,205.5,900.0,709.3,811.75
790,271.25,262.4,273.0,778.5,635.5,697.0
791,176.75,176.0,219.0,697.5,561.7,544.0
792,82.25,233.6,135.0,576.0,414.09999999999997,382.5
793,157.5,144.0,57.0,454.5,303.4,238.0
794,66.5,60.8,135.0,292.5,192.7,123.25
795,157.5,144.0,57.0,171.0,118.9,85.0
796,66.5,60.8,135.0,130.5,155.8,85.0
797,157.5,144.0,57.0,211.5,82.0,161.5
798,66.5,60.8,135.0,373.5,192.7,276.25
799,157.5,144.0,57.0,171.0,377.2,85.0
800,66.5,60.8,135.0,405.0,155.8,314.5
801,157.5,144.0,57.0,171.0,377.2,544.0
802,66.5,60.8,135.0,414.0,598.6,276.25
803,157.5,144.0,57.0,657.0,377.2,505.75
804,66.5,60.8,135.0,405.0,598.6,238.0
805,157.5,144.0,57.0,130.5,370.0,467.5
806,66.5,60.8,135.0,373.5,118.9,199.75
807,157.5,144.0,57.0,616.5,303.4,429.25
808,66.5,60.8,135.0,859.5,487.9,658.75
809,157.5,144.0,57.0,616.5,672.4,850.0
810,66.5,60.8,135.0,778.5,820.0,735.25
811,157.5,144.0,57.0,859.5,820.0,773.5
812,66.5,60.8,135.0,900.0,820.0,811.75
813,157.5,144.0,57.0,859.5,746.1999999999999,811.75
814,66.5,60.8,135.0,819.0,672.4,697.0
815,157.5,144.0,205.5,697.5,524.8,544.0
816,50.75,60.8,124.5,576.0,370.0,382.5
817,129.5,144.0,57.0,454.5,229.6,238.0
818,66.5,60.8,135.0,405.0,118.9,161.5
819,157.5,144.0,57.0,414.0,82.0,85.0
820,66.5,60.8,135.0,171.0,118.9,123.25
821,157.5,144.0,57.0,252.0,192.7,161.5
822,66.5,60.8,135.0,373.5,340.3,238.0
823,157.5,144.0,57.0,616.5,155.8,391.0
824,66.5,60.8,135.0,373.5,377.2,123.25
825,157.5,144.0,57.0,130.5,598.6,352.75
826,66.5,60.8,135.0,373.5,820.0,582.25
827,157.5,144.0,57.0,130.5,598.6,314.5
828,66.5,60.8,135.0,373.5,370.0,544.0
829,157.5,144.0,57.0,130.5,118.9,276.25
830,66.5,60.8,135.0,373.5,340.3,505.75
831,157.5,144.0,57.0,616.5,561.7,735.25
832,66.5,60.8,135.0,859.5,783.1,467.5
833,157.5,144.0,57.0,616.5,635.5,658.75
834,66.5,60.8,135.0,778.5,746.1999999999999,773.5
835,157.5,144.0,43.5,859.5,820.0,850.0
836,66.5,60.8,111.0,900.0,783.1,811.75
837,157.5,144.0,178.5,819.0,746.1999999999999,773.5
838,66.5,60.8,246.0,657.0,672.4,658.75
839,157.5,144.0,165.0,495.0,524.8,505.75
840,66.5,60.8,84.0,373.5,340.3,352.75
841,157.5,144.0,151.5,292.5,192.7,238.0
842,66.5,60.8,70.5,211.5,118.9,161.5
843,157.5,144.0,138.0,171.0,82.0,123.25
844,66.5,60.8,57.0,171.0,82.0,85.0
845,157.5,144.0,135.0,252.0,155.8,123.25
846,66.5,60.8,57.0,405.0,82.0,199.75
847,157.5,144.0,135.0,130.5,303.4,391.0
848,66.5,60.8,57.0,373.5,82.0,620.5
849,157.5,144.0,135.0,171.0,303.4,352.75
850,66.5,60.8,57.0,414.0,82.0,85.0
851,157.5,144.0,135.0,657.0,303.4,314.5
852,66.5,60.8,57.0,405.0,82.0,544.0
853,157.5,144.0,135.0,130.5,303.4,276.25
854,66.5,60.8,57.0,373.5,82.0,505.75
855,157.5,144.0,135.0,616.5,266.5,735.25
856,50.75,60.8,57.0,859.5,487.9,467.5
857,129.5,144.0,135.0,616.5,672.4,658.75
858,208.25,46.4,57.0,819.0,783.1,773.5
859,113.75,118.4,135.0,900.0,820.0,850.0
860,192.5,190.4,57.0,819.0,783.1,850.0
861,271.25,104.0,135.0,697.5,709.3,811.75
862,350.0,176.0,205.5,616.5,598.6,735.25
863,255.5,89.6,135.0,495.0,451.0,620.5
864,157.5,161.6,43.5,333.0,340.3,505.75
865,66.5,75.2,111.0,211.5,229.6,382.5
866,157.5,147.2,57.0,171.0,118.9,238.0
867,66.5,60.8,135.0,130.5,82.0,123.25
868,157.5,144.0,57.0,90.0,82.0,85.0
869,66.5,60.8,135.0,130.5,118.9,123.25
870,157.5,144.0,57.0,252.0,192.7,85.0
871,66.5,60.8,135.0,454.5,377.2,276.25
872,157.5,144.0,57.0,211.5,598.6,505.75
873,66.5,60.8,135.0,454.5,377.2,238.0
874,157.5,144.0,57.0,211.5,598.6,467.5
875,66.5,60.8,135.0,454.5,370.0,199.75
876,157.5,144.0,57.0,211.5,118.9,429.25
877,66.5,60.8,135.0,454.5,340.3,658.75
878,157.5,144.0,57.0,211.5,118.9,391.0
879,66.5,60.8,135.0,454.5,340.3,620.5
880,157.5,144.0,57.0,697.5,561.7,850.0
881,66.5,46.4,135.0,900.0,709.3,620.5
882,157.5,118.4,57.0,657.0,820.0,773.5
883,50.75,190.4,135.0,778.5,783.1,850.0
884,129.5,104.0,205.5,859.5,783.1,773.5
885,208.25,176.0,273.0,778.5,783.1,735.25
886,287.0,248.0,192.0,657.0,709.3,620.5
887,192.5,161.6,111.0,495.0,598.6,544.0
888,98.0,233.6,30.0,373.5,414.09999999999997,429.25
889,161.0,144.0,70.5,252.0,266.5,314.5
890,66.5,60.8,138.0,130.5,155.8,161.5
891,157.5,144.0,57.0,90.0,118.9,85.0
892,66.5,60.8,135.0,90.0,82.0,85.0
893,157.5,144.0,57.0,171.0,155.8,161.5
894,66.5,60.8,135.0,333.0,82.0,276.25
895,157.5,144.0,57.0,576.0,266.5,429.25
896,66.5,60.8,135.0,819.0,487.9,161.5
897,157.5,144.0,57.0,616.5,266.5,391.0
898,66.5,60.8,135.0,859.5,487.9,123.25
899,157.5,144.0,57.0,657.0,266.5,352.75
900,66.5,60.8,135.0,405.0,487.9,85.0
901,157.5,144.0,57.0,130.5,266.5,314.5
902,66.5,60.8,135.0,373.5,487.9,544.0
903,157.5,144.0,57.0,130.5,266.5,276.25
904,50.75,60.8,135.0,373.5,487.9,505.75
905,129.5,144.0,43.5,616.5,672.4,697.0
906,208.25,46.4,111.0,778.5,783.1,811.75
907,287.0,118.4,30.0,859.5,820.0,850.0
908,192.5,190.4,97.5,900.0,820.0,811.75
909,98.0,262.4,165.0,819.0,783.1,697.0
910,176.75,176.0,232.5,697.5,709.3,544.0
911,255.5,233.6,300.0,576.0,561.7,429.25
912,157.5,144.0,219.0,414.0,414.09999999999997,314.5
913,66.5,60.8,135.0,252.0,266.5,238.0
914,157.5,144.0,57.0,171.0,155.8,161.5
915,66.5,60.8,135.0,90.0,82.0,123.25
916,157.5,144.0,57.0,90.0,82.0,85.0
917,66.5,60.8,135.0,171.0,118.9,123.25
918,157.5,144.0,57.0,292.5,229.6,238.0
919,66.5,60.8,135.0,130.5,82.0,429.25
920,157.5,144.0,57.0,373.5,303.4,161.5
921,66.5,60.8,135.0,171.0,82.0,391.0
922,157.5,144.0,57.0,414.0,303.4,620.5
923,66.5,60.8,135.0,657.0,524.8,352.75
924,157.5,144.0,57.0,405.0,303.4,85.0
925,66.5,60.8,135.0,130.5,524.8,314.5
926,157.5,144.0,57.0,373.5,303.4,544.0
927,66.5,60.8,135.0,130.5,524.8,773.5
928,157.5,144.0,57.0,373.5,746.1999999999999,505.75
929,66.5,60.8,135.0,616.5,561.7,697.0
930,157.5,144.0,43.5,778.5,672.4,811.75
931,66.5,46.4,111.0,859.5,746.1999999999999,850.0
932,157.5,118.4,178.5,900.0,783.1,850.0
933,66.5,190.4,246.0,819.0,746.1999999999999,773.5
934,157.5,262.4,165.0,738.0,672.4,658.75
935,239.75,176.0,219.0,657.0,561.7,544.0
936,157.5,248.0,135.0,576.0,414.09999999999997,391.0
937,66.5,161.6,57.0,454.5,266.5,276.25
938,157.5,233.6,135.0,405.0,155.8,199.75
939,66.5,147.2,57.0,414.0,82.0,85.0
940,157.5,60.8,135.0,171.0,82.0,85.0
941,66.5,144.0,57.0,252.0,155.8,85.0
942,157.5,60.8,135.0,373.5,303.4,199.75
943,66.5,144.0,57.0,616.5,82.0,352.75
944,157.5,60.8,135.0,859.5,303.4,582.25
945,66.5,144.0,57.0,616.5,82.0,811.75
946,157.5,60.8,135.0,373.5,303.4,544.0
947,66.5,144.0,57.0,130.5,524.8,276.25
948,157.5,60.8,135.0,373.5,370.0,505.75
949,66.5,144.0,57.0,130.5,118.9,238.0
950,157.5,60.8,135.0,373.5,340.3,467.5
951,66.5,144.0,57.0,616.5,192.7,697.0
952,157.5,60.8,135.0,859.5,414.09999999999997,429.25
953,66.5,144.0,57.0,616.5,635.5,582.25
954,157.5,60.8,135.0,738.0,783.1,735.25
955,66.5,144.0,43.5,859.5,820.0,811.75
956,157.5,60.8,111.0,900.0,820.0,850.0
957,239.75,144.0,178.5,778.5,820.0,850.0
958,157.5,46.4,246.0,657.0,672.4,773.5
959,239.75,118.4,165.0,495.0,524.8,658.75
960,145.25,32.0,84.0,373.5,377.2,544.0
961,66.5,104.0,151.5,252.0,266.5,352.75
962,157.5,176.0,219.0,171.0,155.8,238.0
963,66.5,89.6,138.0,90.0,82.0,123.25
964,157.5,161.6,57.0,130.5,82.0,85.0
965,66.5,233.6,135.0,171.0,82.0,123.25
966,157.5,144.0,57.0,333.0,192.7,238.0
967,66.5,60.8,135.0,130.5,377.2,391.0
968,157.5,144.0,57.0,373.5,598.6,123.25
969,66.5,60.8,135.0,616.5,370.0,352.75
970,157.5,144.0,57.0,405.0,118.9,161.5
971,66.5,60.8,135.0,130.5,340.3,391.0
972,157.5,144.0,57.0,373.5,561.7,123.25
973,66.5,60.8,135.0,171.0,370.0,352.75
974,157.5,144.0,57.0,414.0,118.9,582.25
975,66.5,60.8,135.0,657.0,266.5,811.75
976,157.5,144.0,43.5,900.0,451.0,544.0
977,66.5,60.8,111.0,657.0,635.5,697.0
978,157.5,144.0,178.5,778.5,783.1,811.75
979,66.5,60.8,97.5,859.5,820.0,850.0
980,157.5,144.0,165.0,900.0,820.0,850.0
981,66.5,60.8,232.5,859.5,783.1,773.5
982,157.5,144.0,300.0,657.0,672.4,658.75
983,66.5,219.20000000000002,219.0,535.5,487.9,505.75
984,157.5,132.8,135.0,373.5,370.0,352.75
985,66.5,60.8,57.0,252.0,229.6,238.0
986,157.5,144.0,135.0,130.5,118.9,123.25
987,66.5,60.8,57.0,90.0,82.0,85.0
988,157.5,144.0,135.0,130.5,82.0,85.0
989,66.5,60.8,57.0,211.5,118.9,123.25
990,157.5,144.0,135.0,373.5,229.6,238.0
991,66.5,60.8,57.0,130.5,414.09999999999997,391.0
992,157.5,144.0,135.0,373.5,192.7,123.25
993,66.5,60.8,57.0,171.0,414.09999999999997,352.75
994,157.5,144.0,135.0,414.0,192.7,85.0
995,66.5,60.8,57.0,657.0,414.09999999999997,314.5
996,157.5,144.0,135.0,405.0,635.5,544.0
997,66.5,60.8,57.0,130.5,414.09999999999997,276.25
998,157.5,144.0,135.0,373.5,192.7,505.75
999,66.5,60.8,57.0,616.5,414.09999999999997,238.0
1000,157.5,144.0,135.0,859.5,635.5,467.5
1001,66.5,60.8,57.0,616.5,820.0,658.75
1002,157.5,144.0,135.0,738.0,746.1999999999999,773.5
1003,66.5,46.4,57.0,819.0,820.0,811.75
1004,157.5,118.4,135.0,859.5,820.0,850.0
1005,239.75,190.4,205.5,657.0,746.1999999999999,811.75
1006,318.5,248.0,273.0,576.0,672.4,697.0
1007,255.5,161.6,205.5,495.0,561.7,544.0
1008,157.5,75.2,124.5,405.0,414.09999999999997,382.5
1009,66.5,147.2,57.0,211.5,266.5,238.0
1010,157.5,60.8,135.0,130.5,155.8,161.5
1011,66.5,144.0,57.0,90.0,118.9,85.0
1012,157.5,60.8,135.0,90.0,82.0,85.0
1013,66.5,144.0,57.0,171.0,155.8,123.25
1014,157.5,60.8,135.0,252.0,266.5,238.0
1015,66.5,144.0,57.0,454.5,82.0,429.25
1016,157.5,60.8,135.0,657.0,303.4,161.5
1017,66.5,144.0,57.0,405.0,155.8,391.0
1018,157.5,60.8,135.0,130.5,377.2,123.25
1019,66.5,144.0,57.0,373.5,598.6,352.75
1020,157.5,60.8,135.0,171.0,370.0,85.0
1021,66.5,144.0,57.0,414.0,118.9,314.5
1022,157.5,60.8,135.0,171.0,340.3,85.0
1023,66.5,144.0,57.0,414.0,561.7,314.5
1024,157.5,46.4,135.0,657.0,414.09999999999997,544.0
1025,66.5,118.4,57.0,900.0,635.5,735.25
1026,157.5,190.4,135.0,657.0,746.1999999999999,850.0
1027,66.5,104.0,57.0,778.5,820.0,850.0
1028,157.5,176.0,135.0,859.5,783.1,811.75
1029,66.5,248.0,57.0,819.0,709.3,773.5
1030,157.5,320.0,135.0,697.5,635.5,697.0
1031,239.75,233.6,205.5,616.5,487.9,582.25
1032,145.25,144.0,124.5,414.0,370.0,429.25
1033,66.5,60.8,57.0,333.0,229.6,314.5
1034,157.5,144.0,135.0,252.0,155.8,161.5
1035,66.5,60.8,57.0,211.5,82.0,85.0
1036,157.5,144.0,135.0,130.5,118.9,85.0
1037,66.5,60.8,57.0,211.5,82.0,161.5
1038,157.5,144.0,135.0,292.5,192.7,276.25
1039,66.5,60.8,57.0,90.0,377.2,467.5
1040,157.5,144.0,135.0,333.0,598.6,199.75
1041,66.5,60.8,57.0,90.0,370.0,429.25
1042,157.5,144.0,135.0,333.0,118.9,161.5
1043,66.5,60.8,57.0,90.0,340.3,391.0
1044,157.5,144.0,135.0,333.0,561.7,123.25
1045,66.5,60.8,57.0,90.0,340.3,352.75
1046,157.5,144.0,135.0,333.0,487.9,582.25
1047,66.5,60.8,57.0,576.0,266.5,314.5
1048,157.5,144.0,135.0,819.0,487.9,544.0
1049,66.5,60.8,57.0,576.0,672.4,697.0
1050,157.5,144.0,135.0,738.0,820.0,773.5
1051,50.75,46.4,57.0,859.5,709.3,850.0
1052,129.5,118.4,135.0,900.0,746.1999999999999,850.0
1053,208.25,190.4,205.5,819.0,709.3,773.5
1054,287.0,262.4,273.0,738.0,635.5,658.75
