Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
533,350.0,320.0,300.0,900.0,820.0,850.0
534,350.0,320.0,300.0,900.0,820.0,850.0
535,350.0,320.0,300.0,900.0,820.0,850.0
536,350.0,320.0,300.0,900.0,820.0,850.0
537,350.0,320.0,300.0,900.0,820.0,850.0
538,350.0,320.0,300.0,900.0,820.0,850.0
539,350.0,320.0,300.0,900.0,820.0,850.0
540,350.0,320.0,300.0,900.0,820.0,850.0
541,350.0,320.0,300.0,900.0,820.0,850.0
542,350.0,320.0,300.0,900.0,820.0,850.0
543,350.0,320.0,300.0,900.0,820.0,850.0
544,350.0,320.0,300.0,900.0,820.0,850.0
545,350.0,320.0,300.0,900.0,820.0,850.0
546,350.0,320.0,300.0,900.0,820.0,850.0
547,350.0,320.0,300.0,900.0,820.0,850.0
548,350.0,320.0,300.0,900.0,820.0,850.0
549,350.0,320.0,300.0,900.0,820.0,850.0
550,350.0,320.0,300.0,900.0,820.0,850.0
551,350.0,320.0,300.0,900.0,820.0,850.0
552,350.0,320.0,300.0,900.0,820.0,850.0
553,350.0,320.0,300.0,900.0,820.0,850.0
554,350.0,320.0,300.0,900.0,820.0,850.0
555,350.0,320.0,300.0,900.0,820.0,850.0
556,350.0,320.0,300.0,900.0,820.0,850.0
557,350.0,320.0,300.0,900.0,820.0,850.0
558,350.0,320.0,300.0,900.0,820.0,850.0
559,350.0,320.0,300.0,900.0,820.0,850.0
560,350.0,320.0,300.0,900.0,820.0,850.0
561,350.0,320.0,300.0,900.0,820.0,850.0
562,350.0,320.0,300.0,900.0,820.0,850.0
563,350.0,320.0,300.0,900.0,820.0,850.0
564,350.0,320.0,300.0,900.0,820.0,850.0
565,350.0,320.0,300.0,900.0,820.0,850.0
566,350.0,320.0,300.0,900.0,820.0,850.0
567,350.0,320.0,300.0,900.0,820.0,850.0
568,350.0,320.0,300.0,900.0,820.0,850.0
569,350.0,320.0,300.0,900.0,820.0,850.0
570,350.0,320.0,300.0,900.0,820.0,850.0
571,350.0,320.0,300.0,900.0,820.0,850.0
572,350.0,320.0,300.0,900.0,820.0,850.0
573,350.0,320.0,300.0,900.0,820.0,850.0
574,350.0,320.0,300.0,900.0,820.0,850.0
575,350.0,320.0,300.0,900.0,820.0,850.0
576,350.0,320.0,300.0,900.0,820.0,850.0
577,350.0,320.0,300.0,900.0,820.0,850.0
578,350.0,320.0,300.0,900.0,820.0,850.0
579,350.0,320.0,300.0,900.0,820.0,850.0
580,350.0,320.0,300.0,900.0,820.0,850.0
581,350.0,320.0,300.0,900.0,820.0,850.0
582,350.0,320.0,300.0,900.0,820.0,850.0
583,350.0,320.0,300.0,900.0,820.0,850.0
584,350.0,320.0,300.0,900.0,820.0,850.0
585,350.0,320.0,300.0,900.0,820.0,850.0
586,350.0,320.0,300.0,900.0,820.0,850.0
587,350.0,320.0,300.0,900.0,820.0,850.0
588,350.0,320.0,300.0,900.0,820.0,850.0
589,350.0,320.0,300.0,900.0,820.0,850.0
590,350.0,320.0,300.0,900.0,820.0,850.0
591,350.0,320.0,300.0,900.0,820.0,850.0
592,350.0,320.0,300.0,900.0,820.0,850.0
593,350.0,320.0,300.0,900.0,820.0,850.0
594,350.0,320.0,300.0,900.0,820.0,850.0
595,350.0,320.0,300.0,900.0,820.0,850.0
596,350.0,320.0,300.0,900.0,820.0,850.0
597,350.0,320.0,300.0,900.0,820.0,850.0
598,350.0,320.0,300.0,900.0,820.0,850.0
599,350.0,320.0,300.0,900.0,820.0,850.0
600,350.0,320.0,300.0,900.0,820.0,850.0
601,350.0,320.0,300.0,900.0,820.0,850.0
602,350.0,320.0,300.0,900.0,820.0,850.0
603,350.0,320.0,300.0,900.0,820.0,850.0
604,350.0,320.0,300.0,900.0,820.0,850.0
605,350.0,320.0,300.0,900.0,820.0,850.0
606,350.0,320.0,300.0,900.0,820.0,850.0
607,350.0,320.0,300.0,900.0,820.0,850.0
608,350.0,320.0,300.0,900.0,820.0,850.0
609,350.0,320.0,300.0,900.0,820.0,850.0
610,350.0,320.0,300.0,900.0,820.0,850.0
611,350.0,320.0,300.0,900.0,820.0,850.0
612,350.0,320.0,300.0,900.0,820.0,850.0
613,350.0,320.0,300.0,900.0,820.0,850.0
614,350.0,320.0,300.0,900.0,820.0,850.0
615,350.0,320.0,300.0,900.0,820.0,850.0
616,350.0,320.0,300.0,900.0,820.0,850.0
617,350.0,320.0,300.0,900.0,820.0,850.0
618,350.0,320.0,300.0,900.0,820.0,850.0
619,350.0,320.0,300.0,900.0,820.0,850.0
620,350.0,320.0,300.0,900.0,820.0,850.0
621,350.0,320.0,300.0,900.0,820.0,850.0
622,350.0,320.0,300.0,900.0,820.0,850.0
623,350.0,320.0,300.0,900.0,820.0,850.0
624,350.0,320.0,300.0,900.0,820.0,850.0
625,350.0,320.0,300.0,900.0,820.0,850.0
626,350.0,320.0,300.0,900.0,820.0,850.0
627,350.0,320.0,300.0,900.0,820.0,850.0
628,350.0,320.0,300.0,900.0,820.0,850.0
629,350.0,320.0,300.0,900.0,820.0,850.0
630,350.0,320.0,300.0,900.0,820.0,850.0
631,350.0,320.0,300.0,900.0,820.0,850.0
632,350.0,320.0,300.0,900.0,820.0,850.0
633,350.0,320.0,300.0,900.0,820.0,850.0
634,350.0,320.0,300.0,900.0,820.0,850.0
635,350.0,320.0,300.0,900.0,820.0,850.0
636,350.0,320.0,300.0,900.0,820.0,850.0
637,350.0,320.0,300.0,900.0,820.0,850.0
638,350.0,320.0,300.0,900.0,820.0,850.0
639,350.0,320.0,300.0,900.0,820.0,850.0
640,350.0,320.0,300.0,900.0,820.0,850.0
641,350.0,320.0,300.0,900.0,820.0,850.0
642,350.0,320.0,300.0,900.0,820.0,850.0
643,350.0,320.0,300.0,900.0,820.0,850.0
644,350.0,320.0,300.0,900.0,820.0,850.0
645,350.0,320.0,300.0,900.0,820.0,850.0
646,350.0,320.0,300.0,900.0,820.0,850.0
647,350.0,320.0,300.0,900.0,820.0,850.0
648,350.0,320.0,300.0,900.0,820.0,850.0
649,350.0,320.0,300.0,900.0,820.0,850.0
650,350.0,320.0,300.0,900.0,820.0,850.0
651,350.0,320.0,300.0,900.0,820.0,850.0
652,350.0,320.0,300.0,900.0,820.0,850.0
653,350.0,320.0,300.0,900.0,820.0,850.0
654,350.0,320.0,300.0,900.0,820.0,850.0
655,350.0,320.0,300.0,900.0,820.0,850.0
656,350.0,320.0,300.0,900.0,820.0,850.0
657,350.0,320.0,300.0,900.0,820.0,850.0
658,350.0,320.0,300.0,900.0,820.0,850.0
659,350.0,320.0,300.0,900.0,820.0,850.0
660,350.0,320.0,300.0,900.0,820.0,850.0
661,350.0,320.0,300.0,900.0,820.0,850.0
662,350.0,320.0,300.0,900.0,820.0,850.0
663,350.0,320.0,300.0,900.0,820.0,850.0
664,350.0,320.0,300.0,900.0,820.0,850.0
665,350.0,320.0,300.0,900.0,820.0,850.0
666,350.0,320.0,300.0,900.0,820.0,850.0
667,350.0,320.0,300.0,900.0,820.0,850.0
668,350.0,320.0,300.0,900.0,820.0,850.0
669,350.0,320.0,300.0,900.0,820.0,850.0
670,350.0,320.0,300.0,900.0,820.0,850.0
671,350.0,320.0,300.0,900.0,820.0,850.0
672,350.0,320.0,300.0,900.0,820.0,850.0
673,350.0,320.0,300.0,900.0,820.0,850.0
674,350.0,320.0,300.0,900.0,820.0,850.0
675,350.0,320.0,300.0,900.0,820.0,850.0
676,350.0,320.0,300.0,900.0,820.0,850.0
677,350.0,320.0,300.0,900.0,820.0,850.0
678,350.0,320.0,300.0,900.0,820.0,850.0
679,350.0,320.0,300.0,900.0,820.0,850.0
680,350.0,320.0,300.0,900.0,820.0,850.0
681,350.0,320.0,300.0,900.0,820.0,850.0
682,350.0,320.0,300.0,900.0,820.0,850.0
683,350.0,320.0,300.0,900.0,820.0,850.0
684,350.0,320.0,300.0,900.0,820.0,850.0
685,350.0,320.0,300.0,900.0,820.0,850.0
686,350.0,320.0,300.0,900.0,820.0,850.0
687,350.0,320.0,300.0,900.0,820.0,850.0
688,350.0,320.0,300.0,900.0,820.0,850.0
689,350.0,320.0,300.0,900.0,820.0,850.0
690,350.0,320.0,300.0,900.0,820.0,850.0
691,350.0,320.0,300.0,900.0,820.0,850.0
692,350.0,320.0,300.0,900.0,820.0,850.0
693,350.0,320.0,300.0,900.0,820.0,850.0
694,350.0,320.0,300.0,900.0,820.0,850.0
695,350.0,320.0,300.0,900.0,820.0,850.0
696,350.0,320.0,300.0,900.0,820.0,850.0
697,350.0,320.0,300.0,900.0,820.0,850.0
698,350.0,320.0,300.0,900.0,820.0,850.0
699,350.0,320.0,300.0,900.0,820.0,850.0
700,350.0,320.0,300.0,900.0,820.0,850.0
701,350.0,320.0,300.0,900.0,820.0,850.0
702,350.0,320.0,300.0,900.0,820.0,850.0
703,350.0,320.0,300.0,900.0,820.0,850.0
704,350.0,320.0,300.0,900.0,820.0,850.0
705,350.0,320.0,300.0,900.0,820.0,850.0
706,350.0,320.0,300.0,900.0,820.0,850.0
707,350.0,320.0,300.0,900.0,820.0,850.0
708,350.0,320.0,300.0,900.0,820.0,850.0
709,350.0,320.0,300.0,900.0,820.0,850.0
710,350.0,320.0,300.0,900.0,820.0,850.0
711,350.0,320.0,300.0,900.0,820.0,850.0
712,350.0,320.0,300.0,900.0,820.0,850.0
713,350.0,320.0,300.0,900.0,820.0,850.0
714,350.0,320.0,300.0,900.0,820.0,850.0
715,350.0,320.0,300.0,900.0,820.0,850.0
716,350.0,320.0,300.0,900.0,820.0,850.0
717,350.0,320.0,300.0,900.0,820.0,850.0
718,350.0,320.0,300.0,900.0,820.0,850.0
719,350.0,320.0,300.0,900.0,820.0,850.0
720,350.0,320.0,300.0,900.0,820.0,850.0
721,350.0,320.0,300.0,900.0,820.0,850.0
722,350.0,320.0,300.0,900.0,820.0,850.0
723,350.0,320.0,300.0,900.0,820.0,850.0
724,350.0,320.0,300.0,900.0,820.0,850.0
725,350.0,320.0,300.0,900.0,820.0,850.0
726,350.0,320.0,300.0,900.0,820.0,850.0
727,350.0,320.0,300.0,900.0,820.0,850.0
728,350.0,320.0,300.0,900.0,820.0,850.0
729,350.0,320.0,300.0,900.0,820.0,850.0
730,350.0,320.0,300.0,900.0,820.0,850.0
731,350.0,320.0,300.0,900.0,820.0,850.0
732,350.0,320.0,300.0,900.0,820.0,850.0
733,350.0,320.0,300.0,900.0,820.0,850.0
734,350.0,320.0,300.0,900.0,820.0,850.0
735,350.0,320.0,300.0,900.0,820.0,850.0
736,350.0,320.0,300.0,900.0,820.0,850.0
737,350.0,320.0,300.0,900.0,820.0,850.0
738,350.0,320.0,300.0,900.0,820.0,850.0
739,350.0,320.0,300.0,900.0,820.0,850.0
740,350.0,320.0,300.0,900.0,820.0,850.0
741,350.0,320.0,300.0,900.0,820.0,850.0
742,350.0,320.0,300.0,900.0,820.0,850.0
743,350.0,320.0,300.0,900.0,820.0,850.0
744,350.0,320.0,300.0,900.0,820.0,850.0
745,350.0,320.0,300.0,900.0,820.0,850.0
746,350.0,320.0,300.0,900.0,820.0,850.0
747,350.0,320.0,300.0,900.0,820.0,850.0
748,350.0,320.0,300.0,900.0,820.0,850.0
749,350.0,320.0,300.0,900.0,820.0,850.0
750,350.0,320.0,300.0,900.0,820.0,850.0
751,350.0,320.0,300.0,900.0,820.0,850.0
752,350.0,320.0,300.0,900.0,820.0,850.0
753,350.0,320.0,300.0,900.0,820.0,850.0
754,350.0,320.0,300.0,900.0,820.0,850.0
755,350.0,320.0,300.0,900.0,820.0,850.0
756,350.0,320.0,300.0,900.0,820.0,850.0
757,350.0,320.0,300.0,900.0,820.0,850.0
758,350.0,320.0,300.0,900.0,820.0,850.0
759,350.0,320.0,300.0,900.0,820.0,850.0
760,350.0,320.0,300.0,900.0,820.0,850.0
761,350.0,320.0,300.0,900.0,820.0,850.0
762,350.0,320.0,300.0,900.0,820.0,850.0
763,350.0,320.0,300.0,900.0,820.0,850.0
764,350.0,320.0,300.0,900.0,820.0,850.0
765,350.0,320.0,300.0,900.0,820.0,850.0
766,350.0,320.0,300.0,900.0,820.0,850.0
767,350.0,320.0,300.0,900.0,820.0,850.0
768,350.0,320.0,300.0,900.0,820.0,850.0
769,350.0,320.0,300.0,900.0,820.0,850.0
770,350.0,320.0,300.0,900.0,820.0,850.0
771,350.0,320.0,300.0,900.0,820.0,850.0
772,350.0,320.0,300.0,900.0,820.0,850.0
773,350.0,320.0,300.0,900.0,820.0,850.0
774,350.0,320.0,300.0,900.0,820.0,850.0
775,350.0,320.0,300.0,900.0,820.0,850.0
776,350.0,320.0,300.0,900.0,820.0,850.0
777,350.0,320.0,300.0,900.0,820.0,850.0
778,350.0,320.0,300.0,900.0,820.0,850.0
779,350.0,320.0,300.0,900.0,820.0,850.0
780,350.0,320.0,300.0,900.0,820.0,850.0
781,350.0,320.0,300.0,900.0,820.0,850.0
782,350.0,320.0,300.0,900.0,820.0,850.0
783,350.0,320.0,300.0,900.0,820.0,850.0
784,350.0,320.0,300.0,900.0,820.0,850.0
785,350.0,320.0,300.0,900.0,820.0,850.0
786,350.0,320.0,300.0,900.0,820.0,850.0
787,350.0,320.0,300.0,900.0,820.0,850.0
788,350.0,320.0,300.0,900.0,820.0,850.0
789,350.0,320.0,300.0,900.0,820.0,850.0
790,350.0,320.0,300.0,900.0,820.0,850.0
791,350.0,320.0,300.0,900.0,820.0,850.0
792,350.0,320.0,300.0,900.0,820.0,850.0
793,350.0,320.0,300.0,900.0,820.0,850.0
794,350.0,320.0,300.0,900.0,820.0,850.0
795,350.0,320.0,300.0,900.0,820.0,850.0
796,350.0,320.0,300.0,900.0,820.0,850.0
797,350.0,320.0,300.0,900.0,820.0,850.0
798,350.0,320.0,300.0,900.0,820.0,850.0
799,350.0,320.0,300.0,900.0,820.0,850.0
800,350.0,320.0,300.0,900.0,820.0,850.0
801,350.0,320.0,300.0,900.0,820.0,850.0
802,350.0,320.0,300.0,900.0,820.0,850.0
803,350.0,320.0,300.0,900.0,820.0,850.0
804,350.0,320.0,300.0,900.0,820.0,850.0
805,350.0,320.0,300.0,900.0,820.0,850.0
806,350.0,320.0,300.0,900.0,820.0,850.0
807,350.0,320.0,300.0,900.0,820.0,850.0
808,350.0,320.0,300.0,900.0,820.0,850.0
809,350.0,320.0,300.0,900.0,820.0,850.0
810,350.0,320.0,300.0,900.0,820.0,850.0
811,350.0,320.0,300.0,900.0,820.0,850.0
812,350.0,320.0,300.0,900.0,820.0,850.0
813,350.0,320.0,300.0,900.0,820.0,850.0
814,350.0,320.0,300.0,900.0,820.0,850.0
815,350.0,320.0,300.0,900.0,820.0,850.0
816,350.0,320.0,300.0,900.0,820.0,850.0
817,350.0,320.0,300.0,900.0,820.0,850.0
818,350.0,320.0,300.0,900.0,820.0,850.0
819,350.0,320.0,300.0,900.0,820.0,850.0
820,350.0,320.0,300.0,900.0,820.0,850.0
821,350.0,320.0,300.0,900.0,820.0,850.0
822,350.0,320.0,300.0,900.0,820.0,850.0
823,350.0,320.0,300.0,900.0,820.0,850.0
824,350.0,320.0,300.0,900.0,820.0,850.0
825,350.0,320.0,300.0,900.0,820.0,850.0
826,350.0,320.0,300.0,900.0,820.0,850.0
827,350.0,320.0,300.0,900.0,820.0,850.0
828,350.0,320.0,300.0,900.0,820.0,850.0
829,350.0,320.0,300.0,900.0,820.0,850.0
830,350.0,320.0,300.0,900.0,820.0,850.0
831,350.0,320.0,300.0,900.0,820.0,850.0
832,350.0,320.0,300.0,900.0,820.0,850.0
833,350.0,320.0,300.0,900.0,820.0,850.0
834,350.0,320.0,300.0,900.0,820.0,850.0
835,350.0,320.0,300.0,900.0,820.0,850.0
836,350.0,320.0,300.0,900.0,820.0,850.0
837,350.0,320.0,300.0,900.0,820.0,850.0
838,350.0,320.0,300.0,900.0,820.0,850.0
839,350.0,320.0,300.0,900.0,820.0,850.0
840,350.0,320.0,300.0,900.0,820.0,850.0
841,350.0,320.0,300.0,900.0,820.0,850.0
842,350.0,320.0,300.0,900.0,820.0,850.0
843,350.0,320.0,300.0,900.0,820.0,850.0
844,350.0,320.0,300.0,900.0,820.0,850.0
845,350.0,320.0,300.0,900.0,820.0,850.0
846,350.0,320.0,300.0,900.0,820.0,850.0
847,350.0,320.0,300.0,900.0,820.0,850.0
848,350.0,320.0,300.0,900.0,820.0,850.0
849,350.0,320.0,300.0,900.0,820.0,850.0
850,350.0,320.0,300.0,900.0,820.0,850.0
851,350.0,320.0,300.0,900.0,820.0,850.0
852,350.0,320.0,300.0,900.0,820.0,850.0
853,350.0,320.0,300.0,900.0,820.0,850.0
854,350.0,320.0,300.0,900.0,820.0,850.0
855,350.0,320.0,300.0,900.0,820.0,850.0
856,350.0,320.0,300.0,900.0,820.0,850.0
857,350.0,320.0,300.0,900.0,820.0,850.0
858,350.0,320.0,300.0,900.0,820.0,850.0
859,350.0,320.0,300.0,900.0,820.0,850.0
860,350.0,320.0,300.0,900.0,820.0,850.0
861,350.0,320.0,300.0,900.0,820.0,850.0
862,350.0,320.0,300.0,900.0,820.0,850.0
863,350.0,320.0,300.0,900.0,820.0,850.0
864,350.0,320.0,300.0,900.0,820.0,850.0
865,350.0,320.0,300.0,900.0,820.0,850.0
866,350.0,320.0,300.0,900.0,820.0,850.0
867,350.0,320.0,300.0,900.0,820.0,850.0
868,350.0,320.0,300.0,900.0,820.0,850.0
869,350.0,320.0,300.0,900.0,820.0,850.0
870,350.0,320.0,300.0,900.0,820.0,850.0
871,350.0,320.0,300.0,900.0,820.0,850.0
872,350.0,320.0,300.0,900.0,820.0,850.0
873,350.0,320.0,300.0,900.0,820.0,850.0
874,350.0,320.0,300.0,900.0,820.0,850.0
875,350.0,320.0,300.0,900.0,820.0,850.0
876,350.0,320.0,300.0,900.0,820.0,850.0
877,350.0,320.0,300.0,900.0,820.0,850.0
878,350.0,320.0,300.0,900.0,820.0,850.0
879,350.0,320.0,300.0,900.0,820.0,850.0
880,350.0,320.0,300.0,900.0,820.0,850.0
881,350.0,320.0,300.0,900.0,820.0,850.0
882,350.0,320.0,300.0,900.0,820.0,850.0
883,350.0,320.0,300.0,900.0,820.0,850.0
884,350.0,320.0,300.0,900.0,820.0,850.0
885,350.0,320.0,300.0,900.0,820.0,850.0
886,350.0,320.0,300.0,900.0,820.0,850.0
887,350.0,320.0,300.0,900.0,820.0,850.0
888,350.0,320.0,300.0,900.0,820.0,850.0
889,350.0,320.0,300.0,900.0,820.0,850.0
890,350.0,320.0,300.0,900.0,820.0,850.0
891,350.0,320.0,300.0,900.0,820.0,850.0
892,350.0,320.0,300.0,900.0,820.0,850.0
893,350.0,320.0,300.0,900.0,820.0,850.0
894,350.0,320.0,300.0,900.0,820.0,850.0
895,350.0,320.0,300.0,900.0,820.0,850.0
896,350.0,320.0,300.0,900.0,820.0,850.0
897,350.0,320.0,300.0,900.0,820.0,850.0
898,350.0,320.0,300.0,900.0,820.0,850.0
899,350.0,320.0,300.0,900.0,820.0,850.0
900,350.0,320.0,300.0,900.0,820.0,850.0
901,350.0,320.0,300.0,900.0,820.0,850.0
902,350.0,320.0,300.0,900.0,820.0,850.0
903,350.0,320.0,300.0,900.0,820.0,850.0
904,350.0,320.0,300.0,900.0,820.0,850.0
905,350.0,320.0,300.0,900.0,820.0,850.0
906,350.0,320.0,300.0,900.0,820.0,850.0
907,350.0,320.0,300.0,900.0,820.0,850.0
908,350.0,320.0,300.0,900.0,820.0,850.0
909,350.0,320.0,300.0,900.0,820.0,850.0
910,350.0,320.0,300.0,900.0,820.0,850.0
911,350.0,320.0,300.0,900.0,820.0,850.0
912,350.0,320.0,300.0,900.0,820.0,850.0
913,350.0,320.0,300.0,900.0,820.0,850.0
914,350.0,320.0,300.0,900.0,820.0,850.0
915,350.0,320.0,300.0,900.0,820.0,850.0
916,350.0,320.0,300.0,900.0,820.0,850.0
917,350.0,320.0,300.0,900.0,820.0,850.0
918,350.0,320.0,300.0,900.0,820.0,850.0
919,350.0,320.0,300.0,900.0,820.0,850.0
920,350.0,320.0,300.0,900.0,820.0,850.0
921,350.0,320.0,300.0,900.0,820.0,850.0
922,350.0,320.0,300.0,900.0,820.0,850.0
923,350.0,320.0,300.0,900.0,820.0,850.0
924,350.0,320.0,300.0,900.0,820.0,850.0
925,350.0,320.0,300.0,900.0,820.0,850.0
926,350.0,320.0,300.0,900.0,820.0,850.0
927,350.0,320.0,300.0,900.0,820.0,850.0
928,350.0,320.0,300.0,900.0,820.0,850.0
929,350.0,320.0,300.0,900.0,820.0,850.0
930,350.0,320.0,300.0,900.0,820.0,850.0
931,350.0,320.0,300.0,900.0,820.0,850.0
932,350.0,320.0,300.0,900.0,820.0,850.0
933,350.0,320.0,300.0,900.0,820.0,850.0
934,350.0,320.0,300.0,900.0,820.0,850.0
935,350.0,320.0,300.0,900.0,820.0,850.0
936,350.0,320.0,300.0,900.0,820.0,850.0
937,350.0,320.0,300.0,900.0,820.0,850.0
938,350.0,320.0,300.0,900.0,820.0,850.0
939,350.0,320.0,300.0,900.0,820.0,850.0
940,350.0,320.0,300.0,900.0,820.0,850.0
941,350.0,320.0,300.0,900.0,820.0,850.0
942,350.0,320.0,300.0,900.0,820.0,850.0
943,350.0,320.0,300.0,900.0,820.0,850.0
944,350.0,320.0,300.0,900.0,820.0,850.0
945,350.0,320.0,300.0,900.0,820.0,850.0
946,350.0,320.0,300.0,900.0,820.0,850.0
947,350.0,320.0,300.0,900.0,820.0,850.0
948,350.0,320.0,300.0,900.0,820.0,850.0
949,350.0,320.0,300.0,900.0,820.0,850.0
950,350.0,320.0,300.0,900.0,820.0,850.0
951,350.0,320.0,300.0,900.0,820.0,850.0
952,350.0,320.0,300.0,900.0,820.0,850.0
953,350.0,320.0,300.0,900.0,820.0,850.0
954,350.0,320.0,300.0,900.0,820.0,850.0
955,350.0,320.0,300.0,900.0,820.0,850.0
956,350.0,320.0,300.0,900.0,820.0,850.0
957,350.0,320.0,300.0,900.0,820.0,850.0
958,350.0,320.0,300.0,900.0,820.0,850.0
959,350.0,320.0,300.0,900.0,820.0,850.0
960,350.0,320.0,300.0,900.0,820.0,850.0
961,350.0,320.0,300.0,900.0,820.0,850.0
962,350.0,320.0,300.0,900.0,820.0,850.0
963,350.0,320.0,300.0,900.0,820.0,850.0
964,350.0,320.0,300.0,900.0,820.0,850.0
965,350.0,320.0,300.0,900.0,820.0,850.0
966,350.0,320.0,300.0,900.0,820.0,850.0
967,350.0,320.0,300.0,900.0,820.0,850.0
968,350.0,320.0,300.0,900.0,820.0,850.0
969,350.0,320.0,300.0,900.0,820.0,850.0
970,350.0,320.0,300.0,900.0,820.0,850.0
971,350.0,320.0,300.0,900.0,820.0,850.0
972,350.0,320.0,300.0,900.0,820.0,850.0
973,350.0,320.0,300.0,900.0,820.0,850.0
974,350.0,320.0,300.0,900.0,820.0,850.0
975,350.0,320.0,300.0,900.0,820.0,850.0
976,350.0,320.0,300.0,900.0,820.0,850.0
977,350.0,320.0,300.0,900.0,820.0,850.0
978,350.0,320.0,300.0,900.0,820.0,850.0
979,350.0,320.0,300.0,900.0,820.0,850.0
980,350.0,320.0,300.0,900.0,820.0,850.0
981,350.0,320.0,300.0,900.0,820.0,850.0
982,350.0,320.0,300.0,900.0,820.0,850.0
983,350.0,320.0,300.0,900.0,820.0,850.0
984,350.0,320.0,300.0,900.0,820.0,850.0
985,350.0,320.0,300.0,900.0,820.0,850.0
986,350.0,320.0,300.0,900.0,820.0,850.0
987,350.0,320.0,300.0,900.0,820.0,850.0
988,350.0,320.0,300.0,900.0,820.0,850.0
989,350.0,320.0,300.0,900.0,820.0,850.0
990,350.0,320.0,300.0,900.0,820.0,850.0
991,350.0,320.0,300.0,900.0,820.0,850.0
992,350.0,320.0,300.0,900.0,820.0,850.0
993,350.0,320.0,300.0,900.0,820.0,850.0
994,350.0,320.0,300.0,900.0,820.0,850.0
995,350.0,320.0,300.0,900.0,820.0,850.0
996,350.0,320.0,300.0,900.0,820.0,850.0
997,350.0,320.0,300.0,900.0,820.0,850.0
998,350.0,320.0,300.0,900.0,820.0,850.0
999,350.0,320.0,300.0,900.0,820.0,850.0
1000,350.0,320.0,300.0,900.0,820.0,850.0
1001,350.0,320.0,300.0,900.0,820.0,850.0
1002,350.0,320.0,300.0,900.0,820.0,850.0
1003,350.0,320.0,300.0,900.0,820.0,850.0
1004,350.0,320.0,300.0,900.0,820.0,850.0
1005,350.0,320.0,300.0,900.0,820.0,850.0
1006,350.0,320.0,300.0,900.0,820.0,850.0
1007,350.0,320.0,300.0,900.0,820.0,850.0
1008,350.0,320.0,300.0,900.0,820.0,850.0
1009,350.0,320.0,300.0,900.0,820.0,850.0
1010,350.0,320.0,300.0,900.0,820.0,850.0
1011,350.0,320.0,300.0,900.0,820.0,850.0
1012,350.0,320.0,300.0,900.0,820.0,850.0
1013,350.0,320.0,300.0,900.0,820.0,850.0
1014,350.0,320.0,300.0,900.0,820.0,850.0
1015,350.0,320.0,300.0,900.0,820.0,850.0
1016,350.0,320.0,300.0,900.0,820.0,850.0
1017,350.0,320.0,300.0,900.0,820.0,850.0
1018,350.0,320.0,300.0,900.0,820.0,850.0
1019,350.0,320.0,300.0,900.0,820.0,850.0
1020,350.0,320.0,300.0,900.0,820.0,850.0
1021,350.0,320.0,300.0,900.0,820.0,850.0
1022,350.0,320.0,300.0,900.0,820.0,850.0
1023,350.0,320.0,300.0,900.0,820.0,850.0
1024,350.0,320.0,300.0,900.0,820.0,850.0
1025,350.0,320.0,300.0,900.0,820.0,850.0
1026,350.0,320.0,300.0,900.0,820.0,850.0
1027,350.0,320.0,300.0,900.0,820.0,850.0
1028,350.0,320.0,300.0,900.0,820.0,850.0
1029,350.0,320.0,300.0,900.0,820.0,850.0
1030,350.0,320.0,300.0,900.0,820.0,850.0
1031,350.0,320.0,300.0,900.0,820.0,850.0
1032,350.0,320.0,300.0,900.0,820.0,850.0
1033,350.0,320.0,300.0,900.0,820.0,850.0
1034,350.0,320.0,300.0,900.0,820.0,850.0
1035,350.0,320.0,300.0,900.0,820.0,850.0
1036,350.0,320.0,300.0,900.0,820.0,850.0
1037,350.0,320.0,300.0,900.0,820.0,850.0
1038,350.0,320.0,300.0,900.0,820.0,850.0
1039,350.0,320.0,300.0,900.0,820.0,850.0
1040,350.0,320.0,300.0,900.0,820.0,850.0
1041,350.0,320.0,300.0,900.0,820.0,850.0
1042,350.0,320.0,300.0,900.0,820.0,850.0
1043,350.0,320.0,300.0,900.0,820.0,850.0
1044,350.0,320.0,300.0,900.0,820.0,850.0
1045,350.0,320.0,300.0,900.0,820.0,850.0
1046,350.0,320.0,300.0,900.0,820.0,850.0
1047,350.0,320.0,300.0,900.0,820.0,850.0
1048,350.0,320.0,300.0,900.0,820.0,850.0
1049,350.0,320.0,300.0,900.0,820.0,850.0
1050,350.0,320.0,300.0,900.0,820.0,850.0
1051,350.0,320.0,300.0,900.0,820.0,850.0
1052,350.0,320.0,300.0,900.0,820.0,850.0
1053,350.0,320.0,300.0,900.0,820.0,850.0
1054,350.0,320.0,300.0,900.0,820.0,850.0
1055,350.0,320.0,300.0,900.0,820.0,850.0
1056,350.0,320.0,300.0,900.0,820.0,850.0
1057,350.0,320.0,300.0,900.0,820.0,850.0
1058,350.0,320.0,300.0,900.0,820.0,850.0
1059,350.0,320.0,300.0,900.0,820.0,850.0
1060,350.0,320.0,300.0,900.0,820.0,850.0
1061,350.0,320.0,300.0,900.0,820.0,850.0
1062,350.0,320.0,300.0,900.0,820.0,850.0
1063,350.0,320.0,300.0,900.0,820.0,850.0
1064,350.0,320.0,300.0,900.0,820.0,850.0
1065,350.0,320.0,300.0,900.0,820.0,850.0
1066,350.0,320.0,300.0,900.0,820.0,850.0
