Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,Price_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
RegionA,1658,544.320000449955,650.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,105.67999955004495,0.0,350.0,447.59,0.6543
RegionA,1659,544.320000449955,722.35,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,0.0,350.0,447.76,0.6498
RegionA,1660,544.32,800.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,0.0,350.0,447.93,0.6424
RegionA,1661,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,0.0,350.0,448.11,0.6327
RegionA,1662,544.3199995500449,950.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,0.0,350.0,448.3,0.6212
RegionA,1663,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,0.0,350.0,689.99,0.609
RegionA,1664,544.3199995500449,1059.81,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,515.490000449955,0.0,350.0,690.3,0.5967
RegionA,1665,544.3199995500449,1089.78,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,545.460000449955,0.0,350.0,690.61,0.5853
RegionA,1666,544.32,1100.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,555.68,0.0,350.0,690.93,0.5756
RegionA,1667,499.540500449955,1089.78,499.540500449955,0.0,0.0,0.0,0.0,0.0,0.0,590.2394995500449,0.0,350.0,691.27,0.5684
RegionA,1668,451.75995,1059.81,451.75995,0.0,0.0,0.0,0.0,0.0,0.0,608.0500499999999,0.0,350.0,691.6,0.564
RegionA,1669,466.30350044995504,1012.13,466.30350044995504,0.0,0.0,0.0,0.0,0.0,0.0,545.8264995500449,0.0,350.0,691.95,0.563
RegionA,1670,416.997449550045,950.0,416.997449550045,0.0,0.0,0.0,0.0,0.0,0.0,533.0025504499549,0.0,350.0,692.3,0.5653
RegionA,1671,384.528599550045,877.65,384.528599550045,0.0,0.0,0.0,0.0,0.0,0.0,493.121400449955,0.0,350.0,692.66,0.5709
RegionA,1672,341.49329955004504,800.0,341.49329955004504,0.0,0.0,0.0,0.0,0.0,0.0,458.50670044995496,0.0,350.0,693.02,0.5794
RegionA,1673,334.3005,722.35,334.3005,0.0,0.0,0.0,0.0,0.0,0.0,388.0495,0.0,350.0,1005.41,0.5904
RegionA,1674,305.802000449955,650.0,305.802000449955,0.0,0.0,0.0,0.0,0.0,0.0,344.197999550045,0.0,350.0,1005.95,0.603
RegionA,1675,335.98800000000006,587.87,335.98800000000006,0.0,0.0,0.0,0.0,0.0,0.0,251.88199999999995,0.0,350.0,1006.49,0.6165
RegionA,1676,330.72300000000007,540.19,330.72300000000007,0.0,0.0,0.0,0.0,0.0,0.0,209.46699999999998,0.0,350.0,1007.03,0.6301
RegionA,1677,382.995,510.22,382.995,0.0,0.0,0.0,0.0,0.0,0.0,127.22500000000002,0.0,350.0,1007.58,0.6427
RegionA,1678,419.01300000000003,500.0,419.01300000000003,0.0,0.0,0.0,0.0,0.0,0.0,80.98699999999997,0.0,350.0,625.74,0.6537
RegionA,1679,391.6890000000001,510.22,391.6890000000001,0.0,0.0,0.0,0.0,0.0,0.0,118.53099999999995,0.0,350.0,626.09,0.6623
RegionA,1680,514.133999550045,540.19,514.133999550045,0.0,0.0,0.0,0.0,0.0,0.0,26.056000449955036,0.0,350.0,452.42,0.6679
RegionA,1681,497.448,587.87,497.448,0.0,0.0,0.0,0.0,0.0,0.0,90.42200000000003,0.0,350.0,452.67,0.6703
RegionA,1682,544.319999550045,650.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995495,0.0,350.0,452.92,0.6693
RegionA,1683,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,0.0,350.0,453.17,0.665
RegionA,1684,544.319999550045,800.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995495,0.0,350.0,453.42,0.6578
RegionA,1685,544.319999550045,877.65,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,333.3300004499549,0.0,350.0,453.66,0.6483
RegionA,1686,544.319999550045,950.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995495,0.0,350.0,453.91,0.637
RegionA,1687,544.32,1012.13,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,0.0,350.0,698.69,0.6248
RegionA,1688,544.320000449955,1059.81,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,515.4899995500449,0.0,350.0,699.06,0.6126
RegionA,1689,544.320000449955,1089.78,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,545.4599995500449,0.0,350.0,699.42,0.6013
RegionA,1690,544.32,1100.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,555.68,0.0,350.0,699.78,0.5917
RegionA,1691,499.715999550045,1089.78,499.715999550045,0.0,0.0,0.0,0.0,0.0,0.0,590.064000449955,0.0,350.0,700.14,0.5845
RegionA,1692,468.58500044995503,1059.81,468.58500044995503,0.0,0.0,0.0,0.0,0.0,0.0,591.2249995500449,0.0,350.0,700.49,0.5802
RegionA,1693,437.57684955004504,1012.13,437.57684955004504,0.0,0.0,0.0,0.0,0.0,0.0,574.553150449955,0.0,350.0,700.83,0.5791
RegionA,1694,415.27215,950.0,415.27215,0.0,0.0,0.0,0.0,0.0,0.0,534.72785,0.0,350.0,701.16,0.5814
RegionA,1695,377.297999550045,877.65,377.297999550045,0.0,0.0,0.0,0.0,0.0,0.0,500.35200044995497,0.0,350.0,701.49,0.5869
RegionA,1696,336.771000449955,800.0,336.771000449955,0.0,0.0,0.0,0.0,0.0,0.0,463.228999550045,0.0,350.0,701.81,0.5954
RegionA,1697,316.143000449955,722.35,316.143000449955,0.0,0.0,0.0,0.0,0.0,0.0,406.206999550045,0.0,350.0,1018.08,0.6062
RegionA,1698,333.449999550045,650.0,333.449999550045,0.0,0.0,0.0,0.0,0.0,0.0,316.550000449955,0.0,350.0,1018.52,0.6188
RegionA,1699,331.97850044995505,587.87,331.97850044995505,0.0,0.0,0.0,0.0,0.0,0.0,255.89149955004495,0.0,350.0,1018.94,0.6321
RegionA,1700,308.002499550045,540.19,308.002499550045,0.0,0.0,0.0,0.0,0.0,0.0,232.18750044995505,0.0,350.0,1019.36,0.6455
RegionA,1701,377.05499999999995,510.22,377.05499999999995,0.0,0.0,0.0,0.0,0.0,0.0,133.16500000000008,0.0,350.0,1019.75,0.658
RegionA,1702,377.24400044995497,500.0,377.24400044995497,0.0,0.0,0.0,0.0,0.0,0.0,122.75599955004503,0.0,350.0,633.19,0.6687
RegionA,1703,402.17850000000004,510.22,402.17850000000004,0.0,0.0,0.0,0.0,0.0,0.0,108.04149999999998,0.0,350.0,633.41,0.6771
RegionA,1704,497.7720004499551,540.19,497.7720004499551,0.0,0.0,0.0,0.0,0.0,0.0,42.417999550044954,0.0,350.0,457.62,0.6825
RegionA,1705,515.052,587.87,515.052,0.0,0.0,0.0,0.0,0.0,0.0,72.81799999999998,0.0,350.0,457.77,0.6846
RegionA,1706,544.320000449955,650.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,105.67999955004495,0.0,350.0,457.91,0.6833
RegionA,1707,544.320000449955,722.35,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,0.0,350.0,458.05,0.6787
RegionA,1708,544.320000449955,800.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004495,0.0,350.0,458.17,0.6712
RegionA,1709,544.3199995500449,877.65,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,333.33000044995504,0.0,350.0,458.29,0.6612
RegionA,1710,544.32,950.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,405.67999999999995,0.0,350.0,458.4,0.6496
RegionA,1711,544.32,1012.13,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,0.0,350.0,705.38,0.637
RegionA,1712,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,0.0,350.0,705.52,0.6245
RegionA,1713,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,545.4600004499549,0.0,350.0,705.64,0.6128
RegionA,1714,544.319999550045,1100.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,555.680000449955,0.0,350.0,705.76,0.6027
RegionA,1715,539.136000449955,1089.78,539.136000449955,0.0,0.0,0.0,0.0,0.0,0.0,550.643999550045,0.0,350.0,705.85,0.595
RegionA,1716,480.140999550045,1059.81,480.140999550045,0.0,0.0,0.0,0.0,0.0,0.0,579.6690004499549,0.0,350.0,705.94,0.5902
RegionA,1717,436.533299550045,1012.13,436.533299550045,0.0,0.0,0.0,0.0,0.0,0.0,575.596700449955,0.0,350.0,706.0,0.5887
RegionA,1718,422.25299955004505,950.0,422.25299955004505,0.0,0.0,0.0,0.0,0.0,0.0,527.747000449955,0.0,350.0,706.06,0.5905
RegionA,1719,378.93959955004505,877.65,378.93959955004505,0.0,0.0,0.0,0.0,0.0,0.0,498.71040044995493,0.0,350.0,706.1,0.5955
RegionA,1720,341.28405000000004,800.0,341.28405000000004,0.0,0.0,0.0,0.0,0.0,0.0,458.71594999999996,0.0,350.0,706.12,0.6035
RegionA,1721,337.14900044995505,722.35,337.14900044995505,0.0,0.0,0.0,0.0,0.0,0.0,385.20099955004497,0.0,350.0,1023.89,0.6138
RegionA,1722,341.75250000000005,650.0,341.75250000000005,0.0,0.0,0.0,0.0,0.0,0.0,308.24749999999995,0.0,350.0,1023.88,0.6258
RegionA,1723,336.771000449955,587.87,336.771000449955,0.0,0.0,0.0,0.0,0.0,0.0,251.098999550045,0.0,350.0,1023.85,0.6386
RegionA,1724,358.62750000000005,540.19,358.62750000000005,0.0,0.0,0.0,0.0,0.0,0.0,181.5625,0.0,350.0,1023.8,0.6514
RegionA,1725,356.29199955004503,510.22,356.29199955004503,0.0,0.0,0.0,0.0,0.0,0.0,153.928000449955,0.0,350.0,1023.72,0.6633
RegionA,1726,360.720000449955,500.0,360.720000449955,0.0,0.0,0.0,0.0,0.0,0.0,139.27999955004498,0.0,350.0,635.36,0.6735
RegionA,1727,457.71750000000003,510.22,457.71750000000003,0.0,0.0,0.0,0.0,0.0,0.0,52.5025,0.0,350.0,635.28,0.6812
RegionA,1728,461.90249955004504,540.19,461.90249955004504,0.0,0.0,0.0,0.0,0.0,0.0,78.28750044995502,0.0,350.0,458.75,0.686
RegionA,1729,525.528000449955,587.87,525.528000449955,0.0,0.0,0.0,0.0,0.0,0.0,62.34199955004499,0.0,350.0,458.68,0.6876
RegionA,1730,544.3199995500449,650.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995506,0.0,350.0,458.6,0.6857
RegionA,1731,544.3199995500449,722.35,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,178.03000044995508,0.0,350.0,458.51,0.6805
RegionA,1732,544.3199995500449,800.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,255.68000044995506,0.0,350.0,458.41,0.6724
RegionA,1733,544.32,877.65,544.32,0.0,0.0,0.0,0.0,0.0,0.0,333.3299999999999,0.0,350.0,458.31,0.6618
RegionA,1734,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,405.67999955004495,0.0,350.0,458.19,0.6496
RegionA,1735,544.32,1012.13,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,0.0,350.0,704.71,0.6364
RegionA,1736,544.319999550045,1059.81,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,515.4900004499549,0.0,350.0,704.51,0.6233
RegionA,1737,544.3199995500449,1089.78,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,545.460000449955,0.0,350.0,704.29,0.6109
RegionA,1738,534.0060000000001,1100.0,534.0060000000001,0.0,0.0,0.0,0.0,0.0,0.0,565.9939999999999,0.0,350.0,704.05,0.6003
RegionA,1739,518.075999550045,1089.78,518.075999550045,0.0,0.0,0.0,0.0,0.0,0.0,571.704000449955,0.0,350.0,703.81,0.592
RegionA,1740,476.88750044995504,1059.81,476.88750044995504,0.0,0.0,0.0,0.0,0.0,0.0,582.9224995500449,0.0,350.0,703.55,0.5866
RegionA,1741,461.187,1012.13,461.187,0.0,0.0,0.0,0.0,0.0,0.0,550.943,0.0,350.0,703.29,0.5845
RegionA,1742,424.85309955004504,950.0,424.85309955004504,0.0,0.0,0.0,0.0,0.0,0.0,525.146900449955,0.0,350.0,703.01,0.5857
RegionA,1743,386.70750044995503,877.65,386.70750044995503,0.0,0.0,0.0,0.0,0.0,0.0,490.94249955004494,0.0,350.0,702.72,0.5902
RegionA,1744,371.7225000000001,800.0,371.7225000000001,0.0,0.0,0.0,0.0,0.0,0.0,428.2774999999999,0.0,350.0,702.42,0.5976
RegionA,1745,315.737999550045,722.35,315.737999550045,0.0,0.0,0.0,0.0,0.0,0.0,406.612000449955,0.0,350.0,1018.05,0.6073
RegionA,1746,321.664500449955,650.0,321.664500449955,0.0,0.0,0.0,0.0,0.0,0.0,328.335499550045,0.0,350.0,1017.59,0.6188
RegionA,1747,301.94100000000003,587.87,301.94100000000003,0.0,0.0,0.0,0.0,0.0,0.0,285.929,0.0,350.0,1017.11,0.631
RegionA,1748,349.272000449955,540.19,349.272000449955,0.0,0.0,0.0,0.0,0.0,0.0,190.91799955004507,0.0,350.0,1016.62,0.6433
RegionA,1749,374.43600000000004,510.22,374.43600000000004,0.0,0.0,0.0,0.0,0.0,0.0,135.784,0.0,350.0,1016.12,0.6547
RegionA,1750,380.915999550045,500.0,380.915999550045,0.0,0.0,0.0,0.0,0.0,0.0,119.084000449955,0.0,350.0,630.37,0.6644
RegionA,1751,449.023499550045,510.22,449.023499550045,0.0,0.0,0.0,0.0,0.0,0.0,61.19650044995501,0.0,350.0,630.05,0.6716
RegionA,1752,443.8395,540.19,443.8395,0.0,0.0,0.0,0.0,0.0,0.0,96.35050000000007,0.0,350.0,454.8,0.676
RegionA,1753,541.2285,587.87,541.2285,0.0,0.0,0.0,0.0,0.0,0.0,46.64149999999995,0.0,350.0,454.55,0.677
RegionA,1754,544.32,650.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,105.67999999999995,0.0,350.0,454.3,0.6747
RegionA,1755,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,0.0,350.0,454.05,0.6691
RegionA,1756,544.320000449955,800.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004495,0.0,350.0,453.8,0.6606
RegionA,1757,544.3200004499549,877.65,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004504,0.0,350.0,453.54,0.6496
RegionA,1758,544.32,950.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,405.67999999999995,0.0,350.0,453.28,0.637
RegionA,1759,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,0.0,350.0,696.95,0.6235
RegionA,1760,544.3199995500449,1059.81,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,515.490000449955,0.0,350.0,696.55,0.6099
RegionA,1761,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,545.4600004499549,0.0,350.0,696.14,0.5973
RegionA,1762,544.320000449955,1100.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,555.679999550045,0.0,350.0,695.73,0.5863
RegionA,1763,513.9045004499551,1089.78,513.9045004499551,0.0,0.0,0.0,0.0,0.0,0.0,575.8754995500449,0.0,350.0,695.32,0.5777
RegionA,1764,483.35399955004505,1059.81,483.35399955004505,0.0,0.0,0.0,0.0,0.0,0.0,576.4560004499549,0.0,350.0,694.91,0.5721
RegionA,1765,458.89334955004506,1012.13,458.89334955004506,0.0,0.0,0.0,0.0,0.0,0.0,553.2366504499549,0.0,350.0,694.5,0.5697
RegionA,1766,417.48344955004507,950.0,417.48344955004507,0.0,0.0,0.0,0.0,0.0,0.0,532.5165504499549,0.0,350.0,694.09,0.5707
RegionA,1767,392.984999550045,877.65,392.984999550045,0.0,0.0,0.0,0.0,0.0,0.0,484.66500044995496,0.0,350.0,693.68,0.575
RegionA,1768,344.788649550045,800.0,344.788649550045,0.0,0.0,0.0,0.0,0.0,0.0,455.211350449955,0.0,350.0,693.28,0.5822
RegionA,1769,321.300000449955,722.35,321.300000449955,0.0,0.0,0.0,0.0,0.0,0.0,401.049999550045,0.0,350.0,1004.67,0.5917
RegionA,1770,314.36099955004505,650.0,314.36099955004505,0.0,0.0,0.0,0.0,0.0,0.0,335.63900044995495,0.0,350.0,1004.09,0.603
RegionA,1771,337.095,587.87,337.095,0.0,0.0,0.0,0.0,0.0,0.0,250.77499999999998,0.0,350.0,1003.51,0.6152
RegionA,1772,274.60350000000005,540.19,274.60350000000005,0.0,0.0,0.0,0.0,0.0,0.0,265.5865,0.0,350.0,1002.94,0.6274
RegionA,1773,348.205499550045,510.22,348.205499550045,0.0,0.0,0.0,0.0,0.0,0.0,162.01450044995505,0.0,350.0,1002.38,0.6387
RegionA,1774,394.335,500.0,394.335,0.0,0.0,0.0,0.0,0.0,0.0,105.66500000000002,0.0,350.0,621.82,0.6483
RegionA,1775,413.612999550045,510.22,413.612999550045,0.0,0.0,0.0,0.0,0.0,0.0,96.60700044995502,0.0,350.0,621.48,0.6555
RegionA,1776,433.98449999999997,540.19,433.98449999999997,0.0,0.0,0.0,0.0,0.0,0.0,106.20550000000009,0.0,350.0,448.61,0.6598
RegionA,1777,522.773999550045,587.87,522.773999550045,0.0,0.0,0.0,0.0,0.0,0.0,65.096000449955,0.0,350.0,448.37,0.6609
RegionA,1778,544.319999550045,650.0,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,105.68000044995495,0.0,350.0,448.14,0.6586
RegionA,1779,544.32,722.35,544.32,0.0,0.0,0.0,0.0,0.0,0.0,178.02999999999997,0.0,350.0,447.91,0.6531
RegionA,1780,544.32,800.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,0.0,350.0,447.69,0.6446
RegionA,1781,544.319999550045,877.65,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,333.3300004499549,0.0,350.0,447.47,0.6338
RegionA,1782,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,405.67999955004495,0.0,350.0,447.26,0.6212
RegionA,1783,544.3200004499549,1012.13,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004506,0.0,350.0,687.78,0.6079
RegionA,1784,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,0.0,350.0,687.48,0.5945
RegionA,1785,544.3199995500449,1089.78,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,545.460000449955,0.0,350.0,687.18,0.582
RegionA,1786,544.32,1100.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,555.68,0.0,350.0,686.9,0.5713
RegionA,1787,517.994999550045,1089.78,517.994999550045,0.0,0.0,0.0,0.0,0.0,0.0,571.785000449955,0.0,350.0,686.63,0.5629
RegionA,1788,463.41450000000003,1059.81,463.41450000000003,0.0,0.0,0.0,0.0,0.0,0.0,596.3954999999999,0.0,350.0,686.37,0.5575
RegionA,1789,481.54365000000007,1012.13,481.54365000000007,0.0,0.0,0.0,0.0,0.0,0.0,530.5863499999999,0.0,350.0,686.12,0.5554
RegionA,1790,423.25469955004496,950.0,423.25469955004496,0.0,0.0,0.0,0.0,0.0,0.0,526.745300449955,0.0,350.0,685.89,0.5567
RegionA,1791,400.24125000000004,877.65,400.24125000000004,0.0,0.0,0.0,0.0,0.0,0.0,477.40874999999994,0.0,350.0,685.66,0.5613
RegionA,1792,334.61100044995504,800.0,334.61100044995504,0.0,0.0,0.0,0.0,0.0,0.0,465.38899955004496,0.0,350.0,685.45,0.5688
RegionA,1793,357.264,722.35,357.264,0.0,0.0,0.0,0.0,0.0,0.0,365.086,0.0,350.0,993.62,0.5788
RegionA,1794,315.98099955004506,650.0,315.98099955004506,0.0,0.0,0.0,0.0,0.0,0.0,334.01900044995494,0.0,350.0,993.36,0.5904
RegionA,1795,295.9875,587.87,295.9875,0.0,0.0,0.0,0.0,0.0,0.0,291.8825,0.0,350.0,993.11,0.603
RegionA,1796,369.508500449955,540.19,369.508500449955,0.0,0.0,0.0,0.0,0.0,0.0,170.68149955004503,0.0,350.0,992.88,0.6155
RegionA,1797,364.1625,510.22,364.1625,0.0,0.0,0.0,0.0,0.0,0.0,146.0575,0.0,350.0,992.68,0.6272
RegionA,1798,393.51150044995507,500.0,393.51150044995507,0.0,0.0,0.0,0.0,0.0,0.0,106.48849955004493,0.0,350.0,616.03,0.6373
RegionA,1799,443.191500449955,510.22,443.191500449955,0.0,0.0,0.0,0.0,0.0,0.0,67.02849955004501,0.0,350.0,615.93,0.645
RegionA,1800,490.10400000000004,540.19,490.10400000000004,0.0,0.0,0.0,0.0,0.0,0.0,50.08600000000001,0.0,350.0,444.78,0.6498
RegionA,1801,526.4054995500451,587.87,526.4054995500451,0.0,0.0,0.0,0.0,0.0,0.0,61.464500449954926,0.0,350.0,444.72,0.6513
RegionA,1802,544.32,650.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,105.67999999999995,0.0,350.0,444.68,0.6495
RegionA,1803,544.320000449955,722.35,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,178.02999955004498,0.0,350.0,444.64,0.6445
RegionA,1804,544.320000449955,800.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,255.67999955004495,0.0,350.0,444.62,0.6365
RegionA,1805,544.320000449955,877.65,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,0.0,350.0,444.61,0.6262
RegionA,1806,544.3199995500449,950.0,544.3199995500449,0.0,0.0,0.0,0.0,0.0,0.0,405.68000044995506,0.0,350.0,444.6,0.6142
RegionA,1807,544.32,1012.13,544.32,0.0,0.0,0.0,0.0,0.0,0.0,467.80999999999995,0.0,350.0,684.01,0.6014
RegionA,1808,544.32,1059.81,544.32,0.0,0.0,0.0,0.0,0.0,0.0,515.4899999999999,0.0,350.0,684.04,0.5886
RegionA,1809,544.319999550045,1089.78,544.319999550045,0.0,0.0,0.0,0.0,0.0,0.0,545.4600004499549,0.0,350.0,684.07,0.5767
RegionA,1810,544.320000449955,1100.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,555.679999550045,0.0,350.0,684.13,0.5665
RegionA,1811,504.225,1089.78,504.225,0.0,0.0,0.0,0.0,0.0,0.0,585.555,0.0,350.0,684.2,0.5588
RegionA,1812,443.4075,1059.81,443.4075,0.0,0.0,0.0,0.0,0.0,0.0,616.4024999999999,0.0,350.0,684.28,0.554
RegionA,1813,464.78879955004504,1012.13,464.78879955004504,0.0,0.0,0.0,0.0,0.0,0.0,547.341200449955,0.0,350.0,684.38,0.5524
RegionA,1814,436.56164955004505,950.0,436.56164955004505,0.0,0.0,0.0,0.0,0.0,0.0,513.4383504499549,0.0,350.0,684.5,0.5543
RegionA,1815,357.5664,877.65,357.5664,0.0,0.0,0.0,0.0,0.0,0.0,520.0835999999999,0.0,350.0,684.63,0.5595
RegionA,1816,328.603499550045,800.0,328.603499550045,0.0,0.0,0.0,0.0,0.0,0.0,471.396500449955,0.0,350.0,684.77,0.5676
RegionA,1817,319.38300000000004,722.35,319.38300000000004,0.0,0.0,0.0,0.0,0.0,0.0,402.967,0.0,350.0,993.14,0.5782
RegionA,1818,310.959,650.0,310.959,0.0,0.0,0.0,0.0,0.0,0.0,339.041,0.0,350.0,993.39,0.5904
RegionA,1819,293.557499550045,587.87,293.557499550045,0.0,0.0,0.0,0.0,0.0,0.0,294.312500449955,0.0,350.0,993.66,0.6036
RegionA,1820,326.456999550045,540.19,326.456999550045,0.0,0.0,0.0,0.0,0.0,0.0,213.73300044995506,0.0,350.0,993.95,0.6167
RegionA,1821,371.641500449955,510.22,371.641500449955,0.0,0.0,0.0,0.0,0.0,0.0,138.57849955004502,0.0,350.0,994.26,0.6291
RegionA,1822,399.073500449955,500.0,399.073500449955,0.0,0.0,0.0,0.0,0.0,0.0,100.92649955004498,0.0,350.0,617.33,0.6397
RegionA,1823,410.53499999999997,510.22,410.53499999999997,0.0,0.0,0.0,0.0,0.0,0.0,99.68500000000006,0.0,350.0,617.54,0.648
RegionA,1824,481.5449995500451,540.19,481.5449995500451,0.0,0.0,0.0,0.0,0.0,0.0,58.64500044995498,0.0,350.0,446.16,0.6534
RegionA,1825,514.552499550045,587.87,514.552499550045,0.0,0.0,0.0,0.0,0.0,0.0,73.31750044995499,0.0,350.0,446.33,0.6555
RegionA,1826,544.320000449955,650.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,105.67999955004495,0.0,350.0,446.51,0.6543
RegionA,1827,544.3200004499549,722.35,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,178.0299995500451,0.0,350.0,446.7,0.6498
RegionA,1828,544.32,800.0,544.32,0.0,0.0,0.0,0.0,0.0,0.0,255.67999999999995,0.0,350.0,446.89,0.6424
RegionA,1829,544.320000449955,877.65,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,333.32999955004493,0.0,350.0,447.09,0.6327
RegionA,1830,544.320000449955,950.0,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,405.67999955004495,0.0,350.0,447.29,0.6212
RegionA,1831,544.320000449955,1012.13,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,467.80999955004495,0.0,350.0,688.47,0.609
RegionA,1832,544.320000449955,1059.81,544.320000449955,0.0,0.0,0.0,0.0,0.0,0.0,515.4899995500449,0.0,350.0,688.8,0.5967
RegionA,1833,544.3200004499549,1089.78,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,545.459999550045,0.0,350.0,689.15,0.5853
RegionA,1834,544.3200004499549,1100.0,544.3200004499549,0.0,0.0,0.0,0.0,0.0,0.0,555.6799995500451,0.0,350.0,689.5,0.5756
RegionA,1835,505.1565000000001,1089.78,505.1565000000001,0.0,0.0,0.0,0.0,0.0,0.0,584.6234999999999,0.0,350.0,689.86,0.5684
RegionA,1836,465.6919504499551,1059.81,465.6919504499551,0.0,0.0,0.0,0.0,0.0,0.0,594.1180495500448,0.0,350.0,690.23,0.564
RegionA,1837,447.31034955004503,1012.13,447.31034955004503,0.0,0.0,0.0,0.0,0.0,0.0,564.8196504499549,0.0,350.0,690.6,0.563
RegionA,1838,414.773999550045,950.0,414.773999550045,0.0,0.0,0.0,0.0,0.0,0.0,535.226000449955,0.0,350.0,690.98,0.5653
RegionA,1839,403.675649550045,877.65,403.675649550045,0.0,0.0,0.0,0.0,0.0,0.0,473.97435044995495,0.0,350.0,691.36,0.5709
RegionA,1840,330.39900044995505,800.0,330.39900044995505,0.0,0.0,0.0,0.0,0.0,0.0,469.60099955004495,0.0,350.0,691.75,0.5794
RegionA,1841,292.80150044995503,722.35,292.80150044995503,0.0,0.0,0.0,0.0,0.0,0.0,429.548499550045,0.0,350.0,1003.62,0.5904
RegionA,1842,329.548499550045,650.0,329.548499550045,0.0,0.0,0.0,0.0,0.0,0.0,320.451500449955,0.0,350.0,1004.2,0.603
RegionA,1843,305.910000449955,587.87,305.910000449955,0.0,0.0,0.0,0.0,0.0,0.0,281.959999550045,0.0,350.0,1004.78,0.6165
