TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartHour,FinishHour,Duration_h,GPU_Demand,WaitingHour,NetworkLatency_ms,LatestFinishHour
39318,BatchInference,RegionA,RegionA,2389,2389.0,2391.75,2.75,21.0,0.0,5.0,2406.0
10184,BatchInference,RegionD,RegionD,2390,2390.0,2392.7833333333333,2.783333333333333,15.0,0.0,5.0,2406.0
31955,BatchInference,RegionD,RegionD,2385,2385.0,2387.7833333333333,2.783333333333333,16.0,0.0,5.0,2406.0
4060,BatchInference,RegionA,RegionA,2383,2383.0,2385.8,2.8,8.0,0.0,5.0,2406.0
43668,BatchInference,RegionB,RegionB,2380,2380.0,2382.8333333333335,2.8333333333333335,19.0,0.0,5.0,2406.0
46818,BatchInference,RegionC,RegionC,2397,2397.0,2399.8333333333335,2.8333333333333335,16.0,0.0,5.0,2406.0
36934,BatchInference,RegionD,RegionD,2382,2382.0,2384.866666666667,2.8666666666666667,6.0,0.0,5.0,2406.0
16109,BatchInference,RegionF,RegionF,2389,2389.0,2391.9166666666665,2.9166666666666665,7.0,0.0,5.0,2406.0
57,BatchInference,RegionE,RegionE,2390,2390.0,2393.0,3.0,16.0,0.0,5.0,2406.0
1136,BatchInference,RegionB,RegionB,2390,2390.0,2393.0333333333333,3.033333333333333,12.0,0.0,5.0,2406.0
3928,BatchInference,RegionF,RegionF,2397,2397.0,2400.0333333333333,3.033333333333333,4.0,0.0,5.0,2406.0
20632,BatchInference,RegionC,RegionC,2386,2386.0,2389.0666666666666,3.066666666666667,14.0,0.0,5.0,2406.0
49525,BatchInference,RegionB,RegionB,2399,2399.0,2402.116666666667,3.1166666666666667,16.0,0.0,5.0,2406.0
29402,BatchInference,RegionC,RegionC,2384,2384.0,2387.133333333333,3.1333333333333333,17.0,0.0,5.0,2406.0
2648,BatchInference,RegionE,RegionE,2397,2397.0,2400.1833333333334,3.183333333333333,19.0,0.0,5.0,2406.0
47967,BatchInference,RegionD,RegionD,2390,2390.0,2393.1833333333334,3.183333333333333,20.0,0.0,5.0,2406.0
27301,BatchInference,RegionA,RegionA,2392,2392.0,2395.2,3.2,5.0,0.0,5.0,2406.0
47787,BatchInference,RegionB,RegionB,2392,2392.0,2395.2166666666667,3.216666666666667,8.0,0.0,5.0,2406.0
16345,BatchInference,RegionF,RegionF,2393,2393.0,2396.233333333333,3.2333333333333334,9.0,0.0,5.0,2406.0
12431,BatchInference,RegionB,RegionB,2396,2396.0,2399.2833333333333,3.283333333333333,17.0,0.0,5.0,2406.0
33356,BatchInference,RegionB,RegionB,2387,2387.0,2390.366666666667,3.3666666666666667,14.0,0.0,5.0,2406.0
34989,BatchInference,RegionA,RegionA,2381,2381.0,2384.366666666667,3.3666666666666667,13.0,0.0,5.0,2406.0
20799,BatchInference,RegionF,RegionF,2397,2397.0,2400.4,3.4,14.0,0.0,5.0,2406.0
22926,BatchInference,RegionA,RegionA,2377,2377.0,2380.4666666666667,3.466666666666667,19.0,0.0,5.0,2406.0
4848,BatchInference,RegionB,RegionB,2394,2394.0,2397.6,3.6,17.0,0.0,5.0,2406.0
14622,BatchInference,RegionB,RegionB,2386,2386.0,2389.6666666666665,3.6666666666666665,23.0,0.0,5.0,2406.0
43993,BatchInference,RegionE,RegionE,2396,2396.0,2399.6666666666665,3.6666666666666665,16.0,0.0,5.0,2406.0
2763,BatchInference,RegionB,RegionB,2379,2379.0,2382.75,3.75,15.0,0.0,5.0,2406.0
37688,BatchInference,RegionD,RegionD,2384,2384.0,2387.766666666667,3.7666666666666666,6.0,0.0,5.0,2406.0
22871,BatchInference,RegionE,RegionE,2381,2381.0,2384.8166666666666,3.816666666666667,7.0,0.0,5.0,2406.0
4851,BatchInference,RegionD,RegionD,2390,2390.0,2393.8333333333335,3.8333333333333335,8.0,0.0,5.0,2406.0
17466,BatchInference,RegionE,RegionE,2380,2380.0,2383.85,3.85,20.0,0.0,5.0,2406.0
583,BatchInference,RegionA,RegionA,2388,2388.0,2391.9166666666665,3.9166666666666665,12.0,0.0,5.0,2406.0
11993,BatchInference,RegionC,RegionC,2382,2382.0,2385.9333333333334,3.933333333333333,15.0,0.0,5.0,2406.0
20403,BatchInference,RegionD,RegionD,2388,2388.0,2391.983333333333,3.9833333333333334,14.0,0.0,5.0,2406.0
23381,BatchInference,RegionD,RegionD,2394,2394.0,2398.0,4.0,15.0,0.0,5.0,2406.0
15242,BatchInference,RegionE,RegionE,2399,2399.0,2403.05,4.05,7.0,0.0,5.0,2406.0
37668,BatchInference,RegionD,RegionD,2392,2392.0,2396.116666666667,4.116666666666666,11.0,0.0,5.0,2406.0
20312,BatchInference,RegionD,RegionD,2396,2396.0,2400.133333333333,4.133333333333334,16.0,0.0,5.0,2406.0
29787,BatchInference,RegionA,RegionA,2397,2397.0,2401.1666666666665,4.166666666666667,7.0,0.0,5.0,2406.0
18905,BatchInference,RegionA,RegionA,2381,2381.0,2385.1833333333334,4.183333333333334,12.0,0.0,5.0,2406.0
45986,BatchInference,RegionD,RegionD,2395,2395.0,2399.1833333333334,4.183333333333334,20.0,0.0,5.0,2406.0
4113,BatchInference,RegionA,RegionA,2391,2391.0,2395.2,4.2,15.0,0.0,5.0,2406.0
45731,BatchInference,RegionE,RegionE,2391,2391.0,2395.2,4.2,14.0,0.0,5.0,2406.0
28161,BatchInference,RegionB,RegionB,2381,2381.0,2385.2166666666667,4.216666666666667,4.0,0.0,5.0,2406.0
4418,BatchInference,RegionD,RegionD,2398,2398.0,2402.233333333333,4.233333333333333,11.0,0.0,5.0,2406.0
40802,BatchInference,RegionB,RegionB,2383,2383.0,2387.25,4.25,16.0,0.0,5.0,2406.0
17938,BatchInference,RegionE,RegionE,2398,2398.0,2402.266666666667,4.266666666666667,23.0,0.0,5.0,2406.0
33741,BatchInference,RegionF,RegionF,2379,2379.0,2383.3,4.3,9.0,0.0,5.0,2406.0
11351,BatchInference,RegionD,RegionD,2394,2394.0,2398.35,4.35,16.0,0.0,5.0,2406.0
18869,BatchInference,RegionD,RegionD,2386,2386.0,2390.4333333333334,4.433333333333334,7.0,0.0,5.0,2406.0
18427,BatchInference,RegionB,RegionB,2378,2378.0,2382.45,4.45,18.0,0.0,5.0,2406.0
37081,BatchInference,RegionA,RegionA,2397,2397.0,2401.45,4.45,17.0,0.0,5.0,2406.0
18847,BatchInference,RegionB,RegionB,2391,2391.0,2395.516666666667,4.516666666666667,8.0,0.0,5.0,2406.0
18826,BatchInference,RegionA,RegionA,2392,2392.0,2396.5333333333333,4.533333333333333,17.0,0.0,5.0,2406.0
37078,BatchInference,RegionD,RegionD,2379,2379.0,2383.5833333333335,4.583333333333333,14.0,0.0,5.0,2406.0
25631,BatchInference,RegionD,RegionD,2392,2392.0,2396.7166666666667,4.716666666666667,18.0,0.0,5.0,2406.0
38165,BatchInference,RegionB,RegionB,2399,2399.0,2403.75,4.75,10.0,0.0,5.0,2406.0
6392,BatchInference,RegionD,RegionD,2397,2397.0,2401.7833333333333,4.783333333333333,5.0,0.0,5.0,2406.0
33589,BatchInference,RegionE,RegionE,2387,2387.0,2391.7833333333333,4.783333333333333,22.0,0.0,5.0,2406.0
39791,BatchInference,RegionB,RegionB,2377,2377.0,2381.7833333333333,4.783333333333333,4.0,0.0,5.0,2406.0
37236,BatchInference,RegionE,RegionE,2378,2378.0,2382.8,4.8,21.0,0.0,5.0,2406.0
205,BatchInference,RegionB,RegionB,2385,2385.0,2389.9166666666665,4.916666666666667,6.0,0.0,5.0,2406.0
34369,BatchInference,RegionD,RegionD,2385,2385.0,2389.9666666666667,4.966666666666667,18.0,0.0,5.0,2406.0
6508,BatchInference,RegionB,RegionB,2394,2394.0,2398.983333333333,4.983333333333333,23.0,0.0,5.0,2406.0
45156,BatchInference,RegionA,RegionA,2388,2388.0,2393.0333333333333,5.033333333333333,9.0,0.0,5.0,2406.0
24572,BatchInference,RegionA,RegionA,2390,2390.0,2395.05,5.05,9.0,0.0,5.0,2406.0
18061,BatchInference,RegionC,RegionC,2388,2388.0,2393.0666666666666,5.066666666666666,9.0,0.0,5.0,2406.0
40966,BatchInference,RegionB,RegionB,2399,2399.0,2404.0833333333335,5.083333333333333,20.0,0.0,5.0,2406.0
11216,BatchInference,RegionA,RegionA,2379,2379.0,2384.116666666667,5.116666666666666,20.0,0.0,5.0,2406.0
14772,BatchInference,RegionA,RegionA,2382,2382.0,2387.116666666667,5.116666666666666,12.0,0.0,5.0,2406.0
31953,BatchInference,RegionB,RegionB,2387,2387.0,2392.15,5.15,19.0,0.0,5.0,2406.0
23667,BatchInference,RegionA,RegionA,2386,2386.0,2391.2166666666667,5.216666666666667,15.0,0.0,5.0,2406.0
19682,BatchInference,RegionD,RegionD,2390,2390.0,2395.233333333333,5.233333333333333,11.0,0.0,5.0,2406.0
26788,BatchInference,RegionF,RegionF,2386,2386.0,2391.2833333333333,5.283333333333333,12.0,0.0,5.0,2406.0
30715,BatchInference,RegionD,RegionD,2396,2396.0,2401.3166666666666,5.316666666666666,14.0,0.0,5.0,2406.0
16116,BatchInference,RegionA,RegionA,2382,2382.0,2387.3333333333335,5.333333333333333,7.0,0.0,5.0,2406.0
47613,BatchInference,RegionD,RegionD,2380,2380.0,2385.3333333333335,5.333333333333333,22.0,0.0,5.0,2406.0
25757,BatchInference,RegionE,RegionE,2377,2377.0,2382.366666666667,5.366666666666666,17.0,0.0,5.0,2406.0
49336,BatchInference,RegionB,RegionB,2382,2382.0,2387.4166666666665,5.416666666666667,8.0,0.0,5.0,2406.0
45887,BatchInference,RegionD,RegionD,2394,2394.0,2399.4333333333334,5.433333333333334,10.0,0.0,5.0,2406.0
36902,BatchInference,RegionE,RegionE,2389,2389.0,2394.516666666667,5.516666666666667,22.0,0.0,5.0,2406.0
29785,BatchInference,RegionE,RegionE,2377,2377.0,2382.5333333333333,5.533333333333333,17.0,0.0,5.0,2406.0
45583,BatchInference,RegionB,RegionB,2389,2389.0,2394.5333333333333,5.533333333333333,13.0,0.0,5.0,2406.0
14327,BatchInference,RegionB,RegionB,2394,2394.0,2399.55,5.55,21.0,0.0,5.0,2406.0
1234,BatchInference,RegionB,RegionB,2385,2385.0,2390.5666666666666,5.566666666666666,9.0,0.0,5.0,2406.0
10622,BatchInference,RegionC,RegionC,2379,2379.0,2384.5666666666666,5.566666666666666,23.0,0.0,5.0,2406.0
39597,BatchInference,RegionD,RegionD,2386,2386.0,2391.5833333333335,5.583333333333333,17.0,0.0,5.0,2406.0
29779,BatchInference,RegionF,RegionF,2376,2376.0,2381.6,5.6,17.0,0.0,5.0,2406.0
44439,BatchInference,RegionE,RegionE,2399,2399.0,2404.616666666667,5.616666666666666,6.0,0.0,5.0,2406.0
46942,BatchInference,RegionC,RegionC,2399,2399.0,2404.7,5.7,11.0,0.0,5.0,2406.0
32420,BatchInference,RegionD,RegionD,2388,2388.0,2393.7166666666667,5.716666666666667,19.0,0.0,5.0,2406.0
9850,BatchInference,RegionE,RegionE,2387,2387.0,2392.733333333333,5.733333333333333,13.0,0.0,5.0,2406.0
18367,BatchInference,RegionA,RegionA,2391,2391.0,2396.766666666667,5.766666666666667,19.0,0.0,5.0,2406.0
35013,BatchInference,RegionE,RegionE,2377,2377.0,2382.766666666667,5.766666666666667,9.0,0.0,5.0,2406.0
11834,BatchInference,RegionB,RegionB,2386,2386.0,2391.866666666667,5.866666666666666,19.0,0.0,5.0,2406.0
40831,BatchInference,RegionE,RegionE,2394,2394.0,2399.9166666666665,5.916666666666667,17.0,0.0,5.0,2406.0
42958,BatchInference,RegionA,RegionA,2395,2395.0,2401.016666666667,6.016666666666667,19.0,0.0,5.0,2406.0
16274,BatchInference,RegionA,RegionA,2388,2388.0,2394.05,6.05,21.0,0.0,5.0,2406.0
46875,BatchInference,RegionB,RegionB,2385,2385.0,2391.1666666666665,6.166666666666667,18.0,0.0,5.0,2406.0
33422,BatchInference,RegionB,RegionB,2376,2376.0,2382.1833333333334,6.183333333333334,9.0,0.0,5.0,2406.0
3113,BatchInference,RegionD,RegionD,2387,2387.0,2393.233333333333,6.233333333333333,15.0,0.0,5.0,2406.0
7403,BatchInference,RegionD,RegionD,2376,2376.0,2382.233333333333,6.233333333333333,10.0,0.0,5.0,2406.0
30199,BatchInference,RegionF,RegionF,2390,2390.0,2396.233333333333,6.233333333333333,15.0,0.0,5.0,2406.0
42663,BatchInference,RegionA,RegionA,2388,2388.0,2394.233333333333,6.233333333333333,7.0,0.0,5.0,2406.0
40505,BatchInference,RegionA,RegionA,2396,2396.0,2402.3333333333335,6.333333333333333,6.0,0.0,5.0,2406.0
45742,BatchInference,RegionC,RegionC,2385,2385.0,2391.366666666667,6.366666666666666,20.0,0.0,5.0,2406.0
36729,BatchInference,RegionC,RegionC,2388,2388.0,2394.4166666666665,6.416666666666667,9.0,0.0,5.0,2406.0
26377,BatchInference,RegionB,RegionB,2376,2376.0,2382.4333333333334,6.433333333333334,17.0,0.0,5.0,2406.0
39397,BatchInference,RegionA,RegionA,2390,2390.0,2396.4666666666667,6.466666666666667,7.0,0.0,5.0,2406.0
37312,BatchInference,RegionB,RegionB,2383,2383.0,2389.55,6.55,17.0,0.0,5.0,2406.0
3736,BatchInference,RegionD,RegionD,2396,2396.0,2402.6,6.6,19.0,0.0,5.0,2406.0
37834,BatchInference,RegionF,RegionF,2394,2394.0,2400.65,6.65,17.0,0.0,5.0,2406.0
47013,AITraining,RegionD,RegionD,2389,2389.0,2389.1666666666665,0.16666666666666666,67.0,0.0,5.0,2406.0
32241,AITraining,RegionD,RegionD,2395,2395.0,2395.233333333333,0.23333333333333334,112.0,0.0,5.0,2406.0
30449,AITraining,RegionB,RegionB,2398,2398.0,2398.266666666667,0.26666666666666666,44.0,0.0,5.0,2406.0
16146,AITraining,RegionE,RegionE,2378,2378.0,2378.3,0.3,60.0,0.0,5.0,2406.0
39010,AITraining,RegionD,RegionD,2379,2379.0,2379.3333333333335,0.3333333333333333,86.0,0.0,5.0,2406.0
41990,AITraining,RegionD,RegionD,2393,2393.0,2393.4166666666665,0.4166666666666667,22.0,0.0,5.0,2406.0
39262,AITraining,RegionE,RegionE,2378,2378.0,2378.4333333333334,0.43333333333333335,103.0,0.0,5.0,2406.0
46688,AITraining,RegionE,RegionE,2378,2378.0,2378.4666666666667,0.4666666666666667,50.0,0.0,5.0,2406.0
27637,AITraining,RegionD,RegionD,2391,2391.0,2391.516666666667,0.5166666666666667,50.0,0.0,5.0,2406.0
36863,AITraining,RegionF,RegionF,2394,2394.0,2394.516666666667,0.5166666666666667,101.0,0.0,5.0,2406.0
39773,AITraining,RegionE,RegionE,2395,2395.0,2395.5666666666666,0.5666666666666667,33.0,0.0,5.0,2406.0
12397,AITraining,RegionA,RegionA,2391,2391.0,2391.616666666667,0.6166666666666667,101.0,0.0,5.0,2406.0
6767,AITraining,RegionF,RegionF,2395,2395.0,2395.7,0.7,29.0,0.0,5.0,2406.0
34377,AITraining,RegionF,RegionF,2383,2383.0,2383.733333333333,0.7333333333333333,46.0,0.0,5.0,2406.0
36157,AITraining,RegionD,RegionD,2396,2396.0,2396.7833333333333,0.7833333333333333,86.0,0.0,5.0,2406.0
8915,AITraining,RegionD,RegionD,2392,2392.0,2392.8166666666666,0.8166666666666667,97.0,0.0,5.0,2406.0
18720,AITraining,RegionF,RegionF,2381,2381.0,2381.866666666667,0.8666666666666667,120.0,0.0,5.0,2406.0
26136,AITraining,RegionE,RegionE,2390,2390.0,2390.866666666667,0.8666666666666667,120.0,0.0,5.0,2406.0
9845,AITraining,RegionF,RegionF,2379,2379.0,2379.9166666666665,0.9166666666666666,102.0,0.0,5.0,2406.0
43266,AITraining,RegionA,RegionA,2388,2388.0,2388.983333333333,0.9833333333333333,103.0,0.0,5.0,2406.0
46582,AITraining,RegionE,RegionE,2384,2384.0,2385.05,1.05,33.0,0.0,5.0,2406.0
26584,AITraining,RegionF,RegionF,2380,2380.0,2381.0666666666666,1.0666666666666667,125.0,0.0,5.0,2406.0
10704,AITraining,RegionF,RegionF,2382,2382.0,2383.0833333333335,1.0833333333333333,110.0,0.0,5.0,2406.0
18713,AITraining,RegionF,RegionF,2380,2380.0,2381.0833333333335,1.0833333333333333,38.0,0.0,5.0,2406.0
7973,AITraining,RegionE,RegionE,2379,2379.0,2380.116666666667,1.1166666666666667,70.0,0.0,5.0,2406.0
11304,AITraining,RegionD,RegionD,2383,2383.0,2384.1666666666665,1.1666666666666667,112.0,0.0,5.0,2406.0
49609,AITraining,RegionA,RegionA,2397,2397.0,2398.1666666666665,1.1666666666666667,38.0,0.0,5.0,2406.0
36438,AITraining,RegionB,RegionB,2380,2380.0,2381.2166666666667,1.2166666666666666,30.0,0.0,5.0,2406.0
43380,AITraining,RegionD,RegionD,2380,2380.0,2381.2166666666667,1.2166666666666666,50.0,0.0,5.0,2406.0
7857,AITraining,RegionF,RegionF,2399,2399.0,2400.2833333333333,1.2833333333333334,115.0,0.0,5.0,2406.0
29364,AITraining,RegionE,RegionE,2390,2390.0,2391.2833333333333,1.2833333333333334,111.0,0.0,5.0,2406.0
31539,AITraining,RegionD,RegionD,2379,2379.0,2380.2833333333333,1.2833333333333334,103.0,0.0,5.0,2406.0
43153,AITraining,RegionF,RegionF,2385,2385.0,2386.3166666666666,1.3166666666666667,36.0,0.0,5.0,2406.0
35545,AITraining,RegionF,RegionF,2388,2388.0,2389.383333333333,1.3833333333333333,31.0,0.0,5.0,2406.0
5277,AITraining,RegionE,RegionE,2385,2385.0,2386.4666666666667,1.4666666666666666,64.0,0.0,5.0,2406.0
9415,AITraining,RegionD,RegionD,2376,2376.0,2377.4666666666667,1.4666666666666666,119.0,0.0,5.0,2406.0
5845,AITraining,RegionD,RegionD,2382,2382.0,2383.516666666667,1.5166666666666666,26.0,0.0,5.0,2406.0
48528,AITraining,RegionD,RegionD,2398,2398.0,2399.516666666667,1.5166666666666666,36.0,0.0,5.0,2406.0
24073,AITraining,RegionB,RegionB,2395,2395.0,2396.5333333333333,1.5333333333333334,110.0,0.0,5.0,2406.0
27713,AITraining,RegionF,RegionF,2387,2387.0,2388.5333333333333,1.5333333333333334,87.0,0.0,5.0,2406.0
32894,AITraining,RegionF,RegionF,2382,2382.0,2383.5333333333333,1.5333333333333334,70.0,0.0,5.0,2406.0
30207,AITraining,RegionD,RegionD,2380,2380.0,2381.55,1.55,33.0,0.0,5.0,2406.0
3809,AITraining,RegionF,RegionF,2376,2376.0,2377.633333333333,1.6333333333333333,32.0,0.0,5.0,2406.0
36369,AITraining,RegionE,RegionE,2387,2387.0,2388.633333333333,1.6333333333333333,70.0,0.0,5.0,2406.0
16699,AITraining,RegionF,RegionF,2393,2393.0,2394.7,1.7,127.0,0.0,5.0,2406.0
17181,AITraining,RegionD,RegionD,2387,2387.0,2388.7,1.7,82.0,0.0,5.0,2406.0
17864,AITraining,RegionD,RegionD,2378,2378.0,2379.7,1.7,120.0,0.0,5.0,2406.0
25795,AITraining,RegionE,RegionE,2390,2390.0,2391.7166666666667,1.7166666666666666,46.0,0.0,5.0,2406.0
41146,AITraining,RegionF,RegionF,2394,2394.0,2395.7166666666667,1.7166666666666666,57.0,0.0,5.0,2406.0
28753,AITraining,RegionE,RegionE,2396,2396.0,2397.75,1.75,74.0,0.0,5.0,2406.0
38208,AITraining,RegionF,RegionF,2392,2392.0,2393.766666666667,1.7666666666666666,122.0,0.0,5.0,2406.0
31710,AITraining,RegionD,RegionD,2377,2377.0,2378.9,1.9,64.0,0.0,5.0,2406.0
37857,AITraining,RegionD,RegionD,2396,2396.0,2397.9166666666665,1.9166666666666667,42.0,0.0,5.0,2406.0
34201,AITraining,RegionB,RegionB,2384,2384.0,2385.9333333333334,1.9333333333333333,78.0,0.0,5.0,2406.0
46011,AITraining,RegionE,RegionE,2395,2395.0,2396.9666666666667,1.9666666666666666,66.0,0.0,5.0,2406.0
49550,AITraining,RegionA,RegionA,2397,2397.0,2399.0,2.0,120.0,0.0,5.0,2406.0
31011,AITraining,RegionF,RegionF,2391,2391.0,2393.016666666667,2.0166666666666666,58.0,0.0,5.0,2406.0
10275,AITraining,RegionE,RegionE,2386,2386.0,2388.0833333333335,2.0833333333333335,38.0,0.0,5.0,2406.0
35571,AITraining,RegionF,RegionF,2385,2385.0,2387.1,2.1,111.0,0.0,5.0,2406.0
4599,AITraining,RegionD,RegionD,2385,2385.0,2387.1666666666665,2.1666666666666665,34.0,0.0,5.0,2406.0
23479,AITraining,RegionD,RegionD,2377,2377.0,2379.1833333333334,2.183333333333333,113.0,0.0,5.0,2406.0
30900,AITraining,RegionF,RegionF,2383,2383.0,2385.1833333333334,2.183333333333333,36.0,0.0,5.0,2406.0
22705,AITraining,RegionE,RegionE,2385,2385.0,2387.25,2.25,80.0,0.0,5.0,2406.0
45404,AITraining,RegionF,RegionF,2380,2380.0,2382.25,2.25,74.0,0.0,5.0,2406.0
47419,AITraining,RegionC,RegionC,2382,2382.0,2384.25,2.25,67.0,0.0,5.0,2406.0
17991,AITraining,RegionF,RegionF,2388,2388.0,2390.266666666667,2.2666666666666666,26.0,0.0,5.0,2406.0
22937,AITraining,RegionF,RegionF,2386,2386.0,2388.2833333333333,2.283333333333333,52.0,0.0,5.0,2406.0
38408,AITraining,RegionD,RegionD,2397,2397.0,2399.2833333333333,2.283333333333333,37.0,0.0,5.0,2406.0
34647,AITraining,RegionB,RegionB,2389,2389.0,2391.3,2.3,59.0,0.0,5.0,2406.0
5727,AITraining,RegionD,RegionD,2389,2389.0,2391.3166666666666,2.316666666666667,82.0,0.0,5.0,2406.0
33770,AITraining,RegionD,RegionD,2398,2398.0,2400.3333333333335,2.3333333333333335,88.0,0.0,5.0,2406.0
45172,AITraining,RegionE,RegionE,2380,2380.0,2382.3333333333335,2.3333333333333335,73.0,0.0,5.0,2406.0
12181,AITraining,RegionC,RegionC,2381,2381.0,2383.366666666667,2.3666666666666667,68.0,0.0,5.0,2406.0
13376,AITraining,RegionD,RegionD,2394,2394.0,2396.383333333333,2.3833333333333333,53.0,0.0,5.0,2406.0
31709,AITraining,RegionD,RegionD,2387,2387.0,2389.4666666666667,2.466666666666667,44.0,0.0,5.0,2406.0
48579,AITraining,RegionF,RegionF,2399,2399.0,2401.5,2.5,119.0,0.0,5.0,2406.0
31191,AITraining,RegionD,RegionD,2382,2382.0,2384.5833333333335,2.5833333333333335,65.0,0.0,5.0,2406.0
47509,AITraining,RegionF,RegionF,2381,2381.0,2383.633333333333,2.6333333333333333,71.0,0.0,5.0,2406.0
17898,AITraining,RegionE,RegionE,2391,2391.0,2393.65,2.65,78.0,0.0,5.0,2406.0
2055,AITraining,RegionD,RegionD,2386,2386.0,2388.6666666666665,2.6666666666666665,116.0,0.0,5.0,2406.0
1455,AITraining,RegionF,RegionF,2399,2399.0,2401.733333333333,2.7333333333333334,37.0,0.0,5.0,2406.0
2517,AITraining,RegionF,RegionF,2392,2392.0,2394.733333333333,2.7333333333333334,30.0,0.0,5.0,2406.0
15694,AITraining,RegionE,RegionE,2386,2386.0,2388.866666666667,2.8666666666666667,63.0,0.0,5.0,2406.0
40898,AITraining,RegionA,RegionA,2380,2380.0,2382.866666666667,2.8666666666666667,122.0,0.0,5.0,2406.0
5435,AITraining,RegionE,RegionE,2395,2395.0,2397.95,2.95,116.0,0.0,5.0,2406.0
15675,AITraining,RegionF,RegionF,2390,2390.0,2392.983333333333,2.9833333333333334,87.0,0.0,5.0,2406.0
46823,AITraining,RegionD,RegionD,2398,2398.0,2400.983333333333,2.9833333333333334,109.0,0.0,5.0,2406.0
12755,AITraining,RegionE,RegionE,2383,2383.0,2386.05,3.05,51.0,0.0,5.0,2406.0
22576,AITraining,RegionF,RegionF,2395,2395.0,2398.0833333333335,3.0833333333333335,16.0,0.0,5.0,2406.0
38944,AITraining,RegionC,RegionC,2387,2387.0,2390.1,3.1,91.0,0.0,5.0,2406.0
28123,AITraining,RegionD,RegionD,2385,2385.0,2388.116666666667,3.1166666666666667,30.0,0.0,5.0,2406.0
43690,AITraining,RegionE,RegionE,2377,2377.0,2380.133333333333,3.1333333333333333,102.0,0.0,5.0,2406.0
14749,AITraining,RegionE,RegionE,2389,2389.0,2392.15,3.15,97.0,0.0,5.0,2406.0
9591,AITraining,RegionD,RegionD,2378,2378.0,2381.1833333333334,3.183333333333333,27.0,0.0,5.0,2406.0
35335,AITraining,RegionF,RegionF,2376,2376.0,2379.2166666666667,3.216666666666667,34.0,0.0,5.0,2406.0
49575,AITraining,RegionF,RegionF,2397,2397.0,2400.2166666666667,3.216666666666667,27.0,0.0,5.0,2406.0
30452,AITraining,RegionE,RegionE,2391,2391.0,2394.3,3.3,55.0,0.0,5.0,2406.0
46192,AITraining,RegionB,RegionB,2386,2386.0,2389.3,3.3,113.0,0.0,5.0,2406.0
15916,AITraining,RegionE,RegionE,2397,2397.0,2400.383333333333,3.3833333333333333,81.0,0.0,5.0,2406.0
20139,AITraining,RegionD,RegionD,2381,2381.0,2384.4166666666665,3.4166666666666665,71.0,0.0,5.0,2406.0
18325,AITraining,RegionF,RegionF,2385,2385.0,2388.45,3.45,58.0,0.0,5.0,2406.0
36260,AITraining,RegionF,RegionF,2378,2378.0,2381.483333333333,3.4833333333333334,85.0,0.0,5.0,2406.0
20964,AITraining,RegionB,RegionB,2380,2380.0,2383.5,3.5,112.0,0.0,5.0,2406.0
42018,AITraining,RegionF,RegionF,2394,2394.0,2397.5666666666666,3.566666666666667,64.0,0.0,5.0,2406.0
34834,AITraining,RegionE,RegionE,2383,2383.0,2386.616666666667,3.6166666666666667,123.0,0.0,5.0,2406.0
21384,AITraining,RegionC,RegionC,2377,2377.0,2380.633333333333,3.6333333333333333,110.0,0.0,5.0,2406.0
4353,AITraining,RegionE,RegionE,2398,2398.0,2401.7,3.7,21.0,0.0,5.0,2406.0
19387,AITraining,RegionE,RegionE,2392,2392.0,2395.766666666667,3.7666666666666666,104.0,0.0,5.0,2406.0
17233,AITraining,RegionD,RegionD,2390,2390.0,2393.8,3.8,122.0,0.0,5.0,2406.0
23936,AITraining,RegionD,RegionD,2389,2389.0,2392.8333333333335,3.8333333333333335,127.0,0.0,5.0,2406.0
23514,AITraining,RegionF,RegionF,2385,2385.0,2388.85,3.85,76.0,0.0,5.0,2406.0
48837,AITraining,RegionD,RegionD,2396,2396.0,2399.85,3.85,23.0,0.0,5.0,2406.0
49968,AITraining,RegionE,RegionE,2384,2384.0,2387.866666666667,3.8666666666666667,120.0,0.0,5.0,2406.0
29425,AITraining,RegionF,RegionF,2378,2378.0,2381.883333333333,3.8833333333333333,98.0,0.0,5.0,2406.0
30583,AITraining,RegionE,RegionE,2387,2387.0,2390.9,3.9,121.0,0.0,5.0,2406.0
15921,AITraining,RegionD,RegionD,2394,2394.0,2397.9166666666665,3.9166666666666665,127.0,0.0,5.0,2406.0
42578,AITraining,RegionC,RegionC,2399,2399.0,2402.9166666666665,3.9166666666666665,37.0,0.0,5.0,2406.0
33418,AITraining,RegionE,RegionE,2378,2378.0,2381.95,3.95,122.0,0.0,5.0,2406.0
56,AITraining,RegionE,RegionE,2394,2394.0,2398.0,4.0,19.0,0.0,5.0,2406.0
49640,AITraining,RegionE,RegionE,2395,2395.0,2399.05,4.05,54.0,0.0,5.0,2406.0
7372,AITraining,RegionF,RegionF,2395,2395.0,2399.1,4.1,104.0,0.0,5.0,2406.0
11961,AITraining,RegionE,RegionE,2376,2376.0,2380.1,4.1,111.0,0.0,5.0,2406.0
2167,AITraining,RegionD,RegionD,2390,2390.0,2394.15,4.15,57.0,0.0,5.0,2406.0
14844,AITraining,RegionB,RegionB,2396,2396.0,2400.15,4.15,51.0,0.0,5.0,2406.0
41413,AITraining,RegionE,RegionE,2377,2377.0,2381.2,4.2,54.0,0.0,5.0,2406.0
