Region,Hour,FacilityLoad_MW,AvailableRenewable_MW,UsedRenewable_MW,RenewableCharge_MW,GridCharge_MW,ChargePower_MW,DischargePower_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,SOC_MWh,Price_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh
RegionB,1776,467.6264999999999,540.19,467.6264999999999,0.0,0.0,0.0,0.0,0.0,0.0,72.56350000000015,0.0,320.0,429.91,0.6173
RegionB,1777,510.19200044999997,587.87,510.19200044999997,0.0,0.0,0.0,0.0,0.0,0.0,77.67799955000004,0.0,320.0,429.69,0.6183
RegionB,1778,531.3599999999986,650.0,531.3599999999986,0.0,0.0,0.0,0.0,0.0,0.0,118.64000000000135,0.0,320.0,429.46,0.6161
RegionB,1779,531.36,722.35,531.36,0.0,0.0,0.0,0.0,0.0,0.0,190.99,0.0,320.0,429.25,0.6109
RegionB,1780,531.3600004499998,800.0,531.3600004499998,0.0,0.0,0.0,0.0,0.0,0.0,268.6399995500002,0.0,320.0,429.03,0.603
RegionB,1781,531.3599995500001,877.65,531.3599995500001,0.0,0.0,0.0,0.0,0.0,0.0,346.29000044999987,0.0,320.0,428.83,0.5929
RegionB,1782,531.3599999999998,950.0,531.3599999999998,0.0,0.0,0.0,0.0,0.0,0.0,418.6400000000002,0.0,320.0,428.63,0.5812
RegionB,1783,531.3599995500003,1012.13,531.3599995500003,0.0,0.0,0.0,0.0,0.0,0.0,480.77000044999966,0.0,320.0,659.12,0.5687
RegionB,1784,531.3600004499996,1059.81,531.3600004499996,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995500004,0.0,320.0,658.83,0.5562
RegionB,1785,506.5200004500002,1089.78,506.5200004500002,0.0,0.0,0.0,0.0,0.0,0.0,583.2599995499997,0.0,320.0,658.55,0.5445
RegionB,1786,551.664,1100.0,551.664,0.0,0.0,0.0,0.0,0.0,0.0,548.336,0.0,320.0,658.28,0.5344
RegionB,1787,508.0725004500001,1089.78,508.0725004500001,0.0,0.0,0.0,0.0,0.0,0.0,581.7074995499999,0.0,320.0,658.02,0.5266
RegionB,1788,499.11345000000017,1059.81,499.11345000000017,0.0,0.0,0.0,0.0,0.0,0.0,560.6965499999998,0.0,320.0,657.77,0.5216
RegionB,1789,477.29700045000334,1012.13,477.29700045000334,0.0,0.0,0.0,0.0,0.0,0.0,534.8329995499967,0.0,320.0,657.53,0.5196
RegionB,1790,427.40055000000103,950.0,427.40055000000103,0.0,0.0,0.0,0.0,0.0,0.0,522.599449999999,0.0,320.0,657.31,0.5208
RegionB,1791,400.8838499999999,877.65,400.8838499999999,0.0,0.0,0.0,0.0,0.0,0.0,476.7661500000001,0.0,320.0,657.09,0.5251
RegionB,1792,337.07880000000085,800.0,337.07880000000085,0.0,0.0,0.0,0.0,0.0,0.0,462.92119999999915,0.0,320.0,656.89,0.5321
RegionB,1793,321.3000004500001,722.35,321.3000004500001,0.0,0.0,0.0,0.0,0.0,0.0,401.04999954999994,0.0,320.0,952.22,0.5414
RegionB,1794,311.95800045,650.0,311.95800045,0.0,0.0,0.0,0.0,0.0,0.0,338.04199955,0.0,320.0,951.97,0.5523
RegionB,1795,311.25599954999996,587.87,311.25599954999996,0.0,0.0,0.0,0.0,0.0,0.0,276.61400045000005,0.0,320.0,951.73,0.5641
RegionB,1796,335.3265000000002,540.19,335.3265000000002,0.0,0.0,0.0,0.0,0.0,0.0,204.86349999999987,0.0,320.0,951.51,0.5758
RegionB,1797,346.6395004500009,510.22,346.6395004500009,0.0,0.0,0.0,0.0,0.0,0.0,163.5804995499991,0.0,320.0,951.32,0.5868
RegionB,1798,434.18699954999994,500.0,434.18699954999994,0.0,0.0,0.0,0.0,0.0,0.0,65.81300045000006,0.0,320.0,590.36,0.5962
RegionB,1799,423.7110000000002,510.22,423.7110000000002,0.0,0.0,0.0,0.0,0.0,0.0,86.50899999999984,0.0,320.0,590.27,0.6034
RegionB,1800,467.50499954999987,540.19,467.50499954999987,0.0,0.0,0.0,0.0,0.0,0.0,72.68500045000019,0.0,320.0,426.24,0.6079
RegionB,1801,502.1460004500005,587.87,502.1460004500005,0.0,0.0,0.0,0.0,0.0,0.0,85.72399954999952,0.0,320.0,426.19,0.6093
RegionB,1802,531.3600004499999,650.0,531.3600004499999,0.0,0.0,0.0,0.0,0.0,0.0,118.63999955000008,0.0,320.0,426.15,0.6076
RegionB,1803,531.3599995500001,722.35,531.3599995500001,0.0,0.0,0.0,0.0,0.0,0.0,190.9900004499999,0.0,320.0,426.12,0.6029
RegionB,1804,531.3599999999999,800.0,531.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,268.6400000000001,0.0,320.0,426.09,0.5955
RegionB,1805,531.36000045,877.65,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,346.28999954999995,0.0,320.0,426.08,0.5858
RegionB,1806,531.3600004499982,950.0,531.3600004499982,0.0,0.0,0.0,0.0,0.0,0.0,418.6399995500018,0.0,320.0,426.08,0.5746
RegionB,1807,531.3599999999998,1012.13,531.3599999999998,0.0,0.0,0.0,0.0,0.0,0.0,480.7700000000002,0.0,320.0,655.51,0.5626
RegionB,1808,531.36000045,1059.81,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995499999,0.0,320.0,655.53,0.5506
RegionB,1809,531.35999955,1089.78,531.35999955,0.0,0.0,0.0,0.0,0.0,0.0,558.42000045,0.0,320.0,655.57,0.5395
RegionB,1810,553.392,1100.0,553.392,0.0,0.0,0.0,0.0,0.0,0.0,546.608,0.0,320.0,655.62,0.53
RegionB,1811,550.00349955,1089.78,550.00349955,0.0,0.0,0.0,0.0,0.0,0.0,539.77650045,0.0,320.0,655.69,0.5227
RegionB,1812,509.733,1059.81,509.733,0.0,0.0,0.0,0.0,0.0,0.0,550.077,0.0,320.0,655.77,0.5182
RegionB,1813,458.4870004499998,1012.13,458.4870004499998,0.0,0.0,0.0,0.0,0.0,0.0,553.6429995500002,0.0,320.0,655.87,0.5168
RegionB,1814,463.40504954999756,950.0,463.40504954999756,0.0,0.0,0.0,0.0,0.0,0.0,486.59495045000244,0.0,320.0,655.98,0.5186
RegionB,1815,407.34765000000044,877.65,407.34765000000044,0.0,0.0,0.0,0.0,0.0,0.0,470.30234999999954,0.0,320.0,656.1,0.5234
RegionB,1816,322.05600000000015,800.0,322.05600000000015,0.0,0.0,0.0,0.0,0.0,0.0,477.94399999999985,0.0,320.0,656.24,0.531
RegionB,1817,320.3279999999995,722.35,320.3279999999995,0.0,0.0,0.0,0.0,0.0,0.0,402.0220000000005,0.0,320.0,951.76,0.5409
RegionB,1818,315.11700000000013,650.0,315.11700000000013,0.0,0.0,0.0,0.0,0.0,0.0,334.88299999999987,0.0,320.0,952.0,0.5523
RegionB,1819,261.3194995499979,587.87,261.3194995499979,0.0,0.0,0.0,0.0,0.0,0.0,326.5505004500021,0.0,320.0,952.26,0.5646
RegionB,1820,318.70799955000143,540.19,318.70799955000143,0.0,0.0,0.0,0.0,0.0,0.0,221.48200044999862,0.0,320.0,952.53,0.5769
RegionB,1821,296.6355004499999,510.22,296.6355004499999,0.0,0.0,0.0,0.0,0.0,0.0,213.58449955000015,0.0,320.0,952.83,0.5885
RegionB,1822,380.9564995499998,500.0,380.9564995499998,0.0,0.0,0.0,0.0,0.0,0.0,119.04350045000018,0.0,320.0,591.6,0.5984
RegionB,1823,383.9975995499999,510.22,383.9975995499999,0.0,0.0,0.0,0.0,0.0,0.0,126.22240045000012,0.0,320.0,591.81,0.6062
RegionB,1824,460.98449999999997,540.19,460.98449999999997,0.0,0.0,0.0,0.0,0.0,0.0,79.20550000000009,0.0,320.0,427.57,0.6112
RegionB,1825,500.83650045000013,587.87,500.83650045000013,0.0,0.0,0.0,0.0,0.0,0.0,87.03349954999987,0.0,320.0,427.74,0.6132
RegionB,1826,531.3599999999998,650.0,531.3599999999998,0.0,0.0,0.0,0.0,0.0,0.0,118.64000000000021,0.0,320.0,427.91,0.6121
RegionB,1827,531.3600004500003,722.35,531.3600004500003,0.0,0.0,0.0,0.0,0.0,0.0,190.98999954999977,0.0,320.0,428.08,0.6079
RegionB,1828,531.36000045,800.0,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,268.63999954999997,0.0,320.0,428.27,0.601
RegionB,1829,531.36000045,877.65,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,346.28999954999995,0.0,320.0,428.46,0.5919
RegionB,1830,531.36000045,950.0,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,418.63999954999997,0.0,320.0,428.66,0.5812
RegionB,1831,531.36,1012.13,531.36,0.0,0.0,0.0,0.0,0.0,0.0,480.77,0.0,320.0,659.78,0.5697
RegionB,1832,531.3599995499999,1059.81,531.3599995499999,0.0,0.0,0.0,0.0,0.0,0.0,528.4500004500001,0.0,320.0,660.1,0.5582
RegionB,1833,531.3599995499985,1089.78,531.3599995499985,0.0,0.0,0.0,0.0,0.0,0.0,558.4200004500015,0.0,320.0,660.43,0.5475
RegionB,1834,548.85600045,1100.0,548.85600045,0.0,0.0,0.0,0.0,0.0,0.0,551.14399955,0.0,320.0,660.77,0.5385
RegionB,1835,543.7664999999993,1089.78,543.7664999999993,0.0,0.0,0.0,0.0,0.0,0.0,546.0135000000007,0.0,320.0,661.12,0.5317
RegionB,1836,500.7501000000001,1059.81,500.7501000000001,0.0,0.0,0.0,0.0,0.0,0.0,559.0598999999999,0.0,320.0,661.47,0.5276
RegionB,1837,479.0582999999998,1012.13,479.0582999999998,0.0,0.0,0.0,0.0,0.0,0.0,533.0717000000002,0.0,320.0,661.82,0.5266
RegionB,1838,445.2691500000002,950.0,445.2691500000002,0.0,0.0,0.0,0.0,0.0,0.0,504.7308499999998,0.0,320.0,662.19,0.5288
RegionB,1839,394.2593995500013,877.65,394.2593995500013,0.0,0.0,0.0,0.0,0.0,0.0,483.39060044999866,0.0,320.0,662.56,0.5341
RegionB,1840,347.88150045000015,800.0,347.88150045000015,0.0,0.0,0.0,0.0,0.0,0.0,452.11849954999985,0.0,320.0,662.93,0.5421
RegionB,1841,318.46499954999786,722.35,318.46499954999786,0.0,0.0,0.0,0.0,0.0,0.0,403.88500045000217,0.0,320.0,961.8,0.5523
RegionB,1842,327.8204995500002,650.0,327.8204995500002,0.0,0.0,0.0,0.0,0.0,0.0,322.1795004499998,0.0,320.0,962.35,0.5641
RegionB,1843,330.8444995500001,587.87,330.8444995500001,0.0,0.0,0.0,0.0,0.0,0.0,257.0255004499999,0.0,320.0,962.91,0.5768
RegionB,1844,327.4965000000002,540.19,327.4965000000002,0.0,0.0,0.0,0.0,0.0,0.0,212.69349999999986,0.0,320.0,963.48,0.5894
RegionB,1845,369.96750045000005,510.22,369.96750045000005,0.0,0.0,0.0,0.0,0.0,0.0,140.25249954999998,0.0,320.0,964.04,0.6013
RegionB,1846,412.7489995500001,500.0,412.7489995500001,0.0,0.0,0.0,0.0,0.0,0.0,87.25100044999988,0.0,320.0,598.73,0.6115
RegionB,1847,410.3055000000003,510.22,410.3055000000003,0.0,0.0,0.0,0.0,0.0,0.0,99.91449999999975,0.0,320.0,599.08,0.6195
RegionB,1848,474.75450000000006,540.19,474.75450000000006,0.0,0.0,0.0,0.0,0.0,0.0,65.43549999999999,0.0,320.0,432.93,0.6248
RegionB,1849,477.90000000000003,587.87,477.90000000000003,0.0,0.0,0.0,0.0,0.0,0.0,109.96999999999997,0.0,320.0,433.18,0.6271
RegionB,1850,529.8885004500002,650.0,529.8885004500002,0.0,0.0,0.0,0.0,0.0,0.0,120.11149954999985,0.0,320.0,433.44,0.6261
RegionB,1851,531.3599995500002,722.35,531.3599995500002,0.0,0.0,0.0,0.0,0.0,0.0,190.9900004499998,0.0,320.0,433.7,0.6221
RegionB,1852,531.36,800.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,268.64,0.0,320.0,433.95,0.6154
RegionB,1853,531.36,877.65,531.36,0.0,0.0,0.0,0.0,0.0,0.0,346.28999999999996,0.0,320.0,434.2,0.6064
RegionB,1854,531.3600000000002,950.0,531.3600000000002,0.0,0.0,0.0,0.0,0.0,0.0,418.63999999999976,0.0,320.0,434.46,0.5959
RegionB,1855,531.3600004499997,1012.13,531.3600004499997,0.0,0.0,0.0,0.0,0.0,0.0,480.7699995500003,0.0,320.0,668.78,0.5845
RegionB,1856,531.36,1059.81,531.36,0.0,0.0,0.0,0.0,0.0,0.0,528.4499999999999,0.0,320.0,669.16,0.5731
RegionB,1857,531.36,1089.78,531.36,0.0,0.0,0.0,0.0,0.0,0.0,558.42,0.0,320.0,669.54,0.5625
RegionB,1858,531.36000045,1100.0,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,568.63999955,0.0,320.0,669.91,0.5535
RegionB,1859,506.42549999999994,1089.78,506.42549999999994,0.0,0.0,0.0,0.0,0.0,0.0,583.3545,0.0,320.0,670.28,0.5468
RegionB,1860,455.04449954999995,1059.81,455.04449954999995,0.0,0.0,0.0,0.0,0.0,0.0,604.76550045,0.0,320.0,670.64,0.5427
RegionB,1861,445.0139999999996,1012.13,445.0139999999996,0.0,0.0,0.0,0.0,0.0,0.0,567.1160000000004,0.0,320.0,670.99,0.5417
RegionB,1862,423.2128495500001,950.0,423.2128495500001,0.0,0.0,0.0,0.0,0.0,0.0,526.7871504499999,0.0,320.0,671.34,0.5439
RegionB,1863,396.01440045000015,877.65,396.01440045000015,0.0,0.0,0.0,0.0,0.0,0.0,481.6355995499998,0.0,320.0,671.68,0.5491
RegionB,1864,352.60650044999994,800.0,352.60650044999994,0.0,0.0,0.0,0.0,0.0,0.0,447.39349955000006,0.0,320.0,672.02,0.557
RegionB,1865,307.88100000000026,722.35,307.88100000000026,0.0,0.0,0.0,0.0,0.0,0.0,414.46899999999977,0.0,320.0,974.9,0.5671
RegionB,1866,291.2085000000001,650.0,291.2085000000001,0.0,0.0,0.0,0.0,0.0,0.0,358.7914999999999,0.0,320.0,975.36,0.5788
RegionB,1867,279.05850045,587.87,279.05850045,0.0,0.0,0.0,0.0,0.0,0.0,308.81149955,0.0,320.0,975.81,0.5913
RegionB,1868,318.99150045,540.19,318.99150045,0.0,0.0,0.0,0.0,0.0,0.0,221.19849955000007,0.0,320.0,976.24,0.6038
RegionB,1869,355.72499999999974,510.22,355.72499999999974,0.0,0.0,0.0,0.0,0.0,0.0,154.4950000000003,0.0,320.0,976.66,0.6155
RegionB,1870,384.10200045000005,500.0,384.10200045000005,0.0,0.0,0.0,0.0,0.0,0.0,115.89799954999995,0.0,320.0,606.46,0.6256
RegionB,1871,443.24549999999994,510.22,443.24549999999994,0.0,0.0,0.0,0.0,0.0,0.0,66.97450000000009,0.0,320.0,606.7,0.6334
RegionB,1872,448.76699955000043,540.19,448.76699955000043,0.0,0.0,0.0,0.0,0.0,0.0,91.42300044999962,0.0,320.0,438.34,0.6384
RegionB,1873,487.4174995499997,587.87,487.4174995499997,0.0,0.0,0.0,0.0,0.0,0.0,100.45250045000029,0.0,320.0,438.5,0.6404
RegionB,1874,531.3600004499998,650.0,531.3600004499998,0.0,0.0,0.0,0.0,0.0,0.0,118.6399995500002,0.0,320.0,438.65,0.6392
RegionB,1875,531.35999955,722.35,531.35999955,0.0,0.0,0.0,0.0,0.0,0.0,190.99000045000003,0.0,320.0,438.8,0.6349
RegionB,1876,531.3600004500024,800.0,531.3600004500024,0.0,0.0,0.0,0.0,0.0,0.0,268.6399995499976,0.0,320.0,438.94,0.6279
RegionB,1877,531.3600004500001,877.65,531.3600004500001,0.0,0.0,0.0,0.0,0.0,0.0,346.28999954999983,0.0,320.0,439.07,0.6186
RegionB,1878,531.3600000000001,950.0,531.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,418.6399999999999,0.0,320.0,439.19,0.6077
RegionB,1879,531.3599999999998,1012.13,531.3599999999998,0.0,0.0,0.0,0.0,0.0,0.0,480.7700000000002,0.0,320.0,675.85,0.5959
RegionB,1880,531.3600004500021,1059.81,531.3600004500021,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995499979,0.0,320.0,676.01,0.5842
RegionB,1881,531.3600004500003,1089.78,531.3600004500003,0.0,0.0,0.0,0.0,0.0,0.0,558.4199995499997,0.0,320.0,676.16,0.5732
RegionB,1882,531.36000045,1100.0,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,568.63999955,0.0,320.0,676.29,0.5638
RegionB,1883,531.36000045,1089.78,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,558.4199995499999,0.0,320.0,676.42,0.5566
RegionB,1884,463.509,1059.81,463.509,0.0,0.0,0.0,0.0,0.0,0.0,596.3009999999999,0.0,320.0,676.52,0.5521
RegionB,1885,449.75249999999795,1012.13,449.75249999999795,0.0,0.0,0.0,0.0,0.0,0.0,562.3775000000021,0.0,320.0,676.62,0.5507
RegionB,1886,424.51964955000193,950.0,424.51964955000193,0.0,0.0,0.0,0.0,0.0,0.0,525.480350449998,0.0,320.0,676.69,0.5524
RegionB,1887,364.48650045000005,877.65,364.48650045000005,0.0,0.0,0.0,0.0,0.0,0.0,513.1634995499999,0.0,320.0,676.76,0.5571
RegionB,1888,342.33300045000004,800.0,342.33300045000004,0.0,0.0,0.0,0.0,0.0,0.0,457.66699954999996,0.0,320.0,676.81,0.5645
RegionB,1889,309.54150045,722.35,309.54150045,0.0,0.0,0.0,0.0,0.0,0.0,412.80849955,0.0,320.0,981.43,0.5742
RegionB,1890,324.1619995500001,650.0,324.1619995500001,0.0,0.0,0.0,0.0,0.0,0.0,325.8380004499999,0.0,320.0,981.46,0.5854
RegionB,1891,307.8135004499999,587.87,307.8135004499999,0.0,0.0,0.0,0.0,0.0,0.0,280.0564995500001,0.0,320.0,981.47,0.5974
RegionB,1892,355.0500004499998,540.19,355.0500004499998,0.0,0.0,0.0,0.0,0.0,0.0,185.13999955000025,0.0,320.0,981.46,0.6094
RegionB,1893,348.54299999999995,510.22,348.54299999999995,0.0,0.0,0.0,0.0,0.0,0.0,161.67700000000008,0.0,320.0,981.43,0.6205
RegionB,1894,404.1225000000001,500.0,404.1225000000001,0.0,0.0,0.0,0.0,0.0,0.0,95.87749999999988,0.0,320.0,609.13,0.63
RegionB,1895,430.51499999999993,510.22,430.51499999999993,0.0,0.0,0.0,0.0,0.0,0.0,79.7050000000001,0.0,320.0,609.09,0.6373
RegionB,1896,474.20099955,540.19,474.20099955,0.0,0.0,0.0,0.0,0.0,0.0,65.98900045000005,0.0,320.0,439.85,0.6418
RegionB,1897,494.20799955,587.87,494.20799955,0.0,0.0,0.0,0.0,0.0,0.0,93.66200045,0.0,320.0,439.8,0.6432
RegionB,1898,531.3600000000017,650.0,531.3600000000017,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999828,0.0,320.0,439.74,0.6414
RegionB,1899,531.3599995499997,722.35,531.3599995499997,0.0,0.0,0.0,0.0,0.0,0.0,190.99000045000037,0.0,320.0,439.68,0.6366
RegionB,1900,531.36,800.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,268.64,0.0,320.0,439.6,0.629
RegionB,1901,531.36000045,877.65,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,346.28999954999995,0.0,320.0,439.51,0.6191
RegionB,1902,531.3599999999998,950.0,531.3599999999998,0.0,0.0,0.0,0.0,0.0,0.0,418.6400000000002,0.0,320.0,439.42,0.6077
RegionB,1903,531.3600004499998,1012.13,531.3600004499998,0.0,0.0,0.0,0.0,0.0,0.0,480.7699995500002,0.0,320.0,675.87,0.5954
RegionB,1904,531.3599995500001,1059.81,531.3599995500001,0.0,0.0,0.0,0.0,0.0,0.0,528.4500004499998,0.0,320.0,675.7,0.5831
RegionB,1905,531.3600000000004,1089.78,531.3600000000004,0.0,0.0,0.0,0.0,0.0,0.0,558.4199999999996,0.0,320.0,675.52,0.5715
RegionB,1906,531.36,1100.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,568.64,0.0,320.0,675.33,0.5616
RegionB,1907,472.89149955,1089.78,472.89149955,0.0,0.0,0.0,0.0,0.0,0.0,616.88850045,0.0,320.0,675.12,0.5538
RegionB,1908,458.62875000000014,1059.81,458.62875000000014,0.0,0.0,0.0,0.0,0.0,0.0,601.1812499999999,0.0,320.0,674.9,0.5488
RegionB,1909,427.7880004500002,1012.13,427.7880004500002,0.0,0.0,0.0,0.0,0.0,0.0,584.3419995499999,0.0,320.0,674.67,0.5468
RegionB,1910,427.620600450001,950.0,427.620600450001,0.0,0.0,0.0,0.0,0.0,0.0,522.379399549999,0.0,320.0,674.43,0.5479
RegionB,1911,380.3854495499998,877.65,380.3854495499998,0.0,0.0,0.0,0.0,0.0,0.0,497.2645504500002,0.0,320.0,674.18,0.5521
RegionB,1912,344.7049500000004,800.0,344.7049500000004,0.0,0.0,0.0,0.0,0.0,0.0,455.2950499999996,0.0,320.0,673.92,0.559
RegionB,1913,326.0114995500001,722.35,326.0114995500001,0.0,0.0,0.0,0.0,0.0,0.0,396.3385004499999,0.0,320.0,976.79,0.5681
RegionB,1914,322.42050000000273,650.0,322.42050000000273,0.0,0.0,0.0,0.0,0.0,0.0,327.57949999999727,0.0,320.0,976.39,0.5788
RegionB,1915,306.2609995499999,587.87,306.2609995499999,0.0,0.0,0.0,0.0,0.0,0.0,281.6090004500001,0.0,320.0,975.97,0.5903
RegionB,1916,330.4395000000001,540.19,330.4395000000001,0.0,0.0,0.0,0.0,0.0,0.0,209.75049999999993,0.0,320.0,975.54,0.6018
RegionB,1917,386.50499955000083,510.22,386.50499955000083,0.0,0.0,0.0,0.0,0.0,0.0,123.7150004499992,0.0,320.0,975.1,0.6125
RegionB,1918,426.24899955000205,500.0,426.24899955000205,0.0,0.0,0.0,0.0,0.0,0.0,73.75100044999795,0.0,320.0,604.95,0.6215
RegionB,1919,404.63550044999903,510.22,404.63550044999903,0.0,0.0,0.0,0.0,0.0,0.0,105.584499550001,0.0,320.0,604.66,0.6283
RegionB,1920,447.984,540.19,447.984,0.0,0.0,0.0,0.0,0.0,0.0,92.20600000000007,0.0,320.0,436.49,0.6324
RegionB,1921,510.62400044999987,587.87,510.62400044999987,0.0,0.0,0.0,0.0,0.0,0.0,77.24599955000014,0.0,320.0,436.27,0.6334
RegionB,1922,531.3600004500001,650.0,531.3600004500001,0.0,0.0,0.0,0.0,0.0,0.0,118.63999954999986,0.0,320.0,436.05,0.6312
RegionB,1923,531.3599995499984,722.35,531.3599995499984,0.0,0.0,0.0,0.0,0.0,0.0,190.99000045000162,0.0,320.0,435.83,0.6259
RegionB,1924,531.3599999999999,800.0,531.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,268.6400000000001,0.0,320.0,435.61,0.6179
RegionB,1925,531.3600004499998,877.65,531.3600004499998,0.0,0.0,0.0,0.0,0.0,0.0,346.2899995500002,0.0,320.0,435.38,0.6077
RegionB,1926,531.3599999999989,950.0,531.3599999999989,0.0,0.0,0.0,0.0,0.0,0.0,418.6400000000011,0.0,320.0,435.15,0.5959
RegionB,1927,531.3600000000002,1012.13,531.3600000000002,0.0,0.0,0.0,0.0,0.0,0.0,480.76999999999975,0.0,320.0,669.1,0.5832
RegionB,1928,531.3600004499999,1059.81,531.3600004499999,0.0,0.0,0.0,0.0,0.0,0.0,528.44999955,0.0,320.0,668.74,0.5706
RegionB,1929,531.3599995500001,1089.78,531.3599995500001,0.0,0.0,0.0,0.0,0.0,0.0,558.4200004499999,0.0,320.0,668.37,0.5587
RegionB,1930,531.3600000000024,1100.0,531.3600000000024,0.0,0.0,0.0,0.0,0.0,0.0,568.6399999999976,0.0,320.0,668.01,0.5485
RegionB,1931,497.9474999999996,1089.78,497.9474999999996,0.0,0.0,0.0,0.0,0.0,0.0,591.8325000000004,0.0,320.0,667.64,0.5405
RegionB,1932,494.77499954999996,1059.81,494.77499954999996,0.0,0.0,0.0,0.0,0.0,0.0,565.03500045,0.0,320.0,667.28,0.5352
RegionB,1933,460.4228995499999,1012.13,460.4228995499999,0.0,0.0,0.0,0.0,0.0,0.0,551.7071004500001,0.0,320.0,666.91,0.5329
RegionB,1934,428.13899955,950.0,428.13899955,0.0,0.0,0.0,0.0,0.0,0.0,521.86100045,0.0,320.0,666.55,0.5339
RegionB,1935,379.1474995499999,877.65,379.1474995499999,0.0,0.0,0.0,0.0,0.0,0.0,498.50250045000007,0.0,320.0,666.18,0.5379
RegionB,1936,341.1179995499999,800.0,341.1179995499999,0.0,0.0,0.0,0.0,0.0,0.0,458.8820004500001,0.0,320.0,665.82,0.5446
RegionB,1937,315.2520004499999,722.35,315.2520004499999,0.0,0.0,0.0,0.0,0.0,0.0,407.0979995500001,0.0,320.0,964.92,0.5536
RegionB,1938,317.1014999999995,650.0,317.1014999999995,0.0,0.0,0.0,0.0,0.0,0.0,332.8985000000005,0.0,320.0,964.4,0.5641
RegionB,1939,293.4629995500002,587.87,293.4629995500002,0.0,0.0,0.0,0.0,0.0,0.0,294.4070004499998,0.0,320.0,963.89,0.5755
RegionB,1940,344.04750045000014,540.19,344.04750045000014,0.0,0.0,0.0,0.0,0.0,0.0,196.1424995499999,0.0,320.0,963.38,0.5869
RegionB,1941,370.426499999998,510.22,370.426499999998,0.0,0.0,0.0,0.0,0.0,0.0,139.79350000000204,0.0,320.0,962.88,0.5975
RegionB,1942,410.3999999999985,500.0,410.3999999999985,0.0,0.0,0.0,0.0,0.0,0.0,89.6000000000015,0.0,320.0,597.35,0.6065
RegionB,1943,429.38099999999986,510.22,429.38099999999986,0.0,0.0,0.0,0.0,0.0,0.0,80.83900000000017,0.0,320.0,597.05,0.6132
RegionB,1944,457.33950045000023,540.19,457.33950045000023,0.0,0.0,0.0,0.0,0.0,0.0,82.85049954999982,0.0,320.0,430.99,0.6173
RegionB,1945,474.52500000000134,587.87,474.52500000000134,0.0,0.0,0.0,0.0,0.0,0.0,113.34499999999866,0.0,320.0,430.78,0.6183
RegionB,1946,531.36,650.0,531.36,0.0,0.0,0.0,0.0,0.0,0.0,118.63999999999999,0.0,320.0,430.57,0.6161
RegionB,1947,531.36000045,722.35,531.36000045,0.0,0.0,0.0,0.0,0.0,0.0,190.98999955,0.0,320.0,430.37,0.6109
RegionB,1948,531.3600004499997,800.0,531.3600004499997,0.0,0.0,0.0,0.0,0.0,0.0,268.6399995500003,0.0,320.0,430.18,0.603
RegionB,1949,531.3599995500001,877.65,531.3599995500001,0.0,0.0,0.0,0.0,0.0,0.0,346.29000044999987,0.0,320.0,429.99,0.5929
RegionB,1950,531.3600004499999,950.0,531.3600004499999,0.0,0.0,0.0,0.0,0.0,0.0,418.6399995500001,0.0,320.0,429.8,0.5812
RegionB,1951,531.3599995499999,1012.13,531.3599995499999,0.0,0.0,0.0,0.0,0.0,0.0,480.7700004500001,0.0,320.0,660.96,0.5687
RegionB,1952,531.3600004500003,1059.81,531.3600004500003,0.0,0.0,0.0,0.0,0.0,0.0,528.4499995499997,0.0,320.0,660.7,0.5562
RegionB,1953,531.3599999999996,1089.78,531.3599999999996,0.0,0.0,0.0,0.0,0.0,0.0,558.4200000000004,0.0,320.0,660.44,0.5445
RegionB,1954,551.88000045,1100.0,551.88000045,0.0,0.0,0.0,0.0,0.0,0.0,548.11999955,0.0,320.0,660.2,0.5344
RegionB,1955,501.03899955,1089.78,501.03899955,0.0,0.0,0.0,0.0,0.0,0.0,588.74100045,0.0,320.0,659.97,0.5266
RegionB,1956,495.3960004499999,1059.81,495.3960004499999,0.0,0.0,0.0,0.0,0.0,0.0,564.41399955,0.0,320.0,659.74,0.5216
RegionB,1957,476.39609999999976,1012.13,476.39609999999976,0.0,0.0,0.0,0.0,0.0,0.0,535.7339000000002,0.0,320.0,659.53,0.5196
RegionB,1958,438.65684955,950.0,438.65684955,0.0,0.0,0.0,0.0,0.0,0.0,511.34315045,0.0,320.0,659.34,0.5208
