TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartHour,FinishHour,WaitHour,NetworkLatency_ms,GPU_Demand
29021,RealTimeInference,RegionB,RegionB,1028,1028,1033.8166666666666,0,5.0,1.0
35993,RealTimeInference,RegionA,RegionA,1028,1028,1033.3833333333334,0,5.0,2.0
6385,RealTimeInference,RegionB,RegionB,1029,1029,1033.7833333333333,0,5.0,1.0
42891,RealTimeInference,RegionC,RegionC,1029,1029,1033.7166666666667,0,5.0,5.0
13392,RealTimeInference,RegionC,RegionC,1031,1031,1033.0833333333333,0,5.0,3.0
39384,RealTimeInference,RegionA,RegionA,1028,1028,1034.4333333333334,0,5.0,6.0
14111,RealTimeInference,RegionA,RegionA,1029,1029,1034.2333333333333,0,5.0,3.0
14204,RealTimeInference,RegionB,RegionB,1030,1030,1034.2666666666667,0,5.0,5.0
43376,RealTimeInference,RegionC,RegionC,1031,1031,1034.7333333333333,0,5.0,6.0
2117,RealTimeInference,RegionC,RegionC,1033,1033,1034.45,0,5.0,7.0
34284,RealTimeInference,RegionC,RegionC,1034,1034,1034.9833333333333,0,5.0,1.0
1520,RealTimeInference,RegionC,RegionC,1034,1034,1034.1666666666667,0,5.0,7.0
20524,RealTimeInference,RegionA,RegionA,1029,1029,1035.6333333333334,0,5.0,1.0
37868,RealTimeInference,RegionA,RegionA,1033,1033,1035.55,0,5.0,2.0
33664,RealTimeInference,RegionA,RegionA,1033,1033,1035.4666666666667,0,5.0,4.0
39663,RealTimeInference,RegionC,RegionC,1033,1033,1035.3666666666666,0,5.0,5.0
43014,RealTimeInference,RegionB,RegionB,1034,1034,1035.9666666666667,0,5.0,4.0
36440,RealTimeInference,RegionB,RegionB,1035,1035,1035.8166666666666,0,5.0,3.0
21219,RealTimeInference,RegionE,RegionE,1035,1035,1035.4833333333333,0,5.0,5.0
21439,RealTimeInference,RegionB,RegionB,1035,1035,1035.2333333333333,0,5.0,2.0
36397,RealTimeInference,RegionC,RegionC,1030,1030,1036.4333333333334,0,5.0,2.0
2462,RealTimeInference,RegionB,RegionB,1031,1031,1036.6166666666666,0,5.0,4.0
15560,RealTimeInference,RegionA,RegionA,1032,1032,1036.15,0,5.0,4.0
47091,RealTimeInference,RegionA,RegionA,1033,1033,1036.4666666666667,0,5.0,4.0
36405,RealTimeInference,RegionA,RegionA,1035,1035,1036.7333333333333,0,5.0,2.0
42644,RealTimeInference,RegionA,RegionA,1035,1035,1036.45,0,5.0,2.0
27360,RealTimeInference,RegionA,RegionA,1035,1035,1036.3833333333334,0,5.0,6.0
39779,RealTimeInference,RegionB,RegionB,1031,1031,1037.5166666666667,0,5.0,6.0
15780,RealTimeInference,RegionC,RegionC,1031,1031,1037.4833333333333,0,5.0,7.0
7547,RealTimeInference,RegionC,RegionC,1031,1031,1037.25,0,5.0,1.0
9443,RealTimeInference,RegionC,RegionC,1032,1032,1037.9,0,5.0,5.0
34835,RealTimeInference,RegionC,RegionC,1032,1032,1037.6666666666667,0,5.0,1.0
42518,RealTimeInference,RegionF,RegionF,1032,1032,1037.2166666666667,0,5.0,1.0
46341,RealTimeInference,RegionC,RegionC,1034,1034,1037.3833333333334,0,5.0,6.0
6530,RealTimeInference,RegionB,RegionB,1034,1034,1037.0333333333333,0,5.0,4.0
41546,RealTimeInference,RegionC,RegionC,1035,1035,1037.75,0,5.0,7.0
12054,RealTimeInference,RegionC,RegionC,1036,1036,1037.0666666666666,0,5.0,4.0
23956,RealTimeInference,RegionA,RegionA,1037,1037,1037.75,0,5.0,4.0
31514,RealTimeInference,RegionB,RegionB,1037,1037,1037.2666666666667,0,5.0,2.0
49355,RealTimeInference,RegionA,RegionA,1034,1034,1038.5333333333333,0,5.0,5.0
44678,RealTimeInference,RegionA,RegionA,1035,1035,1038.9166666666667,0,5.0,7.0
21011,RealTimeInference,RegionA,RegionA,1036,1036,1038.6833333333334,0,5.0,4.0
10518,RealTimeInference,RegionB,RegionB,1033,1033,1039.4666666666667,0,5.0,7.0
24975,RealTimeInference,RegionB,RegionB,1034,1034,1039.0166666666667,0,5.0,2.0
21158,RealTimeInference,RegionC,RegionC,1035,1035,1039.3166666666666,0,5.0,2.0
26026,RealTimeInference,RegionC,RegionC,1035,1035,1039.0833333333333,0,5.0,3.0
45267,RealTimeInference,RegionA,RegionA,1037,1037,1039.1833333333334,0,5.0,4.0
11862,RealTimeInference,RegionB,RegionB,1038,1038,1039.7,0,5.0,4.0
24848,RealTimeInference,RegionA,RegionA,1038,1038,1039.0333333333333,0,5.0,6.0
40743,RealTimeInference,RegionB,RegionB,1039,1039,1039.9166666666667,0,5.0,3.0
14643,RealTimeInference,RegionB,RegionB,1035,1035,1040.65,0,5.0,2.0
32711,RealTimeInference,RegionD,RegionD,1035,1035,1040.1333333333334,0,5.0,5.0
19707,RealTimeInference,RegionB,RegionB,1036,1036,1040.7333333333333,0,5.0,4.0
4311,RealTimeInference,RegionA,RegionA,1038,1038,1040.2333333333333,0,5.0,3.0
16419,RealTimeInference,RegionA,RegionA,1039,1039,1040.4666666666667,0,5.0,5.0
38788,RealTimeInference,RegionB,RegionB,1038,1038,1041.4,0,5.0,7.0
8704,RealTimeInference,RegionA,RegionA,1038,1038,1041.35,0,5.0,4.0
48239,RealTimeInference,RegionA,RegionA,1039,1039,1041.6,0,5.0,2.0
45462,RealTimeInference,RegionC,RegionC,1039,1039,1041.4333333333334,0,5.0,7.0
5473,RealTimeInference,RegionB,RegionB,1041,1041,1041.5,0,5.0,6.0
42609,RealTimeInference,RegionC,RegionC,1041,1041,1041.3333333333333,0,5.0,4.0
32953,RealTimeInference,RegionC,RegionC,1038,1038,1042.75,0,5.0,5.0
12644,RealTimeInference,RegionC,RegionC,1039,1039,1042.9166666666667,0,5.0,3.0
13196,RealTimeInference,RegionC,RegionC,1039,1039,1042.0833333333333,0,5.0,5.0
33961,RealTimeInference,RegionB,RegionB,1041,1041,1042.0666666666666,0,5.0,2.0
47034,RealTimeInference,RegionB,RegionB,1042,1042,1042.4666666666667,0,5.0,5.0
32266,RealTimeInference,RegionA,RegionA,1038,1038,1043.6666666666667,0,5.0,3.0
17194,RealTimeInference,RegionA,RegionA,1038,1038,1043.2833333333333,0,5.0,4.0
33950,RealTimeInference,RegionC,RegionC,1040,1040,1043.8333333333333,0,5.0,1.0
16183,RealTimeInference,RegionA,RegionA,1040,1040,1043.7,0,5.0,2.0
24816,RealTimeInference,RegionA,RegionA,1041,1041,1043.8,0,5.0,1.0
49801,RealTimeInference,RegionA,RegionA,1041,1041,1043.6,0,5.0,7.0
26816,RealTimeInference,RegionA,RegionA,1042,1042,1043.7333333333333,0,5.0,4.0
8880,RealTimeInference,RegionC,RegionC,1043,1043,1043.8166666666666,0,5.0,7.0
18823,RealTimeInference,RegionC,RegionC,1043,1043,1043.4333333333334,0,5.0,7.0
9816,RealTimeInference,RegionB,RegionB,1040,1040,1044.15,0,5.0,4.0
30898,RealTimeInference,RegionB,RegionB,1043,1043,1044.6,0,5.0,1.0
25573,RealTimeInference,RegionC,RegionC,1043,1043,1044.35,0,5.0,7.0
2634,RealTimeInference,RegionC,RegionC,1042,1042,1045.9666666666667,0,5.0,7.0
22303,RealTimeInference,RegionA,RegionA,1042,1042,1045.5166666666667,0,5.0,7.0
42328,RealTimeInference,RegionA,RegionA,1042,1042,1045.1,0,5.0,4.0
27088,RealTimeInference,RegionC,RegionC,1045,1045,1046.0,0,5.0,3.0
49649,RealTimeInference,RegionA,RegionA,1045,1045,1045.3166666666666,0,5.0,6.0
47204,RealTimeInference,RegionB,RegionB,1045,1045,1045.2666666666667,0,5.0,1.0
45527,RealTimeInference,RegionC,RegionC,1040,1040,1046.2666666666667,0,5.0,6.0
15753,RealTimeInference,RegionC,RegionC,1041,1041,1046.25,0,5.0,5.0
10667,RealTimeInference,RegionA,RegionA,1042,1042,1046.45,0,5.0,6.0
34333,RealTimeInference,RegionA,RegionA,1042,1042,1046.2333333333333,0,5.0,7.0
7802,RealTimeInference,RegionB,RegionB,1045,1045,1046.7166666666667,0,5.0,5.0
15949,RealTimeInference,RegionB,RegionB,1041,1041,1047.4833333333333,0,5.0,1.0
2335,RealTimeInference,RegionA,RegionA,1041,1041,1047.0166666666667,0,5.0,5.0
48533,RealTimeInference,RegionF,RegionF,1043,1043,1047.5666666666666,0,5.0,6.0
25165,RealTimeInference,RegionB,RegionB,1043,1043,1047.1,0,5.0,7.0
35572,RealTimeInference,RegionA,RegionA,1045,1045,1047.6333333333334,0,5.0,6.0
20317,RealTimeInference,RegionB,RegionB,1045,1045,1047.3666666666666,0,5.0,1.0
4683,RealTimeInference,RegionA,RegionA,1046,1046,1047.85,0,5.0,7.0
772,RealTimeInference,RegionC,RegionC,1046,1046,1047.85,0,5.0,1.0
43855,RealTimeInference,RegionC,RegionC,1046,1046,1047.2833333333333,0,5.0,1.0
37376,RealTimeInference,RegionA,RegionA,1046,1046,1047.1666666666667,0,5.0,4.0
22282,RealTimeInference,RegionA,RegionA,1047,1047,1047.8666666666666,0,5.0,6.0
25098,RealTimeInference,RegionA,RegionA,1047,1047,1047.2166666666667,0,5.0,5.0
21935,RealTimeInference,RegionA,RegionA,1043,1043,1048.0666666666666,0,5.0,4.0
23325,RealTimeInference,RegionA,RegionA,1043,1043,1048.0333333333333,0,5.0,6.0
20522,RealTimeInference,RegionC,RegionC,1045,1045,1048.9166666666667,0,5.0,5.0
26154,RealTimeInference,RegionA,RegionA,1045,1045,1048.7,0,5.0,3.0
13865,RealTimeInference,RegionC,RegionC,1047,1047,1048.4,0,5.0,3.0
43710,RealTimeInference,RegionC,RegionC,1048,1048,1048.8833333333334,0,5.0,7.0
17314,RealTimeInference,RegionB,RegionB,1048,1048,1048.55,0,5.0,6.0
22351,RealTimeInference,RegionB,RegionB,1044,1044,1049.6166666666666,0,5.0,3.0
49702,RealTimeInference,RegionA,RegionA,1044,1044,1049.5,0,5.0,6.0
37422,RealTimeInference,RegionA,RegionA,1045,1045,1049.9833333333333,0,5.0,1.0
44981,RealTimeInference,RegionB,RegionB,1045,1045,1049.05,0,5.0,3.0
39537,RealTimeInference,RegionB,RegionB,1046,1046,1049.35,0,5.0,5.0
32595,RealTimeInference,RegionA,RegionA,1046,1046,1049.2666666666667,0,5.0,6.0
27613,RealTimeInference,RegionC,RegionC,1047,1047,1049.85,0,5.0,7.0
27426,RealTimeInference,RegionA,RegionA,1047,1047,1049.8,0,5.0,6.0
37473,RealTimeInference,RegionC,RegionC,1047,1047,1049.5666666666666,0,5.0,7.0
37700,RealTimeInference,RegionB,RegionB,1049,1049,1049.9,0,5.0,5.0
33918,RealTimeInference,RegionD,RegionD,1047,1047,1050.65,0,5.0,7.0
36661,RealTimeInference,RegionA,RegionA,1047,1047,1050.4,0,5.0,3.0
32354,RealTimeInference,RegionB,RegionB,1047,1047,1050.1833333333334,0,5.0,1.0
28533,RealTimeInference,RegionF,RegionF,1048,1048,1050.8833333333334,0,5.0,1.0
5725,RealTimeInference,RegionC,RegionC,1048,1048,1050.6666666666667,0,5.0,5.0
7597,RealTimeInference,RegionA,RegionA,1048,1048,1050.45,0,5.0,4.0
14708,RealTimeInference,RegionB,RegionB,1048,1048,1050.3,0,5.0,7.0
44040,RealTimeInference,RegionA,RegionA,1045,1045,1051.1,0,5.0,7.0
47150,RealTimeInference,RegionA,RegionA,1046,1046,1051.8,0,5.0,7.0
38151,RealTimeInference,RegionA,RegionA,1046,1046,1051.5,0,5.0,2.0
7518,RealTimeInference,RegionA,RegionA,1048,1048,1051.65,0,5.0,5.0
29222,RealTimeInference,RegionA,RegionA,1049,1049,1051.9666666666667,0,5.0,5.0
3041,RealTimeInference,RegionC,RegionC,1049,1049,1051.7166666666667,0,5.0,7.0
31585,RealTimeInference,RegionA,RegionA,1049,1049,1051.1833333333334,0,5.0,7.0
36948,RealTimeInference,RegionC,RegionC,1046,1046,1052.4,0,5.0,5.0
10529,RealTimeInference,RegionA,RegionA,1046,1046,1052.3666666666666,0,5.0,2.0
3115,RealTimeInference,RegionA,RegionA,1046,1046,1052.2833333333333,0,5.0,6.0
23948,RealTimeInference,RegionF,RegionF,1046,1046,1052.0666666666666,0,5.0,4.0
29255,RealTimeInference,RegionA,RegionA,1047,1047,1052.45,0,5.0,1.0
47048,RealTimeInference,RegionB,RegionB,1048,1048,1052.2333333333333,0,5.0,7.0
18510,RealTimeInference,RegionF,RegionF,1052,1052,1052.9166666666667,0,5.0,3.0
16011,RealTimeInference,RegionA,RegionA,1052,1052,1052.8833333333334,0,5.0,2.0
45123,RealTimeInference,RegionA,RegionA,1052,1052,1052.7166666666667,0,5.0,5.0
8717,RealTimeInference,RegionA,RegionA,1047,1047,1053.0666666666666,0,5.0,4.0
806,RealTimeInference,RegionF,RegionF,1048,1048,1053.9333333333334,0,5.0,1.0
14725,RealTimeInference,RegionE,RegionE,1048,1048,1053.1833333333334,0,5.0,5.0
8572,RealTimeInference,RegionD,RegionD,1049,1049,1053.4333333333334,0,5.0,3.0
48481,RealTimeInference,RegionA,RegionA,1053,1053,1053.6,0,5.0,1.0
16697,RealTimeInference,RegionB,RegionB,1053,1053,1053.2,0,5.0,6.0
33497,RealTimeInference,RegionC,RegionC,1048,1048,1054.15,0,5.0,5.0
47631,RealTimeInference,RegionB,RegionB,1049,1049,1054.6833333333334,0,5.0,5.0
36406,RealTimeInference,RegionA,RegionA,1049,1049,1054.45,0,5.0,6.0
19712,RealTimeInference,RegionA,RegionA,1051,1051,1054.5166666666667,0,5.0,6.0
22181,RealTimeInference,RegionB,RegionB,1053,1053,1054.5333333333333,0,5.0,1.0
22488,RealTimeInference,RegionB,RegionB,1054,1054,1054.65,0,5.0,6.0
34143,RealTimeInference,RegionA,RegionA,1049,1049,1055.05,0,5.0,5.0
36700,RealTimeInference,RegionA,RegionA,1050,1050,1055.3,0,5.0,6.0
49088,RealTimeInference,RegionB,RegionB,1051,1051,1055.7833333333333,0,5.0,1.0
13000,RealTimeInference,RegionF,RegionF,1052,1052,1055.8333333333333,0,5.0,4.0
21519,RealTimeInference,RegionC,RegionC,1054,1054,1055.5833333333333,0,5.0,1.0
23622,RealTimeInference,RegionA,RegionA,1054,1054,1055.5333333333333,0,5.0,1.0
5327,RealTimeInference,RegionA,RegionA,1055,1055,1055.4166666666667,0,5.0,5.0
36247,RealTimeInference,RegionF,RegionF,1051,1051,1056.2333333333333,0,5.0,6.0
36136,RealTimeInference,RegionA,RegionA,1053,1053,1056.8333333333333,0,5.0,3.0
11088,RealTimeInference,RegionB,RegionB,1053,1053,1056.8166666666666,0,5.0,5.0
19471,RealTimeInference,RegionB,RegionB,1053,1053,1056.75,0,5.0,2.0
29001,RealTimeInference,RegionA,RegionA,1055,1055,1056.3,0,5.0,5.0
622,RealTimeInference,RegionE,RegionE,1052,1052,1057.25,0,5.0,3.0
34433,RealTimeInference,RegionB,RegionB,1054,1054,1057.5166666666667,0,5.0,2.0
39035,RealTimeInference,RegionA,RegionA,1054,1054,1057.1333333333334,0,5.0,1.0
16421,RealTimeInference,RegionB,RegionB,1057,1057,1057.4833333333333,0,5.0,5.0
27454,RealTimeInference,RegionB,RegionB,1053,1053,1058.6333333333334,0,5.0,5.0
21091,RealTimeInference,RegionB,RegionB,1053,1053,1058.5333333333333,0,5.0,1.0
22713,RealTimeInference,RegionC,RegionC,1056,1056,1058.8,0,5.0,5.0
29923,RealTimeInference,RegionC,RegionC,1056,1056,1058.4666666666667,0,5.0,1.0
11097,RealTimeInference,RegionC,RegionC,1056,1056,1058.0666666666666,0,5.0,5.0
27671,RealTimeInference,RegionB,RegionB,1057,1057,1058.1333333333334,0,5.0,7.0
48044,RealTimeInference,RegionB,RegionB,1058,1058,1058.25,0,5.0,1.0
39783,RealTimeInference,RegionA,RegionA,1055,1055,1059.25,0,5.0,6.0
3599,RealTimeInference,RegionC,RegionC,1057,1057,1059.6833333333334,0,5.0,1.0
19099,RealTimeInference,RegionC,RegionC,1057,1057,1059.4166666666667,0,5.0,4.0
12850,RealTimeInference,RegionA,RegionA,1059,1059,1059.3833333333334,0,5.0,2.0
30405,RealTimeInference,RegionB,RegionB,1054,1054,1060.4166666666667,0,5.0,5.0
16296,RealTimeInference,RegionB,RegionB,1054,1054,1060.2333333333333,0,5.0,7.0
43239,RealTimeInference,RegionD,RegionD,1055,1055,1060.35,0,5.0,7.0
20452,RealTimeInference,RegionA,RegionA,1055,1055,1060.0666666666666,0,5.0,5.0
16596,RealTimeInference,RegionA,RegionA,1057,1057,1060.7666666666667,0,5.0,5.0
47216,RealTimeInference,RegionA,RegionA,1057,1057,1060.2833333333333,0,5.0,4.0
21724,RealTimeInference,RegionE,RegionE,1057,1057,1060.0166666666667,0,5.0,6.0
40408,RealTimeInference,RegionA,RegionA,1058,1058,1060.3666666666666,0,5.0,2.0
35392,RealTimeInference,RegionB,RegionB,1057,1057,1061.6333333333334,0,5.0,4.0
31671,RealTimeInference,RegionB,RegionB,1058,1058,1061.5833333333333,0,5.0,5.0
32622,RealTimeInference,RegionA,RegionA,1058,1058,1061.3833333333334,0,5.0,1.0
32022,RealTimeInference,RegionC,RegionC,1058,1058,1061.25,0,5.0,6.0
2156,RealTimeInference,RegionC,RegionC,1059,1059,1061.8333333333333,0,5.0,5.0
21641,RealTimeInference,RegionA,RegionA,1059,1059,1061.8,0,5.0,6.0
30342,RealTimeInference,RegionC,RegionC,1060,1060,1061.2,0,5.0,4.0
6709,RealTimeInference,RegionD,RegionD,1061,1061,1061.6166666666666,0,5.0,2.0
5339,RealTimeInference,RegionA,RegionA,1061,1061,1061.5833333333333,0,5.0,7.0
14900,RealTimeInference,RegionB,RegionB,1056,1056,1062.2833333333333,0,5.0,5.0
7174,RealTimeInference,RegionC,RegionC,1057,1057,1062.2666666666667,0,5.0,4.0
40931,RealTimeInference,RegionA,RegionA,1058,1058,1062.1833333333334,0,5.0,3.0
1537,RealTimeInference,RegionB,RegionB,1059,1059,1062.75,0,5.0,5.0
19173,RealTimeInference,RegionA,RegionA,1059,1059,1062.5833333333333,0,5.0,7.0
5996,RealTimeInference,RegionA,RegionA,1062,1062,1062.4166666666667,0,5.0,7.0
2599,RealTimeInference,RegionA,RegionA,1057,1057,1063.05,0,5.0,7.0
4189,RealTimeInference,RegionC,RegionC,1058,1058,1063.5833333333333,0,5.0,4.0
40885,RealTimeInference,RegionA,RegionA,1058,1058,1063.5166666666667,0,5.0,7.0
40333,RealTimeInference,RegionC,RegionC,1058,1058,1063.4166666666667,0,5.0,7.0
31501,RealTimeInference,RegionB,RegionB,1059,1059,1063.7166666666667,0,5.0,6.0
18340,RealTimeInference,RegionA,RegionA,1061,1061,1063.4833333333333,0,5.0,5.0
28701,RealTimeInference,RegionB,RegionB,1059,1059,1064.2833333333333,0,5.0,3.0
2103,RealTimeInference,RegionC,RegionC,1059,1059,1064.1166666666666,0,5.0,1.0
13447,RealTimeInference,RegionA,RegionA,1060,1060,1064.9166666666667,0,5.0,2.0
14985,RealTimeInference,RegionB,RegionB,1060,1060,1064.5166666666667,0,5.0,1.0
9602,RealTimeInference,RegionE,RegionE,1063,1063,1064.5,0,5.0,4.0
23763,RealTimeInference,RegionC,RegionC,1063,1063,1064.1666666666667,0,5.0,5.0
34998,RealTimeInference,RegionB,RegionB,1059,1059,1065.4166666666667,0,5.0,7.0
45479,RealTimeInference,RegionB,RegionB,1061,1061,1065.8666666666666,0,5.0,3.0
32283,RealTimeInference,RegionC,RegionC,1063,1063,1065.1,0,5.0,4.0
7462,RealTimeInference,RegionC,RegionC,1064,1064,1065.6666666666667,0,5.0,2.0
46153,RealTimeInference,RegionA,RegionA,1065,1065,1065.8166666666666,0,5.0,3.0
24616,RealTimeInference,RegionC,RegionC,1065,1065,1065.6666666666667,0,5.0,3.0
21607,RealTimeInference,RegionA,RegionA,1061,1061,1066.4833333333333,0,5.0,7.0
45346,RealTimeInference,RegionA,RegionA,1061,1061,1066.3333333333333,0,5.0,5.0
7485,RealTimeInference,RegionA,RegionA,1062,1062,1066.9833333333333,0,5.0,2.0
45235,RealTimeInference,RegionA,RegionA,1063,1063,1066.1666666666667,0,5.0,6.0
4780,RealTimeInference,RegionC,RegionC,1063,1063,1066.0833333333333,0,5.0,4.0
35093,RealTimeInference,RegionA,RegionA,1064,1064,1066.7,0,5.0,2.0
26226,RealTimeInference,RegionA,RegionA,1065,1065,1066.9666666666667,0,5.0,4.0
44580,RealTimeInference,RegionA,RegionA,1066,1066,1066.9333333333334,0,5.0,2.0
26053,RealTimeInference,RegionD,RegionD,1066,1066,1066.9,0,5.0,7.0
41626,RealTimeInference,RegionA,RegionA,1066,1066,1066.6666666666667,0,5.0,3.0
24035,RealTimeInference,RegionA,RegionA,1066,1066,1066.2666666666667,0,5.0,5.0
38870,RealTimeInference,RegionC,RegionC,1061,1061,1067.35,0,5.0,7.0
23147,RealTimeInference,RegionC,RegionC,1061,1061,1067.1333333333334,0,5.0,4.0
5264,RealTimeInference,RegionB,RegionB,1062,1062,1067.7,0,5.0,7.0
11807,RealTimeInference,RegionA,RegionA,1062,1062,1067.1166666666666,0,5.0,6.0
3947,RealTimeInference,RegionC,RegionC,1063,1063,1067.7166666666667,0,5.0,3.0
17394,RealTimeInference,RegionC,RegionC,1063,1063,1067.1833333333334,0,5.0,6.0
32910,RealTimeInference,RegionA,RegionA,1063,1063,1067.0833333333333,0,5.0,4.0
45354,RealTimeInference,RegionA,RegionA,1064,1064,1067.75,0,5.0,2.0
27461,RealTimeInference,RegionB,RegionB,1066,1066,1067.8666666666666,0,5.0,3.0
4431,RealTimeInference,RegionB,RegionB,1062,1062,1068.5,0,5.0,4.0
15736,RealTimeInference,RegionA,RegionA,1063,1063,1069.0,0,5.0,5.0
31177,RealTimeInference,RegionA,RegionA,1064,1064,1068.8,0,5.0,6.0
35165,RealTimeInference,RegionA,RegionA,1065,1065,1068.35,0,5.0,3.0
17080,RealTimeInference,RegionE,RegionE,1065,1065,1068.1833333333334,0,5.0,2.0
16489,RealTimeInference,RegionC,RegionC,1065,1065,1068.1666666666667,0,5.0,1.0
14994,RealTimeInference,RegionE,RegionE,1067,1067,1068.7666666666667,0,5.0,3.0
36419,RealTimeInference,RegionA,RegionA,1063,1063,1069.1166666666666,0,5.0,1.0
34541,RealTimeInference,RegionC,RegionC,1064,1064,1069.2,0,5.0,6.0
39808,RealTimeInference,RegionC,RegionC,1065,1065,1069.6666666666667,0,5.0,7.0
29910,RealTimeInference,RegionD,RegionD,1066,1066,1069.2333333333333,0,5.0,7.0
48732,RealTimeInference,RegionA,RegionA,1069,1069,1069.8333333333333,0,5.0,2.0
26799,RealTimeInference,RegionB,RegionB,1069,1069,1069.4,0,5.0,2.0
46388,RealTimeInference,RegionF,RegionF,1069,1069,1069.2333333333333,0,5.0,1.0
37198,RealTimeInference,RegionE,RegionE,1065,1065,1070.85,0,5.0,2.0
38492,RealTimeInference,RegionA,RegionA,1065,1065,1070.2,0,5.0,4.0
38966,RealTimeInference,RegionB,RegionB,1067,1067,1070.4666666666667,0,5.0,4.0
30346,RealTimeInference,RegionB,RegionB,1068,1068,1070.5,0,5.0,1.0
234,RealTimeInference,RegionC,RegionC,1069,1069,1070.6666666666667,0,5.0,6.0
43420,RealTimeInference,RegionB,RegionB,1070,1070,1070.9333333333334,0,5.0,6.0
42988,RealTimeInference,RegionB,RegionB,1070,1070,1070.9333333333334,0,5.0,2.0
37020,RealTimeInference,RegionC,RegionC,1065,1065,1071.5666666666666,0,5.0,1.0
22436,RealTimeInference,RegionB,RegionB,1065,1065,1071.4833333333333,0,5.0,1.0
25010,RealTimeInference,RegionC,RegionC,1065,1065,1071.4166666666667,0,5.0,1.0
34360,RealTimeInference,RegionA,RegionA,1066,1066,1071.8333333333333,0,5.0,7.0
28885,RealTimeInference,RegionB,RegionB,1066,1066,1071.75,0,5.0,2.0
49508,RealTimeInference,RegionB,RegionB,1068,1068,1071.7166666666667,0,5.0,2.0
17083,RealTimeInference,RegionB,RegionB,1069,1069,1071.6333333333334,0,5.0,2.0
37382,RealTimeInference,RegionA,RegionA,1069,1069,1071.3166666666666,0,5.0,5.0
15379,RealTimeInference,RegionC,RegionC,1071,1071,1071.4333333333334,0,5.0,6.0
31355,RealTimeInference,RegionA,RegionA,1071,1071,1071.2833333333333,0,5.0,6.0
4317,RealTimeInference,RegionA,RegionA,1066,1066,1072.0666666666666,0,5.0,4.0
36960,RealTimeInference,RegionC,RegionC,1066,1066,1072.0333333333333,0,5.0,5.0
11424,RealTimeInference,RegionC,RegionC,1067,1067,1072.6,0,5.0,1.0
40585,RealTimeInference,RegionA,RegionA,1067,1067,1072.3166666666666,0,5.0,5.0
1370,RealTimeInference,RegionF,RegionF,1068,1068,1072.7166666666667,0,5.0,7.0
44576,RealTimeInference,RegionC,RegionC,1069,1069,1072.0666666666666,0,5.0,7.0
23209,RealTimeInference,RegionA,RegionA,1070,1070,1072.2166666666667,0,5.0,6.0
20028,RealTimeInference,RegionB,RegionB,1071,1071,1072.9833333333333,0,5.0,2.0
30289,RealTimeInference,RegionC,RegionC,1072,1072,1073.0,0,5.0,6.0
31995,RealTimeInference,RegionC,RegionC,1072,1072,1072.3833333333334,0,5.0,6.0
31493,RealTimeInference,RegionA,RegionA,1067,1067,1073.3833333333334,0,5.0,4.0
14650,RealTimeInference,RegionB,RegionB,1067,1067,1073.3333333333333,0,5.0,2.0
41098,RealTimeInference,RegionB,RegionB,1068,1068,1074.0,0,5.0,7.0
46278,RealTimeInference,RegionA,RegionA,1068,1068,1074.0,0,5.0,5.0
35284,RealTimeInference,RegionA,RegionA,1068,1068,1073.05,0,5.0,7.0
42733,RealTimeInference,RegionC,RegionC,1071,1071,1073.7166666666667,0,5.0,3.0
4895,RealTimeInference,RegionB,RegionB,1072,1072,1073.7166666666667,0,5.0,2.0
1743,RealTimeInference,RegionC,RegionC,1073,1073,1073.5166666666667,0,5.0,5.0
37577,RealTimeInference,RegionC,RegionC,1068,1068,1074.1,0,5.0,1.0
21317,RealTimeInference,RegionD,RegionD,1069,1069,1074.5833333333333,0,5.0,1.0
25498,RealTimeInference,RegionA,RegionA,1069,1069,1074.5166666666667,0,5.0,2.0
47852,RealTimeInference,RegionA,RegionA,1069,1069,1074.3333333333333,0,5.0,2.0
9647,RealTimeInference,RegionC,RegionC,1070,1070,1074.9,0,5.0,6.0
23440,RealTimeInference,RegionB,RegionB,1071,1071,1074.6666666666667,0,5.0,3.0
1236,RealTimeInference,RegionB,RegionB,1071,1071,1074.55,0,5.0,4.0
49258,RealTimeInference,RegionB,RegionB,1072,1072,1074.1833333333334,0,5.0,2.0
7258,RealTimeInference,RegionB,RegionB,1069,1069,1075.6166666666666,0,5.0,1.0
30688,RealTimeInference,RegionB,RegionB,1069,1069,1075.1666666666667,0,5.0,3.0
11804,RealTimeInference,RegionB,RegionB,1069,1069,1075.1,0,5.0,3.0
23702,RealTimeInference,RegionB,RegionB,1071,1071,1075.7333333333333,0,5.0,2.0
44746,RealTimeInference,RegionC,RegionC,1071,1071,1075.25,0,5.0,6.0
32070,RealTimeInference,RegionA,RegionA,1072,1072,1075.7333333333333,0,5.0,6.0
41601,RealTimeInference,RegionA,RegionA,1073,1073,1075.4333333333334,0,5.0,3.0
34113,RealTimeInference,RegionC,RegionC,1074,1074,1075.9666666666667,0,5.0,4.0
48911,RealTimeInference,RegionB,RegionB,1074,1074,1075.8166666666666,0,5.0,3.0
1581,RealTimeInference,RegionA,RegionA,1074,1074,1075.55,0,5.0,4.0
26995,RealTimeInference,RegionB,RegionB,1074,1074,1075.05,0,5.0,1.0
6398,RealTimeInference,RegionB,RegionB,1070,1070,1076.5833333333333,0,5.0,7.0
48588,RealTimeInference,RegionB,RegionB,1071,1071,1076.6,0,5.0,2.0
