Hour,RegionA,RegionB,RegionC,RegionD,RegionE,RegionF
532,35.0,32.0,30.0,90.0,82.0,85.0
533,35.0,32.0,30.0,90.0,82.0,85.0
534,35.0,32.0,30.0,90.0,82.0,85.0
535,35.0,32.0,30.0,90.0,82.0,85.0
536,35.0,32.0,30.0,90.0,82.0,85.0
537,35.0,32.0,30.0,90.0,82.0,85.0
538,35.0,32.0,30.0,90.0,82.0,85.0
539,35.0,32.0,30.0,90.0,82.0,85.0
540,35.0,32.0,30.0,90.0,82.0,85.0
541,35.0,32.0,30.0,90.0,82.0,85.0
542,35.0,32.0,30.0,90.0,82.0,161.5
543,35.0,32.0,30.0,90.0,155.8,391.0
544,35.0,32.0,30.0,130.5,370.0,620.5
545,35.0,32.0,30.0,333.0,561.7,773.5
546,35.0,32.0,30.0,454.5,709.3,850.0
547,35.0,32.0,30.0,576.0,820.0,850.0
548,35.0,32.0,30.0,616.5,820.0,811.75
549,35.0,32.0,30.0,616.5,783.1,735.25
550,35.0,32.0,30.0,535.5,709.3,620.5
551,35.0,32.0,30.0,454.5,598.6,467.5
552,35.0,32.0,30.0,373.5,451.0,352.75
553,35.0,32.0,30.0,252.0,303.4,238.0
554,35.0,32.0,30.0,130.5,192.7,85.0
555,35.0,32.0,30.0,90.0,82.0,85.0
556,35.0,32.0,30.0,90.0,82.0,85.0
557,35.0,32.0,30.0,90.0,82.0,85.0
558,35.0,32.0,30.0,90.0,82.0,85.0
559,35.0,32.0,30.0,90.0,82.0,85.0
560,35.0,32.0,30.0,90.0,82.0,85.0
561,35.0,32.0,30.0,90.0,82.0,85.0
562,35.0,32.0,30.0,90.0,82.0,85.0
563,35.0,32.0,30.0,90.0,82.0,85.0
564,35.0,32.0,30.0,90.0,82.0,85.0
565,35.0,32.0,30.0,90.0,82.0,85.0
566,35.0,32.0,30.0,90.0,82.0,85.0
567,35.0,32.0,30.0,90.0,155.8,314.5
568,35.0,32.0,30.0,333.0,377.2,544.0
569,35.0,32.0,30.0,576.0,561.7,697.0
570,35.0,32.0,30.0,697.5,709.3,811.75
571,35.0,32.0,30.0,819.0,783.1,850.0
572,35.0,32.0,30.0,819.0,783.1,850.0
573,35.0,32.0,30.0,778.5,709.3,773.5
574,35.0,32.0,30.0,697.5,598.6,697.0
575,35.0,32.0,30.0,535.5,451.0,582.25
576,35.0,32.0,30.0,373.5,303.4,429.25
577,35.0,32.0,30.0,252.0,192.7,314.5
578,35.0,32.0,30.0,130.5,118.9,161.5
579,35.0,32.0,30.0,90.0,82.0,85.0
580,35.0,32.0,30.0,90.0,82.0,85.0
581,35.0,32.0,30.0,90.0,82.0,85.0
582,35.0,32.0,30.0,90.0,82.0,85.0
583,35.0,32.0,30.0,90.0,82.0,85.0
584,35.0,32.0,30.0,90.0,82.0,85.0
585,35.0,32.0,30.0,90.0,82.0,85.0
586,35.0,32.0,30.0,90.0,82.0,85.0
587,35.0,32.0,30.0,90.0,82.0,85.0
588,35.0,32.0,30.0,90.0,82.0,85.0
589,35.0,32.0,30.0,90.0,82.0,85.0
590,35.0,32.0,30.0,90.0,82.0,85.0
591,35.0,32.0,30.0,90.0,82.0,238.0
592,35.0,32.0,30.0,292.5,266.5,467.5
593,35.0,32.0,30.0,495.0,487.9,658.75
594,35.0,32.0,30.0,616.5,635.5,735.25
595,35.0,32.0,30.0,657.0,709.3,811.75
596,35.0,32.0,30.0,657.0,709.3,811.75
597,35.0,32.0,30.0,616.5,672.4,773.5
598,35.0,32.0,30.0,576.0,561.7,658.75
599,35.0,32.0,30.0,454.5,451.0,467.5
600,35.0,32.0,30.0,333.0,303.4,314.5
601,35.0,32.0,30.0,211.5,192.7,199.75
602,35.0,32.0,30.0,130.5,118.9,123.25
603,35.0,32.0,30.0,90.0,82.0,85.0
604,35.0,32.0,30.0,90.0,82.0,85.0
605,35.0,32.0,30.0,90.0,82.0,85.0
606,35.0,32.0,30.0,90.0,82.0,85.0
607,35.0,32.0,30.0,90.0,82.0,85.0
608,35.0,32.0,30.0,90.0,82.0,85.0
609,35.0,32.0,30.0,90.0,82.0,85.0
610,35.0,32.0,30.0,90.0,82.0,85.0
611,35.0,32.0,30.0,90.0,82.0,85.0
612,35.0,32.0,30.0,90.0,82.0,85.0
613,35.0,32.0,30.0,90.0,82.0,85.0
614,35.0,32.0,30.0,90.0,82.0,85.0
615,35.0,32.0,30.0,90.0,192.7,199.75
616,35.0,32.0,30.0,333.0,414.09999999999997,429.25
617,35.0,32.0,30.0,535.5,598.6,620.5
618,35.0,32.0,30.0,697.5,746.1999999999999,735.25
619,35.0,32.0,30.0,778.5,783.1,773.5
620,35.0,32.0,30.0,778.5,783.1,773.5
621,35.0,32.0,30.0,778.5,709.3,697.0
622,35.0,32.0,30.0,697.5,598.6,620.5
623,35.0,32.0,30.0,576.0,451.0,467.5
624,35.0,32.0,30.0,454.5,340.3,352.75
625,35.0,32.0,30.0,333.0,192.7,238.0
626,35.0,32.0,30.0,252.0,118.9,123.25
627,35.0,32.0,30.0,171.0,82.0,85.0
628,35.0,32.0,30.0,130.5,82.0,85.0
629,35.0,32.0,30.0,90.0,82.0,85.0
630,35.0,32.0,30.0,90.0,82.0,85.0
631,35.0,32.0,30.0,90.0,82.0,85.0
632,35.0,32.0,30.0,90.0,82.0,85.0
633,35.0,32.0,30.0,90.0,82.0,85.0
634,35.0,32.0,30.0,90.0,82.0,85.0
635,35.0,32.0,30.0,90.0,82.0,85.0
636,35.0,32.0,30.0,90.0,82.0,85.0
637,35.0,32.0,30.0,90.0,82.0,85.0
638,35.0,32.0,30.0,90.0,82.0,85.0
639,35.0,32.0,30.0,90.0,229.6,199.75
640,35.0,32.0,30.0,333.0,451.0,429.25
641,35.0,32.0,30.0,535.5,635.5,582.25
642,35.0,32.0,30.0,657.0,746.1999999999999,697.0
643,35.0,32.0,30.0,697.5,820.0,735.25
644,35.0,32.0,30.0,697.5,820.0,735.25
645,35.0,32.0,30.0,657.0,783.1,697.0
646,35.0,32.0,30.0,576.0,672.4,620.5
647,35.0,32.0,30.0,454.5,561.7,505.75
648,35.0,32.0,30.0,333.0,377.2,352.75
649,35.0,32.0,30.0,211.5,266.5,238.0
650,35.0,32.0,30.0,130.5,155.8,123.25
651,35.0,32.0,30.0,90.0,82.0,85.0
652,35.0,32.0,30.0,90.0,82.0,85.0
653,35.0,32.0,30.0,90.0,82.0,85.0
654,35.0,32.0,30.0,90.0,82.0,85.0
655,35.0,32.0,30.0,90.0,82.0,85.0
656,35.0,32.0,30.0,90.0,82.0,85.0
657,35.0,32.0,30.0,90.0,82.0,85.0
658,35.0,32.0,30.0,90.0,82.0,85.0
659,35.0,32.0,30.0,90.0,82.0,85.0
660,35.0,32.0,30.0,90.0,82.0,85.0
661,35.0,32.0,30.0,90.0,82.0,85.0
662,35.0,32.0,30.0,90.0,82.0,85.0
663,35.0,32.0,30.0,90.0,192.7,276.25
664,35.0,32.0,30.0,90.0,414.09999999999997,505.75
665,35.0,32.0,30.0,333.0,561.7,697.0
666,35.0,32.0,30.0,495.0,709.3,811.75
667,35.0,32.0,30.0,616.5,783.1,850.0
668,35.0,32.0,30.0,657.0,783.1,850.0
669,35.0,32.0,30.0,657.0,746.1999999999999,811.75
670,35.0,32.0,30.0,576.0,635.5,697.0
671,35.0,32.0,30.0,454.5,487.9,544.0
672,35.0,32.0,30.0,333.0,370.0,429.25
673,35.0,32.0,30.0,211.5,229.6,276.25
674,35.0,32.0,30.0,130.5,118.9,123.25
675,35.0,32.0,30.0,90.0,82.0,85.0
676,35.0,32.0,30.0,90.0,82.0,85.0
677,35.0,32.0,30.0,90.0,82.0,85.0
678,35.0,32.0,30.0,90.0,82.0,85.0
679,35.0,32.0,30.0,90.0,82.0,85.0
680,35.0,32.0,30.0,90.0,82.0,85.0
681,35.0,32.0,30.0,90.0,82.0,85.0
682,35.0,32.0,30.0,90.0,82.0,85.0
683,35.0,32.0,30.0,90.0,82.0,85.0
684,35.0,32.0,30.0,90.0,82.0,85.0
685,35.0,32.0,30.0,90.0,82.0,85.0
686,35.0,32.0,30.0,90.0,82.0,85.0
687,35.0,32.0,30.0,90.0,229.6,238.0
688,35.0,32.0,30.0,171.0,451.0,467.5
689,35.0,32.0,30.0,373.5,635.5,658.75
690,35.0,32.0,30.0,535.5,783.1,773.5
691,35.0,32.0,30.0,616.5,820.0,811.75
692,35.0,32.0,30.0,616.5,820.0,811.75
693,35.0,32.0,30.0,616.5,820.0,735.25
694,35.0,32.0,30.0,535.5,709.3,658.75
695,35.0,32.0,30.0,414.0,598.6,544.0
696,35.0,32.0,30.0,292.5,451.0,429.25
697,35.0,32.0,30.0,171.0,303.4,238.0
698,35.0,32.0,30.0,90.0,192.7,123.25
699,35.0,32.0,30.0,90.0,118.9,85.0
700,35.0,32.0,30.0,90.0,82.0,85.0
701,35.0,32.0,30.0,90.0,82.0,85.0
702,35.0,32.0,30.0,90.0,82.0,85.0
703,35.0,32.0,30.0,90.0,82.0,85.0
704,35.0,32.0,30.0,90.0,82.0,85.0
705,35.0,32.0,30.0,90.0,82.0,85.0
706,35.0,32.0,30.0,90.0,82.0,85.0
707,35.0,32.0,30.0,90.0,82.0,85.0
708,35.0,32.0,30.0,90.0,82.0,85.0
709,35.0,32.0,30.0,90.0,82.0,85.0
710,35.0,32.0,30.0,90.0,82.0,85.0
711,35.0,32.0,30.0,90.0,229.6,276.25
712,35.0,32.0,30.0,211.5,451.0,467.5
713,35.0,32.0,30.0,405.0,635.5,658.75
714,35.0,32.0,30.0,535.5,746.1999999999999,735.25
715,35.0,32.0,30.0,576.0,820.0,811.75
716,35.0,32.0,30.0,616.5,783.1,811.75
717,35.0,32.0,30.0,576.0,746.1999999999999,773.5
718,35.0,32.0,30.0,535.5,672.4,697.0
719,35.0,32.0,30.0,454.5,524.8,544.0
720,35.0,32.0,30.0,333.0,414.09999999999997,382.5
721,35.0,32.0,30.0,252.0,229.6,238.0
722,35.0,32.0,30.0,171.0,155.8,123.25
723,35.0,32.0,30.0,90.0,82.0,85.0
724,35.0,32.0,30.0,90.0,82.0,85.0
725,35.0,32.0,30.0,90.0,82.0,85.0
726,35.0,32.0,30.0,90.0,82.0,85.0
727,35.0,32.0,30.0,90.0,82.0,85.0
728,35.0,32.0,30.0,90.0,82.0,85.0
729,35.0,32.0,30.0,90.0,82.0,85.0
730,35.0,32.0,30.0,90.0,82.0,85.0
731,35.0,32.0,30.0,90.0,82.0,85.0
732,35.0,32.0,30.0,90.0,82.0,85.0
733,35.0,32.0,30.0,90.0,82.0,85.0
734,35.0,32.0,30.0,90.0,82.0,85.0
735,35.0,32.0,30.0,90.0,303.4,314.5
736,35.0,32.0,30.0,90.0,524.8,544.0
737,35.0,32.0,30.0,90.0,709.3,735.25
738,35.0,32.0,30.0,292.5,783.1,811.75
739,35.0,32.0,30.0,405.0,820.0,850.0
740,35.0,32.0,30.0,414.0,820.0,850.0
741,35.0,32.0,30.0,405.0,709.3,811.75
742,35.0,32.0,30.0,373.5,561.7,697.0
743,35.0,32.0,30.0,333.0,414.09999999999997,544.0
744,35.0,32.0,30.0,252.0,303.4,391.0
745,35.0,32.0,30.0,171.0,192.7,238.0
746,35.0,32.0,30.0,130.5,118.9,123.25
747,35.0,32.0,30.0,90.0,82.0,85.0
748,35.0,32.0,30.0,90.0,82.0,85.0
749,35.0,32.0,30.0,90.0,82.0,85.0
750,35.0,32.0,30.0,90.0,82.0,85.0
751,35.0,32.0,30.0,90.0,82.0,85.0
752,35.0,32.0,30.0,90.0,82.0,85.0
753,35.0,32.0,30.0,90.0,82.0,85.0
754,35.0,32.0,30.0,90.0,82.0,85.0
755,35.0,32.0,30.0,90.0,82.0,85.0
756,35.0,32.0,30.0,90.0,82.0,85.0
757,35.0,32.0,30.0,90.0,82.0,85.0
758,35.0,32.0,30.0,90.0,82.0,85.0
759,35.0,32.0,30.0,90.0,266.5,161.5
760,35.0,32.0,30.0,90.0,487.9,382.5
761,35.0,32.0,30.0,211.5,672.4,582.25
762,35.0,32.0,30.0,373.5,783.1,697.0
763,35.0,32.0,30.0,405.0,820.0,773.5
764,35.0,32.0,30.0,454.5,783.1,735.25
765,35.0,32.0,30.0,454.5,672.4,658.75
766,35.0,32.0,30.0,414.0,635.5,544.0
767,35.0,32.0,30.0,373.5,524.8,467.5
768,35.0,32.0,30.0,252.0,414.09999999999997,314.5
769,35.0,32.0,30.0,130.5,266.5,199.75
770,35.0,32.0,30.0,90.0,155.8,161.5
771,35.0,32.0,30.0,90.0,82.0,123.25
772,35.0,32.0,30.0,90.0,82.0,85.0
773,35.0,32.0,30.0,90.0,82.0,85.0
774,35.0,32.0,30.0,90.0,82.0,85.0
775,35.0,32.0,30.0,90.0,82.0,85.0
776,35.0,32.0,30.0,90.0,82.0,85.0
777,35.0,32.0,30.0,90.0,82.0,85.0
778,35.0,32.0,30.0,90.0,82.0,85.0
779,35.0,32.0,30.0,90.0,82.0,85.0
780,35.0,32.0,30.0,90.0,82.0,85.0
781,35.0,32.0,30.0,90.0,82.0,85.0
782,35.0,32.0,30.0,90.0,82.0,85.0
783,35.0,32.0,30.0,90.0,192.7,161.5
784,35.0,32.0,30.0,171.0,414.09999999999997,352.75
785,35.0,32.0,30.0,373.5,598.6,544.0
786,35.0,32.0,30.0,495.0,746.1999999999999,697.0
787,35.0,32.0,30.0,576.0,820.0,735.25
788,35.0,32.0,30.0,616.5,820.0,773.5
789,35.0,32.0,30.0,576.0,746.1999999999999,735.25
790,35.0,32.0,30.0,535.5,672.4,620.5
791,35.0,32.0,30.0,454.5,561.7,505.75
792,35.0,32.0,30.0,373.5,377.2,352.75
793,35.0,32.0,30.0,252.0,266.5,238.0
794,35.0,32.0,30.0,171.0,155.8,123.25
795,35.0,32.0,30.0,130.5,82.0,85.0
796,35.0,32.0,30.0,90.0,82.0,85.0
797,35.0,32.0,30.0,90.0,82.0,85.0
798,35.0,32.0,30.0,90.0,82.0,85.0
799,35.0,32.0,30.0,90.0,82.0,85.0
800,35.0,32.0,30.0,90.0,82.0,85.0
801,35.0,32.0,30.0,90.0,82.0,85.0
802,35.0,32.0,30.0,90.0,82.0,85.0
803,35.0,32.0,30.0,90.0,82.0,85.0
804,35.0,32.0,30.0,90.0,82.0,85.0
805,35.0,32.0,30.0,90.0,82.0,85.0
806,35.0,32.0,30.0,90.0,82.0,85.0
807,35.0,32.0,30.0,90.0,192.7,238.0
808,35.0,32.0,30.0,90.0,414.09999999999997,467.5
809,35.0,32.0,30.0,252.0,598.6,620.5
810,35.0,32.0,30.0,414.0,746.1999999999999,735.25
811,35.0,32.0,30.0,495.0,783.1,773.5
812,35.0,32.0,30.0,535.5,783.1,811.75
813,35.0,32.0,30.0,495.0,746.1999999999999,811.75
814,35.0,32.0,30.0,454.5,672.4,697.0
815,35.0,32.0,30.0,373.5,524.8,544.0
816,35.0,32.0,30.0,252.0,370.0,382.5
817,35.0,32.0,30.0,130.5,229.6,238.0
818,35.0,32.0,30.0,90.0,118.9,161.5
819,35.0,32.0,30.0,90.0,82.0,85.0
820,35.0,32.0,30.0,90.0,82.0,85.0
821,35.0,32.0,30.0,90.0,82.0,85.0
822,35.0,32.0,30.0,90.0,82.0,85.0
823,35.0,32.0,30.0,90.0,82.0,85.0
824,35.0,32.0,30.0,90.0,82.0,85.0
825,35.0,32.0,30.0,90.0,82.0,85.0
826,35.0,32.0,30.0,90.0,82.0,85.0
827,35.0,32.0,30.0,90.0,82.0,85.0
828,35.0,32.0,30.0,90.0,82.0,85.0
829,35.0,32.0,30.0,90.0,82.0,85.0
830,35.0,32.0,30.0,90.0,82.0,85.0
831,35.0,32.0,30.0,90.0,266.5,238.0
832,35.0,32.0,30.0,90.0,487.9,467.5
833,35.0,32.0,30.0,292.5,635.5,658.75
834,35.0,32.0,30.0,454.5,746.1999999999999,773.5
835,35.0,32.0,30.0,535.5,820.0,850.0
836,35.0,32.0,30.0,576.0,783.1,811.75
837,35.0,32.0,30.0,576.0,746.1999999999999,735.25
838,35.0,32.0,30.0,495.0,672.4,658.75
839,35.0,32.0,30.0,373.5,524.8,544.0
840,35.0,32.0,30.0,292.5,370.0,391.0
841,35.0,32.0,30.0,211.5,229.6,276.25
842,35.0,32.0,30.0,130.5,155.8,199.75
843,35.0,32.0,30.0,90.0,82.0,123.25
844,35.0,32.0,30.0,90.0,82.0,85.0
845,35.0,32.0,30.0,90.0,82.0,85.0
846,35.0,32.0,30.0,90.0,82.0,85.0
847,35.0,32.0,30.0,90.0,82.0,85.0
848,35.0,32.0,30.0,90.0,82.0,85.0
849,35.0,32.0,30.0,90.0,82.0,85.0
850,35.0,32.0,30.0,90.0,82.0,85.0
851,35.0,32.0,30.0,90.0,82.0,85.0
852,35.0,32.0,30.0,90.0,82.0,85.0
853,35.0,32.0,30.0,90.0,82.0,85.0
854,35.0,32.0,30.0,90.0,82.0,85.0
855,35.0,32.0,30.0,90.0,266.5,161.5
856,35.0,32.0,30.0,90.0,487.9,352.75
857,35.0,32.0,30.0,292.5,672.4,544.0
858,35.0,32.0,30.0,495.0,783.1,658.75
859,35.0,32.0,30.0,576.0,820.0,735.25
860,35.0,32.0,30.0,576.0,783.1,735.25
861,35.0,32.0,30.0,576.0,709.3,697.0
862,35.0,32.0,30.0,535.5,598.6,620.5
863,35.0,32.0,30.0,454.5,414.09999999999997,505.75
864,35.0,32.0,30.0,333.0,266.5,382.5
865,35.0,32.0,30.0,211.5,155.8,238.0
866,35.0,32.0,30.0,130.5,82.0,161.5
867,35.0,32.0,30.0,90.0,82.0,85.0
868,35.0,32.0,30.0,90.0,82.0,85.0
869,35.0,32.0,30.0,90.0,82.0,85.0
870,35.0,32.0,30.0,90.0,82.0,85.0
871,35.0,32.0,30.0,90.0,82.0,85.0
872,35.0,32.0,30.0,90.0,82.0,85.0
873,35.0,32.0,30.0,90.0,82.0,85.0
874,35.0,32.0,30.0,90.0,82.0,85.0
875,35.0,32.0,30.0,90.0,82.0,85.0
876,35.0,32.0,30.0,90.0,82.0,85.0
877,35.0,32.0,30.0,90.0,82.0,85.0
878,35.0,32.0,30.0,90.0,82.0,85.0
879,35.0,32.0,30.0,90.0,303.4,199.75
880,35.0,32.0,30.0,292.5,524.8,429.25
881,35.0,32.0,30.0,495.0,672.4,582.25
882,35.0,32.0,30.0,616.5,783.1,735.25
883,35.0,32.0,30.0,697.5,820.0,811.75
884,35.0,32.0,30.0,738.0,820.0,773.5
885,35.0,32.0,30.0,697.5,783.1,697.0
886,35.0,32.0,30.0,616.5,709.3,582.25
887,35.0,32.0,30.0,495.0,561.7,505.75
888,35.0,32.0,30.0,373.5,414.09999999999997,382.5
889,35.0,32.0,30.0,252.0,266.5,276.25
890,35.0,32.0,30.0,130.5,155.8,161.5
891,35.0,32.0,30.0,90.0,118.9,85.0
892,35.0,32.0,30.0,90.0,82.0,85.0
893,35.0,32.0,30.0,90.0,82.0,85.0
894,35.0,32.0,30.0,90.0,82.0,85.0
895,35.0,32.0,30.0,90.0,82.0,85.0
896,35.0,32.0,30.0,90.0,82.0,85.0
897,35.0,32.0,30.0,90.0,82.0,85.0
898,35.0,32.0,30.0,90.0,82.0,85.0
899,35.0,32.0,30.0,90.0,82.0,85.0
900,35.0,32.0,30.0,90.0,82.0,85.0
901,35.0,32.0,30.0,90.0,82.0,85.0
902,35.0,32.0,30.0,90.0,82.0,85.0
903,35.0,32.0,30.0,90.0,266.5,123.25
904,35.0,32.0,30.0,171.0,487.9,352.75
905,35.0,32.0,30.0,405.0,672.4,544.0
906,35.0,32.0,30.0,535.5,783.1,658.75
907,35.0,32.0,30.0,616.5,820.0,697.0
908,35.0,32.0,30.0,657.0,820.0,658.75
909,35.0,32.0,30.0,616.5,783.1,582.25
910,35.0,32.0,30.0,495.0,709.3,505.75
911,35.0,32.0,30.0,373.5,524.8,382.5
912,35.0,32.0,30.0,211.5,370.0,276.25
913,35.0,32.0,30.0,130.5,266.5,199.75
914,35.0,32.0,30.0,90.0,155.8,161.5
915,35.0,32.0,30.0,90.0,82.0,123.25
916,35.0,32.0,30.0,90.0,82.0,85.0
917,35.0,32.0,30.0,90.0,82.0,85.0
918,35.0,32.0,30.0,90.0,82.0,85.0
919,35.0,32.0,30.0,90.0,82.0,85.0
920,35.0,32.0,30.0,90.0,82.0,85.0
921,35.0,32.0,30.0,90.0,82.0,85.0
922,35.0,32.0,30.0,90.0,82.0,85.0
923,35.0,32.0,30.0,90.0,82.0,85.0
924,35.0,32.0,30.0,90.0,82.0,85.0
925,35.0,32.0,30.0,90.0,82.0,85.0
926,35.0,32.0,30.0,90.0,82.0,85.0
927,35.0,32.0,30.0,90.0,303.4,314.5
928,35.0,32.0,30.0,130.5,524.8,505.75
929,35.0,32.0,30.0,373.5,672.4,697.0
930,35.0,32.0,30.0,535.5,783.1,811.75
931,35.0,32.0,30.0,616.5,820.0,850.0
932,35.0,32.0,30.0,657.0,820.0,850.0
933,35.0,32.0,30.0,576.0,783.1,735.25
934,35.0,32.0,30.0,495.0,709.3,620.5
935,35.0,32.0,30.0,405.0,561.7,505.75
936,35.0,32.0,30.0,292.5,414.09999999999997,352.75
937,35.0,32.0,30.0,171.0,266.5,238.0
938,35.0,32.0,30.0,90.0,155.8,161.5
939,35.0,32.0,30.0,90.0,82.0,85.0
940,35.0,32.0,30.0,90.0,82.0,85.0
941,35.0,32.0,30.0,90.0,82.0,85.0
942,35.0,32.0,30.0,90.0,82.0,85.0
943,35.0,32.0,30.0,90.0,82.0,85.0
944,35.0,32.0,30.0,90.0,82.0,85.0
945,35.0,32.0,30.0,90.0,82.0,85.0
946,35.0,32.0,30.0,90.0,82.0,85.0
947,35.0,32.0,30.0,90.0,82.0,85.0
948,35.0,32.0,30.0,90.0,82.0,85.0
949,35.0,32.0,30.0,90.0,82.0,85.0
950,35.0,32.0,30.0,90.0,82.0,85.0
951,35.0,32.0,30.0,90.0,192.7,314.5
952,35.0,32.0,30.0,252.0,414.09999999999997,505.75
953,35.0,32.0,30.0,454.5,635.5,658.75
954,35.0,32.0,30.0,576.0,783.1,773.5
955,35.0,32.0,30.0,657.0,820.0,850.0
956,35.0,32.0,30.0,697.5,820.0,850.0
957,35.0,32.0,30.0,657.0,783.1,811.75
958,35.0,32.0,30.0,576.0,635.5,697.0
959,35.0,32.0,30.0,495.0,487.9,582.25
960,35.0,32.0,30.0,373.5,340.3,505.75
961,35.0,32.0,30.0,252.0,229.6,314.5
962,35.0,32.0,30.0,171.0,155.8,199.75
963,35.0,32.0,30.0,90.0,82.0,123.25
964,35.0,32.0,30.0,90.0,82.0,85.0
965,35.0,32.0,30.0,90.0,82.0,85.0
966,35.0,32.0,30.0,90.0,82.0,85.0
967,35.0,32.0,30.0,90.0,82.0,85.0
968,35.0,32.0,30.0,90.0,82.0,85.0
969,35.0,32.0,30.0,90.0,82.0,85.0
970,35.0,32.0,30.0,90.0,82.0,85.0
971,35.0,32.0,30.0,90.0,82.0,85.0
972,35.0,32.0,30.0,90.0,82.0,85.0
973,35.0,32.0,30.0,90.0,82.0,85.0
974,35.0,32.0,30.0,90.0,82.0,123.25
975,35.0,32.0,30.0,130.5,229.6,352.75
976,35.0,32.0,30.0,373.5,451.0,544.0
977,35.0,32.0,30.0,576.0,635.5,697.0
978,35.0,32.0,30.0,697.5,783.1,811.75
979,35.0,32.0,30.0,738.0,820.0,850.0
980,35.0,32.0,30.0,778.5,820.0,850.0
981,35.0,32.0,30.0,738.0,783.1,773.5
982,35.0,32.0,30.0,616.5,672.4,658.75
983,35.0,32.0,30.0,495.0,487.9,505.75
984,35.0,32.0,30.0,333.0,370.0,352.75
985,35.0,32.0,30.0,211.5,229.6,238.0
986,35.0,32.0,30.0,130.5,118.9,123.25
987,35.0,32.0,30.0,90.0,82.0,85.0
988,35.0,32.0,30.0,90.0,82.0,85.0
989,35.0,32.0,30.0,90.0,82.0,85.0
990,35.0,32.0,30.0,90.0,82.0,85.0
991,35.0,32.0,30.0,90.0,82.0,85.0
992,35.0,32.0,30.0,90.0,82.0,85.0
993,35.0,32.0,30.0,90.0,82.0,85.0
994,35.0,32.0,30.0,90.0,82.0,85.0
995,35.0,32.0,30.0,90.0,82.0,85.0
996,35.0,32.0,30.0,90.0,82.0,85.0
997,35.0,32.0,30.0,90.0,82.0,85.0
998,35.0,32.0,30.0,90.0,82.0,85.0
999,35.0,32.0,30.0,90.0,266.5,276.25
1000,35.0,32.0,30.0,171.0,487.9,505.75
1001,35.0,32.0,30.0,373.5,635.5,697.0
1002,35.0,32.0,30.0,495.0,746.1999999999999,811.75
1003,35.0,32.0,30.0,576.0,783.1,850.0
1004,35.0,32.0,30.0,616.5,783.1,850.0
1005,35.0,32.0,30.0,576.0,746.1999999999999,773.5
1006,35.0,32.0,30.0,535.5,635.5,658.75
1007,35.0,32.0,30.0,454.5,524.8,505.75
1008,35.0,32.0,30.0,333.0,414.09999999999997,352.75
1009,35.0,32.0,30.0,211.5,266.5,199.75
1010,35.0,32.0,30.0,130.5,155.8,123.25
1011,35.0,32.0,30.0,90.0,118.9,85.0
1012,35.0,32.0,30.0,90.0,82.0,85.0
1013,35.0,32.0,30.0,90.0,82.0,85.0
1014,35.0,32.0,30.0,90.0,82.0,85.0
1015,35.0,32.0,30.0,90.0,82.0,85.0
1016,35.0,32.0,30.0,90.0,82.0,85.0
1017,35.0,32.0,30.0,90.0,82.0,85.0
1018,35.0,32.0,30.0,90.0,82.0,85.0
1019,35.0,32.0,30.0,90.0,82.0,85.0
1020,35.0,32.0,30.0,90.0,82.0,85.0
1021,35.0,32.0,30.0,90.0,82.0,85.0
1022,35.0,32.0,30.0,90.0,82.0,85.0
1023,35.0,32.0,30.0,90.0,192.7,314.5
1024,35.0,32.0,30.0,90.0,414.09999999999997,544.0
1025,35.0,32.0,30.0,333.0,635.5,735.25
1026,35.0,32.0,30.0,454.5,746.1999999999999,850.0
1027,35.0,32.0,30.0,535.5,820.0,850.0
1028,35.0,32.0,30.0,616.5,820.0,811.75
1029,35.0,32.0,30.0,535.5,746.1999999999999,773.5
1030,35.0,32.0,30.0,495.0,672.4,697.0
1031,35.0,32.0,30.0,405.0,561.7,582.25
1032,35.0,32.0,30.0,292.5,414.09999999999997,429.25
1033,35.0,32.0,30.0,211.5,266.5,314.5
1034,35.0,32.0,30.0,130.5,155.8,161.5
1035,35.0,32.0,30.0,90.0,82.0,85.0
1036,35.0,32.0,30.0,90.0,82.0,85.0
1037,35.0,32.0,30.0,90.0,82.0,85.0
1038,35.0,32.0,30.0,90.0,82.0,85.0
1039,35.0,32.0,30.0,90.0,82.0,85.0
1040,35.0,32.0,30.0,90.0,82.0,85.0
1041,35.0,32.0,30.0,90.0,82.0,85.0
1042,35.0,32.0,30.0,90.0,82.0,85.0
1043,35.0,32.0,30.0,90.0,82.0,85.0
1044,35.0,32.0,30.0,90.0,82.0,85.0
1045,35.0,32.0,30.0,90.0,82.0,85.0
1046,35.0,32.0,30.0,90.0,82.0,85.0
1047,35.0,32.0,30.0,90.0,192.7,276.25
1048,35.0,32.0,30.0,211.5,414.09999999999997,505.75
1049,35.0,32.0,30.0,405.0,598.6,697.0
1050,35.0,32.0,30.0,576.0,746.1999999999999,773.5
1051,35.0,32.0,30.0,657.0,820.0,850.0
1052,35.0,32.0,30.0,657.0,820.0,811.75
1053,35.0,32.0,30.0,616.5,783.1,735.25
1054,35.0,32.0,30.0,535.5,709.3,620.5
1055,35.0,32.0,30.0,454.5,561.7,505.75
1056,35.0,32.0,30.0,333.0,414.09999999999997,352.75
1057,35.0,32.0,30.0,252.0,266.5,238.0
1058,35.0,32.0,30.0,171.0,155.8,161.5
1059,35.0,32.0,30.0,130.5,82.0,85.0
1060,35.0,32.0,30.0,90.0,82.0,85.0
